50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,0.907,,,,,,,,,,,,,,55421971-3a1e-4eda-85d9-157fbadd32f5,137,,"[70.9, 10.9]",69308,2,,,,,0.6629371,,Right Foot,,,,"[78.2, 16.6]",,Ground Pass,,9.261749,,Incomplete,,David Villa Sánchez,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,7,Barcelona,217,"['8006c55f-ca13-4bc1-9a26-9a2b1fa61e7a', 'ded7a589-d5db-4a69-a7bd-2cf71ec624a3']",22,,,,,,,,,,,,,,,Barcelona,217,00:02:22.585,Pass,,70.9,10.9,78.2,16.6,6,1,7,1,0.016118,0.018703,0.0025850000000000005,0.0025850000000000005,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.2109,,,,,,,,,,,,,,bbf05e02-7aa1-400d-bb65-68661d4081f6,141,,"[51.0, 63.2]",69308,2,,,,,-1.1542603,,Right Foot,,,,"[58.3, 46.7]",,Ground Pass,,18.042727,,,,Giuseppe Rossi,,,,,,1,From Counter,Ángel Domingo López Ruano,25984.0,Right Back,8,Villarreal,222,['68c25b52-4465-4d46-a7ff-392dd2ff4bf4'],24,,,,,,,,,,,,,,,Villarreal,222,00:02:24.797,Pass,,51.0,63.2,58.3,46.7,4,6,5,4,0.012147,0.014846,0.002699,0.002699,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,3.011352,,,,,,,,,,,,,,0c193c2e-0d96-420b-b0db-30bc88ca6a98,149,,"[73.2, 48.3]",69308,2,,,,,0.17958272,,Right Foot,,,,"[105.7, 54.2]",,Ground Pass,,33.031197,,Incomplete,,Nilmar Honorato da Silva,,,Through Ball,True,,1,From Counter,Giuseppe Rossi,7141.0,Left Center Forward,8,Villarreal,222,"['2f11e905-34d3-488c-8850-92b5d7661adc', 'b0a4a630-e5c0-4423-aac5-cb2b33f05443', 'ddf38f41-6f79-4a21-812c-bd61fe146b86']",30,,,,,,,,,,,,,,,Villarreal,222,00:02:30.281,Pass,True,73.2,48.3,105.7,54.2,7,4,10,5,0.019971,0.054911,0.03494,0.03494,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,2.176748,,,,,,,,,,,,,,7627e068-fcf0-40fe-a793-fd82e348b4d0,153,,"[19.2, 10.9]",69308,2,,,,,2.0458071,,Left Foot,,,,"[8.4, 31.9]",,Ground Pass,,23.614403,,,,Víctor Valdés Arribas,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,9,Barcelona,217,['e6791824-12d7-4bf2-be88-11c9feebbbc6'],40,,,,,,,,,,,,,,,Barcelona,217,00:02:40.766,Pass,,19.2,10.9,8.4,31.9,1,1,0,3,0.008786,0.009411,0.0006249999999999988,0.0006249999999999988,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.5514,,,,,,,,,,,,,,3cac8fa2-8389-4120-b193-661d286b28cc,156,,"[8.8, 33.5]",69308,2,,,,,1.3225675,,Right Foot,,,,"[14.3, 55.2]",,Ground Pass,,22.386156,,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,9,Barcelona,217,['807e5b1d-df93-48ae-b308-520303f8eb0b'],44,,,,,,,,,,,,,,,Barcelona,217,00:02:44.117,Pass,,8.8,33.5,14.3,55.2,0,3,1,5,0.009411,0.009777,0.000366,0.000366,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.769609,,,,,,,,,,,,,,5f7b8971-56c9-4838-9e83-e57fa78601f4,159,,"[16.0, 56.2]",69308,2,,,,,0.73870313,,Right Foot,,,,"[38.4, 76.6]",,Ground Pass,,30.297195,,,,Daniel Alves da Silva,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,9,Barcelona,217,['4de082ec-7c05-4201-b827-a39b7e64012a'],46,,,,,,,,,,,,,,,Barcelona,217,00:02:46.767,Pass,,16.0,56.2,38.4,76.6,1,5,3,7,0.009777,0.009777,0.0,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.67921,,,,,,,,,,,,,,04b039ae-36be-448c-ad67-dfe5fb401476,162,,"[41.1, 75.4]",69308,2,,,,,-1.1277947,,Right Foot,,,,"[47.6, 61.7]",,Ground Pass,,15.163773,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['9efe7cb4-58d6-4863-aae3-ba7ef194dbdd'],49,,,,,,,,,,,,,,,Barcelona,217,00:02:49.736,Pass,,41.1,75.4,47.6,61.7,3,7,4,6,0.009777,0.012147,0.0023700000000000006,0.0023700000000000006,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.38,,,,,,,,,,,,,,6ff0d3f3-00b9-41bf-8542-7dd64f34a18a,166,,"[47.2, 60.9]",69308,2,,,,,1.0621554,,Right Foot,,,,"[56.4, 77.4]",,Ground Pass,,18.891533,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,"['0472b60b-dc5d-4a93-8504-7f21a908d412', 'c57951f3-da7e-4ced-b4e6-fe6678fbf3c1']",50,,,,,,,,,,,,,,,Barcelona,217,00:02:50.653,Pass,True,47.2,60.9,56.4,77.4,4,6,5,7,0.012147,0.012483,0.0003359999999999995,0.0003359999999999995,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.217444,,,,,,,,,,,,,,ec9b2444-9ffd-4b09-b320-1ca621f0fa99,170,,"[55.1, 76.8]",69308,2,,,,,-3.0172377,,Left Foot,,,,"[42.3, 75.2]",,Ground Pass,,12.899612,,,,Daniel Alves da Silva,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,9,Barcelona,217,"['67a24b56-4323-4cc8-a65d-f2f0e6f12e51', 'ff06dcdb-55c5-46ee-b61a-2148ea175df6']",53,,,,,,,,,,,,,,,Barcelona,217,00:02:53.289,Pass,True,55.1,76.8,42.3,75.2,5,7,4,7,0.012483,0.011263,-0.0012199999999999989,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,2.526957,,,,,,,,,,,,,,5290bb41-dd95-45b7-8c94-75dc9c4795e0,174,,"[47.0, 76.0]",69308,2,,,,,-0.7853982,,Right Foot,,,,"[80.3, 42.7]",,High Pass,,47.09331,,,,Andrés Iniesta Luján,,,Through Ball,True,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['74a78a49-1ea0-40af-b26d-1d72f7d708e6'],55,,,,,,,,,,,,,,,Barcelona,217,00:02:55.751,Pass,,47.0,76.0,80.3,42.7,4,7,8,4,0.011263,0.023851,0.012588,0.012588,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.0216,,,,,,,,,,,,,,6c6f7734-c1f8-4c2a-b9bd-94946c7e0f34,179,,"[51.3, 48.0]",69308,3,,,,True,0.14731216,,,,,,"[66.8, 50.3]",,Low Pass,,15.669716,,Incomplete,,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,"['4076719b-b88d-437a-83e5-131d67d68bc8', '8ec33069-b42d-4172-821c-6aa6e7a5c162']",3,,,,,,,,,,,,,,,Barcelona,217,00:03:03.160,Pass,True,51.3,48.0,66.8,50.3,4,4,6,4,0.012626,0.016895,0.004269,0.004269,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.6021,,,,,,,,,,,,,,4076719b-b88d-437a-83e5-131d67d68bc8,181,,"[54.2, 30.7]",69308,3,,,,,-1.2002125,,Left Foot,,,,"[60.3, 15.0]",,High Pass,,16.843397,,,,Rubén Gracia Calmache,,,,,Recovery,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,9,Barcelona,217,"['13af2f95-ed80-4661-bde6-74f1dcd1c422', '6c6f7734-c1f8-4c2a-b9bd-94946c7e0f34']",4,,,,,,,,,,,,,,,Villarreal,222,00:03:04.182,Pass,,54.2,30.7,60.3,15.0,5,3,5,1,0.014846,0.013845,-0.0010010000000000002,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.056775,,,,,,,,,,,,,,93933ef2-e67f-4e8e-bb0c-258147db7cfe,185,,"[58.3, 21.4]",69308,3,,,,,2.0614643,,Left Foot,,,,"[54.4, 28.7]",,Ground Pass,,8.276473,,Incomplete,,Bruno Soriano Llido,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Left Midfield,9,Barcelona,217,"['2f615223-3ef8-4b4e-a659-e14d68dc6f3e', '7bd41541-3a8f-4f6b-b0d0-ebded2726bb5']",7,,,,,,,,,,,,,,,Villarreal,222,00:03:07.908,Pass,,58.3,21.4,54.4,28.7,5,2,5,2,0.014291,0.014291,0.0,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.432,,,,,,,,,,,,,,0401d6b0-afbf-4600-bd38-f1d52ac003ff,190,,"[68.8, 65.8]",69308,3,,,,,1.6195382,,Right Foot,,,,"[68.6, 69.9]",,Ground Pass,,4.104875,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,"['3bc8ce5c-c942-42bb-a706-bb0140e23336', '4df33759-0e01-4f9e-bfce-5436f4ca9809']",11,,,,,,,,,,,,,,,Barcelona,217,00:03:11.306,Pass,True,68.8,65.8,68.6,69.9,6,6,6,6,0.016118,0.016118,0.0,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.589926,,,,,,,,,,,,,,db30d631-6312-4c9b-a080-4259aef736a5,193,,"[68.6, 69.9]",69308,3,,,,,-1.3362557,,Left Foot,,,,"[71.3, 58.6]",,Low Pass,,11.61809,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['c41f03f5-2e3f-42c3-818d-fab45cecb4b5'],11,,,,,,,,,,,,,,,Barcelona,217,00:03:11.788,Pass,,68.6,69.9,71.3,58.6,6,6,7,5,0.016118,0.019351,0.0032329999999999998,0.0032329999999999998,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.69396,,,,,,,,,,,,,,cf172225-84f9-466f-861a-3155fe2d4f6e,197,,"[71.9, 54.1]",69308,3,,,,,-0.73997486,,Right Foot,,,,"[78.8, 47.8]",,Ground Pass,,9.343447,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['31980a4a-3fd7-4946-9c9b-04cf822f05ec'],13,,,,,,,,,,,,,,,Barcelona,217,00:03:13.641,Pass,,71.9,54.1,78.8,47.8,7,5,7,4,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,2.361053,,,,,,,,,,,,,,a0c80d48-dc61-47c6-9675-26cac35eb338,200,,"[78.8, 47.8]",69308,3,,,,,-1.9396961,,Right Foot,,,,"[71.3, 28.4]",,Low Pass,,20.799278,,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,9,Barcelona,217,['c9e9b575-90bd-4183-939f-f28f6e1396f4'],14,,,,,,,,,,,,,,,Barcelona,217,00:03:14.368,Pass,,78.8,47.8,71.3,28.4,7,4,7,2,0.019971,0.019351,-0.000619999999999999,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.287926,,,,,,,,,,,,,,0718883c-9b6d-44b3-8e72-89917e584300,203,,"[71.3, 28.4]",69308,3,,,,,-0.7675429,,Right Foot,,,,"[88.4, 11.9]",,Ground Pass,,23.762575,,,,David Villa Sánchez,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['a89e5773-10e9-44a0-9977-74b6fc58f60f'],16,,,,,,,,,,,,,,,Barcelona,217,00:03:16.809,Pass,,71.3,28.4,88.4,11.9,6,2,8,1,0.016856,0.024015,0.007159000000000002,0.007159000000000002,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.7561,,,,,,,,,,,,,,9faeb866-aa8c-401b-9b20-70339286d97e,208,,"[97.2, 1.0]",69308,3,,True,,,1.5707964,,,,,,"[97.2, 6.4]",,Low Pass,,5.4,,,,David Villa Sánchez,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,10,Barcelona,217,['b80c6e82-0297-4b92-ba91-c59268e14a50'],26,,,,,,,,,,,,,,,Barcelona,217,00:03:26.508,Pass,,97.2,1.0,97.2,6.4,9,0,9,0,0.027563,0.027563,0.0,0.0,,,0.075180404,0.075180404,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,669c4505-5f62-4662-839e-735256dd495e,210,,"[97.2, 6.4]",69308,3,,True,,,-0.31270102,,Right Foot,,,,"[110.5, 2.1]",,Ground Pass,,13.977839,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Left Wing,10,Barcelona,217,['852eef59-1423-480c-9691-fd38707a9245'],29,,,,,,,,,,,,,,,Barcelona,217,00:03:29.480,Pass,,97.2,6.4,110.5,2.1,9,0,11,0,0.027563,0.037926,0.010363,0.010363,,,0.075180404,0.075180404,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.135678,,,,,,,,,,,,,,ada0f65a-712b-4a1a-970b-649cd49150f0,212,,"[112.3, 3.5]",69308,3,,,,,2.1208425,,Left Foot,,,,"[97.4, 27.8]",,High Pass,,28.504385,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,10,Barcelona,217,['1fa2b4f7-57ce-4608-b95f-fe16731b6f36'],30,,,,,,,,,,,,,,,Barcelona,217,00:03:30.656,Pass,,112.3,3.5,97.4,27.8,11,0,9,2,0.037926,0.028552,-0.009374,0.0,,,0.075180404,0.075180404,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.719262,,,,,,,,,,,,,,2ecdaefb-7df2-4d69-9bf9-d1cd53f3582a,215,,"[96.2, 27.8]",69308,3,,,,,-3.089466,,Right Foot,,,,"[84.7, 27.2]",,Ground Pass,,11.515641,,,,Sergio Busquets i Burgos,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['b6a9a280-8166-4395-8e2c-077bad56cca8'],32,,,,,,,,,,,,,,,Barcelona,217,00:03:32.665,Pass,,96.2,27.8,84.7,27.2,9,2,8,2,0.028552,0.024122,-0.00443,0.0,,,0.075180404,0.075180404,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.639031,,,,,,,,,,,,,,1dfce106-9e1b-4d25-a684-b93a5b707f77,219,,"[85.0, 28.4]",69308,3,,,,,0.9614229,,Right Foot,,,,"[105.8, 58.2]",,High Pass,,36.34116,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['e819dda0-1ac0-4867-a26f-2bdf6b3836f4'],34,,,,,,,,,,,,,,,Barcelona,217,00:03:34.732,Pass,,85.0,28.4,105.8,58.2,8,2,10,5,0.024122,0.054911,0.030789,0.030789,,,0.075180404,0.075180404,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.1718,,,,,,,,,,,,,,a08d6e26-7969-4afb-995c-d46b1d618afd,223,,"[107.5, 57.7]",69308,3,,,,,-1.0014831,,Right Foot,,,,"[110.7, 52.7]",,Ground Pass,,5.936329,,Incomplete,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,10,Barcelona,217,"['390ed463-0723-494b-8230-8185f5541882', '9e8aa89b-8dc6-4708-85cd-e3f5c385128f']",37,,,,,,,,,,,,,,,Barcelona,217,00:03:37.961,Pass,True,107.5,57.7,110.7,52.7,10,5,11,5,0.054911,0.064426,0.009514999999999996,0.009514999999999996,,,0.075180404,0.075180404,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.3265,,,,,,,,,,,,,,2f2e66d8-d578-4695-983d-f0a3aea85537,227,,"[104.0, 47.7]",69308,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,['c0aa8c1a-9393-4db4-80c9-e94a34c2cdb2'],39,,Left Foot,"[120.0, 31.4, 0.4]",,"[{'location': [85.5, 61.9], 'player': {'id': 26698, 'name': 'Nilmar Honorato da Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [90.6, 29.2], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.8, 20.9], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.2, 47.7], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 46.7], 'player': {'id': 20127, 'name': 'Carlos Marchena López'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.1, 41.4], 'player': {'id': 7034, 'name': 'Mateo Pablo Musacchio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 36.9], 'player': {'id': 25984, 'name': 'Ángel Domingo López Ruano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.9, 30.7], 'player': {'id': 11386, 'name': 'Santiago Cazorla González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.7, 55.1], 'player': {'id': 25921, 'name': 'Rubén Gracia Calmache'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.0, 56.6], 'player': {'id': 20134, 'name': 'Joan Capdevila Méndez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.9, 57.4], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.9, 45.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.1, 38.6], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.8, 30.1], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.1, 40.9], 'player': {'id': 6768, 'name': 'Diego López Rodríguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.9, 50.5], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Off T,0.075180404,Normal,Open Play,,,,Barcelona,217,00:03:39.470,Shot,,104.0,47.7,,,10,4,0,0,0.108051,0.006383,-0.101668,0.0,,0.075180404,0.075180404,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,5.276396,,,,,,,,,,,,,,c69343e8-b848-4be7-80cd-6e7cdff1c0e2,229,,"[7.0, 37.0]",69308,4,,True,,,-0.058815338,,Right Foot,,,,"[105.5, 31.2]",,High Pass,,98.670616,,Incomplete,,Nilmar Honorato da Silva,,,,,Goal Kick,1,From Goal Kick,Diego López Rodríguez,6768.0,Goalkeeper,11,Villarreal,222,"['2179c238-38ba-4d39-829e-76bd2441acb9', 'bc7ada42-9538-4477-b32b-8c4eba6c13e8']",1,,,,,,,,,,,,,,,Villarreal,222,00:04:01.148,Pass,,7.0,37.0,105.5,31.2,0,3,10,3,0.009411,0.108051,0.09863999999999999,0.09863999999999999,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.059834,,,,,,,,,,,,,,472d5184-06d1-4823-a1fd-2b6fafe9d150,233,,"[15.1, 49.8]",69308,4,,,,,-1.2214937,,Keeper Arm,,,,"[20.6, 34.7]",,Ground Pass,,16.070469,,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,12,Barcelona,217,['01121f27-28c6-456c-ae5c-1ef1d2982f9f'],7,,,,,,,,,,,,,,,Barcelona,217,00:04:07.909,Pass,,15.1,49.8,20.6,34.7,1,4,1,3,0.010827,0.010827,0.0,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.919519,,,,,,,,,,,,,,2b5ebe4f-c644-4213-9327-4943ed1c7c5a,236,,"[28.2, 29.2]",69308,4,,,,,-1.0087283,,Right Foot,,,,"[39.6, 11.1]",,Ground Pass,,21.390886,,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,['cadf4e39-d2a9-4152-8bd9-c0943b55e1b0'],11,,,,,,,,,,,,,,,Barcelona,217,00:04:11.090,Pass,,28.2,29.2,39.6,11.1,2,2,3,1,0.010013,0.010595,0.0005820000000000009,0.0005820000000000009,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.069973,,,,,,,,,,,,,,428bc0c8-da9d-4a86-8daa-c4f99681a8c1,239,,"[44.1, 11.9]",69308,4,,,,,0.4241944,,Left Foot,,,,"[62.7, 20.3]",,Ground Pass,,20.408821,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,12,Barcelona,217,['c94bea1a-21d8-4d8d-9a4a-4c667748ad47'],14,,,,,,,,,,,,,,,Barcelona,217,00:04:14.024,Pass,,44.1,11.9,62.7,20.3,4,1,6,1,0.012147,0.016118,0.003971000000000001,0.003971000000000001,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.222007,,,,,,,,,,,,,,b3a9c311-150e-4c0b-ba08-f538abe0ce72,244,,"[66.6, 27.0]",69308,4,,,,,-0.071307465,,Right Foot,,,,"[77.8, 26.2]",,Ground Pass,,11.228535,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['c7e3a945-5b40-4a55-97ec-905e79754498'],16,,,,,,,,,,,,,,,Barcelona,217,00:04:16.291,Pass,,66.6,27.0,77.8,26.2,6,2,7,2,0.016856,0.019351,0.0024950000000000007,0.0024950000000000007,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.0573,,,,,,,,,,,,,,060f75db-2cbb-4ff3-9920-ae15ba5933c3,251,,"[102.3, 34.7]",69308,4,,,,,1.1983979,,Left Foot,,,,"[104.8, 41.1]",,Low Pass,,6.8709536,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,,,,,Recovery,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,12,Barcelona,217,"['522e06b0-06ee-4d96-a42c-3da324916f45', 'f9b55a99-c1f5-47f7-b5b0-d6b6a4502c12']",22,,,,,,,,,,,,,,,Barcelona,217,00:04:22.657,Pass,,102.3,34.7,104.8,41.1,10,3,10,4,0.108051,0.108051,0.0,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
