ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,1.658934,,,,,,,,,,,,,,,a1fd033d-14a2-400e-8689-be41442fdd59,3618,,"[110.2, 11.8]",69282,78,,,,1.6046295,,Left Foot,True,,"[109.1, 44.3]",,High Pass,,32.518612,,,Incomplete,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,141,Barcelona,217,['aa7edb63-8609-446f-bc40-a10e8ef644ae'],27,,,,,,,,,,,,,,,Barcelona,217,00:33:27.753,Pass,,110.2,11.8,109.1,44.3,11,1,10,4,0.046477,0.108051,0.061574,0.061574,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,2.001391,,,,,,,,,,,,,,,797b04be-5353-49e4-a99e-966bb29b3213,3622,,"[94.9, 77.6]",69282,78,,,,-2.337329,,Right Foot,,,"[87.1, 69.5]",,Ground Pass,,11.244999,,,,,Daniel Alves da Silva,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,141,Barcelona,217,['a0c2766a-66a2-44ea-a724-8a4af324ac43'],33,,,,,,,,,,,,,,,Barcelona,217,00:33:33.608,Pass,,94.9,77.6,87.1,69.5,9,7,8,6,0.027563,0.024015,-0.003547999999999999,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.113196,,,,,,,,,,,,,,,0ded2687-2a25-4c83-a8c2-a12543029be3,3625,,"[90.4, 69.3]",69282,78,,,,-0.9440534,,Right Foot,,,"[96.7, 60.6]",,High Pass,,10.7415085,,,Incomplete,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,141,Barcelona,217,['48141c5e-de30-4460-a824-241a89add5b9'],37,,,,,,,,,,,,,,,Barcelona,217,00:33:37.212,Pass,,90.4,69.3,96.7,60.6,8,6,9,6,0.024015,0.029533,0.005517999999999999,0.005517999999999999,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.528173,,,,,,,,,,,,,,,898de2ba-b784-49be-984e-4e9d665ad790,3630,,"[116.1, 10.2]",69282,78,,,,1.7291807,,Left Foot,True,,"[111.5, 39.0]",,High Pass,,29.165047,,,Incomplete,,Daniel Alves da Silva,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,141,Barcelona,217,"['a1b1d2bb-e03c-4e17-9343-b13cb72cbc5d', 'f96c5c85-426f-4e54-88e0-e928d59e0b11']",46,,,,,,,,,,,,,,,Barcelona,217,00:33:46.140,Pass,,116.1,10.2,111.5,39.0,11,1,11,3,0.046477,0.257454,0.21097700000000003,0.21097700000000003,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.465018,,,,,,,,,,,,,,,5c543617-133a-4162-9e80-360ba3045997,3634,,"[91.9, 20.1]",69282,78,,,,1.3460852,,Right Foot,,,"[94.3, 30.6]",,Ground Pass,,10.770794,,,,,David Villa Sánchez,,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,141,Barcelona,217,['5255e23e-454e-4c4b-8e3f-87d48f550cf5'],49,,,,,,,,,,,,,,,Barcelona,217,00:33:49.229,Pass,,91.9,20.1,94.3,30.6,9,2,9,3,0.028552,0.035113,0.006560999999999997,0.006560999999999997,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.629285,,,,,,,,,,,,,,,d35694ea-dbc9-4104-85cc-a8908ff93192,3637,,"[94.0, 30.8]",69282,78,,,,-0.8245938,,Right Foot,,,"[98.9, 25.5]",,Ground Pass,,7.218033,,,,,Sergio Busquets i Burgos,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,141,Barcelona,217,['681e080c-e1ff-4742-bb18-fce630447de7'],50,,,,,,,,,,,,,,,Barcelona,217,00:33:50.917,Pass,,94.0,30.8,98.9,25.5,9,3,9,2,0.035113,0.028552,-0.006560999999999997,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.5683,,,,,,,,,,,,,,,2e6b8df5-bb8c-4706-88a3-ea36e0ec130b,3639,,"[98.9, 25.5]",69282,78,,,,1.6951513,,Right Foot,,,"[98.4, 29.5]",,Ground Pass,,4.031129,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,141,Barcelona,217,"['0af00bff-0f19-4e18-b966-9caeee548436', '195fddb6-0b67-4fc6-83c5-356e45aa2659']",51,,,,,,,,,,,,,,,Barcelona,217,00:33:51.547,Pass,,98.9,25.5,98.4,29.5,9,2,9,2,0.028552,0.028552,0.0,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.894811,,,,,,,,,,,,,,,f7608962-b80c-4be5-91cc-ed8d0800bf37,3645,,"[26.6, 53.1]",69282,78,,,,1.0466167,,Right Foot,,,"[34.0, 65.9]",,Ground Pass,,14.785128,,,,,Markel Susaeta Laskurain,,,,,,,2,Regular Play,Javier Martínez Aginaga,9399.0,Left Center Midfield,142,Athletic Club,215,['23937915-6123-4d39-969c-aadbfe7e49f3'],54,,,,,,,,,,,,,,,Athletic Club,215,00:33:54.129,Pass,,26.6,53.1,34.0,65.9,2,5,3,6,0.010013,0.010595,0.0005820000000000009,0.0005820000000000009,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.7534,,,,,,,,,,,,,,,cca58525-746e-4204-8b78-8e223b8db13c,3649,,"[37.3, 65.6]",69282,78,,,,0.35004488,,Right Foot,,,"[49.9, 70.2]",,Ground Pass,,13.413426,,,,,Gaizka Toquero Pinedo,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,142,Athletic Club,215,"['4cf4ad42-0cbd-4859-95df-0e7d2ff804aa', 'b0330ea8-cc0c-433b-87f7-1bd8415806f4']",56,,,,,,,,,,,,,,,Athletic Club,215,00:33:56.104,Pass,True,37.3,65.6,49.9,70.2,3,6,4,7,0.010595,0.011263,0.0006680000000000002,0.0006680000000000002,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.011497,,,,,,,,,,,,,,,095a0fbd-0507-47ff-8675-45631bb59028,3653,,"[52.7, 71.1]",69282,78,,,,-2.1341126,,Right Foot,,,"[51.5, 69.2]",,Low Pass,,2.2472205,,,Incomplete,,Markel Susaeta Laskurain,,,,,,,2,Regular Play,Gaizka Toquero Pinedo,26619.0,Center Attacking Midfield,142,Athletic Club,215,"['3354e205-10cc-48b2-82b3-a6ffe9654a9a', '6d7f94ae-b4a8-4bc1-9f7a-7f3042f14f6c']",57,,,,,,,,,,,,,,,Athletic Club,215,00:33:57.923,Pass,,52.7,71.1,51.5,69.2,5,7,5,6,0.012483,0.013845,0.0013620000000000004,0.0013620000000000004,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.425825,,,,,,,,,,,,,,,77a577a6-822b-4cbd-8a97-4465cb1e77c4,3660,,"[42.4, 4.5]",69282,79,,,,0.3708913,,Left Foot,,,"[46.0, 5.9]",,High Pass,,3.8626416,,,Incomplete,,Maxwell Scherrer Cabelino Andrade,,,,,,Recovery,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,142,Athletic Club,215,"['180f0312-481a-4f02-a0fb-b04f57ff222c', '35f7f079-0646-4cf2-81e4-d64170b3661a']",1,,,,,,,,,,,,,,,Barcelona,217,00:34:01.538,Pass,,42.4,4.5,46.0,5.9,4,0,4,0,0.011263,0.011263,0.0,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.982999,,,,,,,,,,,,,,,0310f8c9-1074-4a59-80b1-02e26b7c154a,3666,,"[75.0, 63.5]",69282,79,,,,-0.5328949,,Right Foot,,,"[112.3, 41.5]",,High Pass,,43.30462,,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Andoni Iraola Sagarna,26031.0,Right Back,143,Athletic Club,215,['e507b0d2-09e8-4dd8-b5d4-b7117009a6ae'],39,,,,,,,,,,,,,,,Athletic Club,215,00:34:39.509,Pass,,75.0,63.5,112.3,41.5,7,6,11,4,0.018703,0.257454,0.23875100000000002,0.23875100000000002,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.116022,,,,,,,,,,,,,,,97bd1a94-aa86-41a9-81b4-be46314a3ca4,3669,,"[11.6, 34.0]",69282,79,,,,0.018070322,,Keeper Arm,,,"[28.2, 34.3]",,Ground Pass,,16.60271,,,,,Xavier Hernández Creus,,,,,,,2,From Keeper,José Manuel Pinto Colorado,26005.0,Goalkeeper,144,Barcelona,217,['49d4a9c9-283c-434d-9615-98c4d722b611'],45,,,,,,,,,,,,,,,Barcelona,217,00:34:45.589,Pass,,11.6,34.0,28.2,34.3,0,3,2,3,0.009411,0.010165,0.0007540000000000012,0.0007540000000000012,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,3.346558,,,,,,,,,,,,,,,6bc73841-1d76-48b9-8d65-c1d1d288d9e4,3672,,"[39.8, 27.7]",69282,79,,,,-0.4536396,,Right Foot,,,"[88.0, 4.2]",,Low Pass,,53.623596,,,,,David Villa Sánchez,,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,144,Barcelona,217,['cfc8e4c5-34ff-4dd5-9995-2968a696e780'],49,,,,,,,,,,,,,,,Barcelona,217,00:34:49.761,Pass,,39.8,27.7,88.0,4.2,3,2,8,0,0.011105,0.021221,0.010116,0.010116,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.45697,,,,,,,,,,,,,,,e8b0cea4-0836-4754-a74b-70b3db7d6bef,3675,,"[88.5, 13.1]",69282,79,,,,0.6812982,,Right Foot,,,"[95.9, 19.1]",,Ground Pass,,9.526804,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Keeper,David Villa Sánchez,12737.0,Left Wing,144,Barcelona,217,"['d236332e-c680-433a-b5b8-4ac0208e23e5', 'ecebacbb-cad4-41fa-999a-b6d580919d64']",56,,,,,,,,,,,,,,,Barcelona,217,00:34:56.980,Pass,,88.5,13.1,95.9,19.1,8,1,9,1,0.024015,0.029533,0.005517999999999999,0.005517999999999999,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,2.535515,,,,,,,,,,,,,,,eeb2cc01-6284-45ac-9edb-ed9ea775e71f,3679,,"[35.4, 65.4]",69282,79,,,,0.36420867,,Right Foot,,,"[53.5, 72.3]",,Ground Pass,,19.370596,,,Incomplete,,Markel Susaeta Laskurain,,,,,,,2,From Keeper,Andoni Iraola Sagarna,26031.0,Right Back,144,Barcelona,217,"['079cd223-9a29-422b-b127-38822e06bf33', '38ef90fe-8cc6-43c9-a373-f2b0c4efa67e']",58,,,,,,,,,,,,,,,Athletic Club,215,00:34:58.723,Pass,,35.4,65.4,53.5,72.3,3,6,5,7,0.010595,0.012483,0.001887999999999999,0.001887999999999999,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.193663,,,,,,,,,,,,,,,bac0dfa6-0b61-4f1e-94d4-ac004d505f36,3683,,"[43.3, 12.1]",69282,80,,,,0.114876606,,Right Foot,,,"[58.9, 13.9]",,Ground Pass,,15.703503,,,,,David Villa Sánchez,,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,144,Barcelona,217,['fb1c847f-14c6-4440-8efa-87f3c6123ff1'],9,,,,,,,,,,,,,,,Barcelona,217,00:35:09.898,Pass,,43.3,12.1,58.9,13.9,4,1,5,1,0.012147,0.013845,0.0016979999999999999,0.0016979999999999999,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.916179,,,,,,,,,,,,,,,7d27b633-2bcb-4525-95dc-c16832fb5096,3687,,"[58.0, 14.5]",69282,80,,,,-2.755492,,Right Foot,,,"[45.7, 9.5]",,Ground Pass,,13.277425,,,,,Andrés Iniesta Luján,,,,,,,2,From Keeper,David Villa Sánchez,12737.0,Left Wing,144,Barcelona,217,['e22ffd08-7d79-4c5a-a9a0-19a17286ebd6'],11,,,,,,,,,,,,,,,Barcelona,217,00:35:11.203,Pass,,58.0,14.5,45.7,9.5,5,1,4,0,0.013845,0.011263,-0.0025819999999999992,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.218837,,,,,,,,,,,,,,,1535baa0-8b6e-4633-9caa-56ff6d757641,3691,,"[47.0, 9.3]",69282,80,,,,1.5198201,,Right Foot,,,"[47.5, 19.1]",,Ground Pass,,9.812747,,,,,Xavier Hernández Creus,,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,144,Barcelona,217,"['61dc4adf-0523-49d7-b54b-75d08859d8ff', '6d5cb403-6cbc-411a-b1c6-4680f43d90f0']",13,,,,,,,,,,,,,,,Barcelona,217,00:35:13.189,Pass,True,47.0,9.3,47.5,19.1,4,0,4,1,0.011263,0.012147,0.0008839999999999994,0.0008839999999999994,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.294502,,,,,,,,,,,,,,,1d55802b-7360-471a-834b-4cfed3a739d0,3696,,"[47.5, 19.1]",69282,80,True,,,1.2298174,,Right Foot,,,"[49.7, 25.3]",,Ground Pass,,6.5787535,,,,,Sergio Busquets i Burgos,,,,,,Free Kick,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,145,Barcelona,217,['9e0239e8-da61-4352-a936-a0f3efc27947'],25,,,,,,,,,,,,,,,Barcelona,217,00:35:25.242,Pass,,47.5,19.1,49.7,25.3,4,1,4,2,0.012147,0.012692,0.0005450000000000003,0.0005450000000000003,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.791125,,,,,,,,,,,,,,,dec9c9f0-5ef8-4d1d-89f3-ade6a2375a15,3698,,"[54.6, 25.8]",69282,80,,,,1.6311257,,Right Foot,,,"[53.7, 40.7]",,Ground Pass,,14.927156,,,,,Xavier Hernández Creus,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,145,Barcelona,217,['b7eeff3b-aa8f-4c88-bdf3-e37c96dc39db'],28,,,,,,,,,,,,,,,Barcelona,217,00:35:28.746,Pass,,54.6,25.8,53.7,40.7,5,2,5,4,0.014291,0.014846,0.0005549999999999999,0.0005549999999999999,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,2.389748,,,,,,,,,,,,,,,aa249a39-008c-4e7d-80be-4d567f6ddf26,3701,,"[53.7, 40.7]",69282,80,,,,1.0762087,,Right Foot,,,"[73.6, 77.6]",,High Pass,,41.92398,,,,,Daniel Alves da Silva,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,145,Barcelona,217,['506ee6b9-90c7-4448-8134-b230fb87be82'],31,,,,,,,,,,,,,,,Barcelona,217,00:35:31.137,Pass,,53.7,40.7,73.6,77.6,5,4,7,7,0.014846,0.017451,0.0026050000000000014,0.0026050000000000014,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.192056,,,,,,,,,,,,,,,9516126f-87e5-425b-b24f-d34d8afa7ac4,3704,,"[83.4, 75.7]",69282,80,,,,-2.3030531,,Right Foot,,,"[74.5, 65.8]",,Ground Pass,,13.3124,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,145,Barcelona,217,['118312a4-5648-4f90-a0a9-f01dc0249086'],34,,,,,,,,,,,,,,,Barcelona,217,00:35:34.204,Pass,,83.4,75.7,74.5,65.8,8,7,7,6,0.021221,0.018703,-0.0025179999999999994,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.568397,,,,,,,,,,,,,,,87bae5ad-aa02-413f-881a-fb4ec869c8b4,3707,,"[78.4, 62.3]",69282,80,,,,-1.6475682,,Right Foot,,,"[77.2, 46.7]",,Ground Pass,,15.646086,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,145,Barcelona,217,['8b4c5cb6-cfe4-4a6c-9703-93555c76725a'],36,,,,,,,,,,,,,,,Barcelona,217,00:35:36.715,Pass,,78.4,62.3,77.2,46.7,7,6,7,4,0.018703,0.019971,0.0012679999999999983,0.0012679999999999983,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.888755,,,,,,,,,,,,,,,829e4d09-9504-4a3d-a854-a5c8408cd504,3710,,"[81.1, 47.7]",69282,80,,,,-2.2655346,,Left Foot,,,"[73.6, 38.7]",,Ground Pass,,11.715375,,,,,Xavier Hernández Creus,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,145,Barcelona,217,['38e56912-c4c9-4f50-bcc4-0e2ed2592db9'],39,,,,,,,,,,,,,,,Barcelona,217,00:35:39.199,Pass,,81.1,47.7,73.6,38.7,8,4,7,3,0.023851,0.019971,-0.0038800000000000015,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.079519,,,,,,,,,,,,,,,95dce661-302d-4969-bc1b-276bbab1f86f,3713,,"[64.7, 41.4]",69282,80,,,,1.3746338,,Right Foot,,,"[67.8, 57.0]",,Ground Pass,,15.90503,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,145,Barcelona,217,['0f601685-fe33-4c6b-b2ff-8e644f77ab98'],44,,,,,,,,,,,,,,,Barcelona,217,00:35:44.637,Pass,,64.7,41.4,67.8,57.0,6,4,6,5,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.133791,,,,,,,,,,,,,,,677a734a-2b84-487a-8cd9-70097a52f0fd,3716,,"[68.6, 57.7]",69282,80,,,,-2.9513297,,Right Foot,,,"[55.1, 55.1]",,Ground Pass,,13.748091,,,,,Gerard Piqué Bernabéu,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,145,Barcelona,217,['f3e391cf-3204-4e25-bd32-93843804ebeb'],45,,,,,,,,,,,,,,,Barcelona,217,00:35:45.851,Pass,,68.6,57.7,55.1,55.1,6,5,5,5,0.016856,0.014291,-0.0025649999999999996,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.682472,,,,,,,,,,,,,,,d89fc569-b0e4-4c25-b39a-fc463d7889e4,3719,,"[61.8, 60.1]",69282,80,,,,0.88187194,,Right Foot,,,"[75.8, 77.1]",,Ground Pass,,22.022715,,,,,Daniel Alves da Silva,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,145,Barcelona,217,['d43d3385-1efb-4b6a-8bf3-9c3a8f0482ca'],47,,,,,,,,,,,,,,,Barcelona,217,00:35:47.667,Pass,,61.8,60.1,75.8,77.1,6,6,7,7,0.016118,0.017451,0.0013330000000000009,0.0013330000000000009,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.381254,,,,,,,,,,,,,,,66ffc381-29ed-4306-a008-4e5ddeb867d3,3722,,"[75.8, 79.8]",69282,80,,,,-0.32175055,,Right Foot,,,"[83.9, 77.1]",,Ground Pass,,8.53815,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,145,Barcelona,217,"['8e84de79-d0f2-4545-8f56-1e8b6f2fe6ac', 'e441f4db-78dd-4abd-9312-5de7318cd624']",49,,,,,,,,,,,,,,,Barcelona,217,00:35:49.437,Pass,,75.8,79.8,83.9,77.1,7,7,8,7,0.017451,0.021221,0.003769999999999999,0.003769999999999999,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.40562,,,,,,,,,,,,,,,98f798f9-6aea-48e4-b116-4fa70f641166,3725,,"[77.4, 80.0]",69282,80,,,,-1.7818897,,,,,"[75.3, 70.2]",,Low Pass,,10.022474,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,146,Barcelona,217,['bc87ef89-4df4-43a5-a24f-45776bf3fd13'],55,,,,,,,,,,,,,,,Barcelona,217,00:35:55.987,Pass,,77.4,80.0,75.3,70.2,7,7,7,7,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.40825,,,,,,,,,,,,,,,d830ecc2-9040-40f2-8e74-d3871eadb8ab,3728,,"[71.7, 71.4]",69282,80,,,,-3.0699208,,Right Foot,,,"[52.2, 70.0]",,Ground Pass,,19.550192,,,,,Gerard Piqué Bernabéu,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,146,Barcelona,217,['7df0c1e7-9a11-4215-a7b2-a91b6e2bdef2'],58,,,,,,,,,,,,,,,Barcelona,217,00:35:58.068,Pass,,71.7,71.4,52.2,70.0,7,7,5,7,0.017451,0.012483,-0.004968000000000002,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.244286,,,,,,,,,,,,,,,b24443a9-9f17-4cce-b237-1b9cb14ee399,3731,,"[52.2, 70.0]",69282,81,,,,-0.30031136,,Right Foot,,,"[67.7, 65.2]",,Ground Pass,,16.226213,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,146,Barcelona,217,['e6cab4ea-592f-47f0-b9a1-fa6dac2be32c'],1,,,,,,,,,,,,,,,Barcelona,217,00:36:01.559,Pass,,52.2,70.0,67.7,65.2,5,6,6,6,0.013845,0.016118,0.0022730000000000007,0.0022730000000000007,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.477653,,,,,,,,,,,,,,,9703a75b-3fd8-4a40-aa1b-2156af37722f,3734,,"[68.0, 65.2]",69282,81,,,,-1.4080689,,Right Foot,,,"[70.2, 51.8]",,Ground Pass,,13.579396,,,,,Sergio Busquets i Burgos,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,146,Barcelona,217,['4c1a2518-4c8d-4510-988b-c3f1c6acdd62'],3,,,,,,,,,,,,,,,Barcelona,217,00:36:03.040,Pass,,68.0,65.2,70.2,51.8,6,6,7,5,0.016118,0.019351,0.0032329999999999998,0.0032329999999999998,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.837846,,,,,,,,,,,,,,,38af6188-8731-4d2b-89b3-44de0a8562a6,3737,,"[70.5, 52.7]",69282,81,,,,0.6928253,,Right Foot,,,"[91.1, 69.8]",,Ground Pass,,26.77256,,,,,Daniel Alves da Silva,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,146,Barcelona,217,['3104c35f-ee15-4c1e-904f-0029c6ef6b95'],5,,,,,,,,,,,,,,,Barcelona,217,00:36:05.249,Pass,,70.5,52.7,91.1,69.8,6,5,9,7,0.016856,0.027563,0.010707000000000001,0.010707000000000001,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
