ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,0.5182,,,,,,,,,,,,,,56cafee5-4f3b-4129-b92b-4ea49755edc3,409,,"[95.3, 57.9]",69271,8,,,,,-1.1925024,,Right Foot,,,,"[98.4, 50.1]",,Ground Pass,,8.39345,Incomplete,,David Villa Sánchez,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,"['623d04a1-2be2-4151-9ffb-5f6e2532af42', 'd3c5187c-f0cd-4b76-b94e-def7d1a71434']",59,,,,,,,,,,,,,Barcelona,217,00:08:59.713,Pass,,95.3,57.9,98.4,50.1,9,5,9,4,0.028552,0.035113,0.006560999999999997,0.006560999999999997,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.1497,,,,,,,,,,,,,,623d04a1-2be2-4151-9ffb-5f6e2532af42,411,,"[22.6, 30.9]",69271,9,,,,,-0.4934895,,Left Foot,,,,"[35.8, 23.8]",,Ground Pass,,14.988329,,,Enrique Sola Clemente,,,,,Recovery,1,Regular Play,Krisztián Vadócz,26660.0,Right Defensive Midfield,20,Barcelona,217,"['56cafee5-4f3b-4129-b92b-4ea49755edc3', 'd341ed3a-b295-4052-beed-4f8eb177d691']",0,,,,,,,,,,,,,Osasuna,422,00:09:00.231,Pass,,22.6,30.9,35.8,23.8,2,3,3,2,0.010165,0.011105,0.0009399999999999999,0.0009399999999999999,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.3489,,,,,,,,,,,,,,fe5bcd91-da64-45b8-af28-4a06b5efbcf3,414,,"[35.8, 23.8]",69271,9,,,,,2.3107712,,Right Foot,,,,"[29.5, 30.7]",,Ground Pass,,9.343447,Incomplete,,Krisztián Vadócz,,,,,,1,Regular Play,Enrique Sola Clemente,26518.0,Center Forward,20,Barcelona,217,"['104e6365-539d-4161-b236-bff91b1d01cc', 'db4ad8bb-ced5-4a51-a846-a7e2b1e7f49a']",1,,,,,,,,,,,,,Osasuna,422,00:09:01.483,Pass,,35.8,23.8,29.5,30.7,3,2,2,3,0.011105,0.010165,-0.0009399999999999999,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,True,,,,,,1.0967,,,,,,,,,,,,,,db4ad8bb-ced5-4a51-a846-a7e2b1e7f49a,416,,"[91.5, 50.3]",69271,9,,,,,-1.5707964,,Right Foot,,,,"[91.5, 39.2]",,Ground Pass,,11.1,,,Seydou Kéita,,,,,Interception,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,"['0d5b74d3-cae3-4e27-9eb5-23b17ab8b865', 'fe5bcd91-da64-45b8-af28-4a06b5efbcf3']",2,,,,,,,,,,,,,Barcelona,217,00:09:02.831,Pass,,91.5,50.3,91.5,39.2,9,4,9,3,0.035113,0.035113,0.0,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.0458,,,,,,,,,,,,,,6d4593f2-6e78-4170-b495-79104eeaeb54,419,,"[91.5, 39.2]",69271,9,,,,,-1.3496227,,Left Foot,,,,"[95.3, 22.3]",,Ground Pass,,17.32195,,,Jeffren Isaac Suárez Bermúdez,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,20,Barcelona,217,['91745d48-7bd2-41ad-b1b1-ffd4f2e77ada'],4,,,,,,,,,,,,,Barcelona,217,00:09:04.562,Pass,,91.5,39.2,95.3,22.3,9,3,9,2,0.035113,0.028552,-0.006560999999999997,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.4197,,,,,,,,,,,,,,ce421308-689e-4934-850f-ef61eea59dba,422,,"[105.1, 24.6]",69271,9,,,,,-1.1441689,,Right Foot,,,,"[110.1, 13.6]",,Ground Pass,,12.083046,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Right Wing,20,Barcelona,217,['e7f7f88e-d368-474c-8573-fa10dc5fe1ef'],9,,,,,,,,,,,,,Barcelona,217,00:09:09.288,Pass,,105.1,24.6,110.1,13.6,10,2,10,1,0.054911,0.04067,-0.014241000000000004,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.997236,,,,,,,,,,,,,,ee2a0f41-828a-4fda-b8ad-0bfef90afea1,425,,"[111.8, 13.4]",69271,9,,,,,2.8218303,,Left Foot,,,,"[96.7, 18.4]",,Ground Pass,,15.906288,,,Jeffren Isaac Suárez Bermúdez,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,20,Barcelona,217,['b44140d7-e4d6-42bd-9ec4-212a9c0d53fc'],12,,,,,,,,,,,,,Barcelona,217,00:09:12.848,Pass,,111.8,13.4,96.7,18.4,11,1,9,1,0.046477,0.029533,-0.016943999999999997,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.973082,,,,,,,,,,,,,,4d16782c-f23c-406e-9b8c-955b109552b5,433,,"[23.7, 74.6]",69271,9,,,,,-1.172922,,Left Foot,,,,"[29.5, 60.8]",,Ground Pass,,14.969302,,,Krisztián Vadócz,,,,,,1,Regular Play,Javier Camuñas Gallego,26169.0,Center Attacking Midfield,20,Barcelona,217,['8ff27f2d-15a8-43b3-8d52-239c1ab856d1'],20,,,,,,,,,,,,,Osasuna,422,00:09:20.088,Pass,,23.7,74.6,29.5,60.8,2,7,2,6,0.008449,0.009424,0.0009750000000000002,0.0009750000000000002,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.9853,,,,,,,,,,,,,,52f5338c-72c9-4b40-8555-bb8586b294ea,437,,"[34.3, 60.1]",69271,9,,,,,0.114876606,,Right Foot,,,,"[47.3, 61.6]",,Ground Pass,,13.086252,Incomplete,,Enrique Sola Clemente,,,,,,1,Regular Play,Krisztián Vadócz,26660.0,Right Defensive Midfield,20,Barcelona,217,"['8d836907-4de6-41d7-9aac-b7ddb2acaefc', '9c3ebf4c-dddf-473c-9d1a-e18e91018c28', 'e5018f3a-2046-4a5c-920e-fceeb22e5178']",22,,,,,,,,,,,,,Osasuna,422,00:09:22.231,Pass,True,34.3,60.1,47.3,61.6,3,5,4,6,0.011105,0.012147,0.0010419999999999995,0.0010419999999999995,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.6083,,,,,,,,,,,,,,ff7f4c50-b123-470c-ac9f-c5be73659692,442,,"[84.8, 10.4]",69271,9,,,,,-0.8519663,,Right Foot,,,,"[87.6, 7.2]",,Ground Pass,,4.2520585,,,Jeffren Isaac Suárez Bermúdez,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,20,Barcelona,217,['7ebdde7f-da0c-448d-9b53-1fc33744b387'],25,,,,,,,,,,,,,Barcelona,217,00:09:25.774,Pass,,84.8,10.4,87.6,7.2,8,0,8,0,0.021221,0.021221,0.0,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.9047,,,,,,,,,,,,,,68bfc8b5-21f5-459c-8e10-dfcdf11fbe90,445,,"[85.0, 7.2]",69271,9,,,,,1.9797041,,Right Foot,,,,"[79.8, 19.2]",,Ground Pass,,13.078226,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Right Wing,20,Barcelona,217,['53d0a102-69b6-42ab-888b-7718cca6bd0c'],27,,,,,,,,,,,,,Barcelona,217,00:09:27.111,Pass,,85.0,7.2,79.8,19.2,8,0,7,1,0.021221,0.018703,-0.0025179999999999994,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.4125,,,,,,,,,,,,,,2fdb8f75-7b0e-4669-a478-6b1804c9674f,448,,"[79.4, 20.7]",69271,9,,,,,1.8622531,,Right Foot,,,,"[75.2, 34.7]",,Ground Pass,,14.616429,,,Seydou Kéita,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,['34565cf0-22f4-40ad-ba81-a11acf947b5c'],29,,,,,,,,,,,,,Barcelona,217,00:09:29.303,Pass,,79.4,20.7,75.2,34.7,7,1,7,3,0.018703,0.019971,0.0012679999999999983,0.0012679999999999983,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.529821,,,,,,,,,,,,,,59150e53-a041-4b62-b16c-16e207c3f76e,451,,"[75.2, 34.7]",69271,9,,,,,2.1794856,,Left Foot,,,,"[66.0, 47.9]",,Ground Pass,,16.089748,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,20,Barcelona,217,['537bc00c-82a4-4d5e-b8cd-189e90cbe379'],31,,,,,,,,,,,,,Barcelona,217,00:09:31.426,Pass,,75.2,34.7,66.0,47.9,7,3,6,4,0.019971,0.016895,-0.003075999999999999,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.610616,,,,,,,,,,,,,,a324be64-6f3f-4a4b-a31e-0c234fd9ff6a,454,,"[66.0, 47.9]",69271,9,,,,,1.156888,,Right Foot,,,,"[78.3, 75.9]",,Ground Pass,,30.582512,,,Daniel Alves da Silva,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,20,Barcelona,217,['131d1dec-38a1-4a13-88a6-dafe3ecb4c5e'],33,,,,,,,,,,,,,Barcelona,217,00:09:33.587,Pass,,66.0,47.9,78.3,75.9,6,4,7,7,0.016895,0.017451,0.0005560000000000009,0.0005560000000000009,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.929606,,,,,,,,,,,,,,7105cace-bdeb-4395-918f-d227f5eeade3,457,,"[82.1, 76.1]",69271,9,,,,,-1.4523064,,Right Foot,,,,"[83.1, 67.7]",,Ground Pass,,8.459314,,,Ibrahim Afellay,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,['9c622242-3eb5-417f-9378-92f4f177c7b7'],37,,,,,,,,,,,,,Barcelona,217,00:09:37.657,Pass,,82.1,76.1,83.1,67.7,8,7,8,6,0.021221,0.024015,0.0027940000000000013,0.0027940000000000013,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.249558,,,,,,,,,,,,,,187d9210-8bd6-43d6-9467-9d8a5939078f,460,,"[83.1, 67.5]",69271,9,,,,,-1.9940248,,Right Foot,,,,"[78.1, 56.4]",,Ground Pass,,12.174153,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,20,Barcelona,217,['b0f8fb1d-51b5-480a-9ab5-a89083ab3d8f'],39,,,,,,,,,,,,,Barcelona,217,00:09:39.580,Pass,,83.1,67.5,78.1,56.4,8,6,7,5,0.024015,0.019351,-0.0046640000000000015,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.757733,,,,,,,,,,,,,,d06f3981-ef5c-48bb-9444-7cdc4a8b97cf,463,,"[79.2, 54.1]",69271,9,,,,,-1.3407502,,Right Foot,,,,"[89.2, 11.4]",,High Pass,,43.85533,,,Jeffren Isaac Suárez Bermúdez,,,True,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,['c5257175-51c4-43a7-af7c-4f290371ee71'],41,,,,,,,,,,,,,Barcelona,217,00:09:41.797,Pass,,79.2,54.1,89.2,11.4,7,5,8,1,0.019351,0.024015,0.0046640000000000015,0.0046640000000000015,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.2266,,,,,,,,,,,,,,30efa37c-920f-4f79-9f49-476031a9b85e,466,,"[90.2, 8.8]",69271,9,,,,,2.5468335,,Left Foot,,,,"[80.0, 15.7]",,Ground Pass,,12.314626,,,Thiago Alcântara do Nascimento,,,,,,1,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Right Wing,20,Barcelona,217,['ba5e766d-cb59-47d8-a41b-8badd8f88edc'],45,,,,,,,,,,,,,Barcelona,217,00:09:45.266,Pass,,90.2,8.8,80.0,15.7,9,0,7,1,0.027563,0.018703,-0.00886,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.5499,,,,,,,,,,,,,,e767d888-166a-48c6-822f-dc713618c48b,469,,"[79.4, 18.4]",69271,9,,,,,0.3366748,,Right Foot,,,,"[97.4, 24.7]",,Ground Pass,,19.070658,Incomplete,,David Villa Sánchez,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,20,Barcelona,217,"['134b8f36-d695-4aa2-a892-5743d91077ff', '1f8a666c-b479-4cd4-babe-84c76e74e162']",50,,,,,,,,,,,,,Barcelona,217,00:09:50.012,Pass,,79.4,18.4,97.4,24.7,7,1,9,2,0.018703,0.028552,0.009849,0.009849,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.8927,,,,,,,,,,,,,,5e506b50-5ed9-4fe5-a33d-bde5e18542f8,472,,"[81.3, 25.7]",69271,9,,,,,-1.6295521,,Left Foot,,,,"[80.0, 3.6]",,Ground Pass,,22.138203,,,Jeffren Isaac Suárez Bermúdez,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,['7f6ee0ec-acd7-4ed8-b87d-8069451c9620'],51,,,,,,,,,,,,,Barcelona,217,00:09:51.675,Pass,,81.3,25.7,80.0,3.6,8,2,7,0,0.024122,0.017451,-0.006671,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.877438,,,,,,,,,,,,,,c3243911-1d95-46a5-bdbb-ff6829f97ad7,475,,"[80.0, 3.6]",69271,9,,,,,2.2174273,,Right Foot,,,,"[72.3, 13.8]",,Ground Pass,,12.780063,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Right Wing,20,Barcelona,217,['ad292a88-b529-4ea6-a545-df43ba85ea1e'],54,,,,,,,,,,,,,Barcelona,217,00:09:54.748,Pass,,80.0,3.6,72.3,13.8,7,0,7,1,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.392497,,,,,,,,,,,,,,fff8f6a3-08ca-4075-9184-b4677fb65320,479,,"[81.0, 20.0]",69271,9,,,,,-1.156969,,Right Foot,,,,"[87.5, 5.2]",,Ground Pass,,16.164467,,,Jeffren Isaac Suárez Bermúdez,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,20,Barcelona,217,['881bb1e2-1e13-440a-bb3b-f53f79d55978'],58,,,,,,,,,,,,,Barcelona,217,00:09:58.551,Pass,,81.0,20.0,87.5,5.2,8,1,8,0,0.024015,0.021221,-0.0027940000000000013,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.353,,,,,,,,,,,,,,cbacfd7b-c604-4cc5-a9a2-45428dfd864a,482,,"[92.9, 5.4]",69271,10,,,,,2.941194,,Left Foot,,,,"[73.7, 9.3]",,Ground Pass,,19.59209,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Right Wing,20,Barcelona,217,['1db497ab-6132-4289-974c-7e9a03526be1'],1,,,,,,,,,,,,,Barcelona,217,00:10:01.058,Pass,,92.9,5.4,73.7,9.3,9,0,7,0,0.027563,0.017451,-0.010112,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.860477,,,,,,,,,,,,,,00e1a17a-8eb4-4042-9d48-dfcb99fa512a,485,,"[73.7, 10.4]",69271,10,,,,,1.9368528,,Left Foot,,,,"[66.8, 28.4]",,Low Pass,,19.27719,,,Gabriel Alejandro Milito,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,['4b6e36aa-265f-4788-85c6-aa2e4d5f9c36'],2,,,,,,,,,,,,,Barcelona,217,00:10:02.531,Pass,,73.7,10.4,66.8,28.4,7,0,6,2,0.017451,0.016856,-0.0005950000000000018,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,3.1265,,,,,,,,,,,,,,81b7a712-341e-4e74-bbab-53ae26ecc321,488,,"[69.9, 29.4]",69271,10,,,,,1.069783,,Left Foot,,,,"[95.2, 75.6]",,High Pass,,52.67381,,,Daniel Alves da Silva,,,True,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,20,Barcelona,217,['6146d094-2572-45b5-b7d7-803630c6ed81'],5,,,,,,,,,,,,,Barcelona,217,00:10:05.507,Pass,,69.9,29.4,95.2,75.6,6,2,9,7,0.016856,0.027563,0.010707000000000001,0.010707000000000001,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.691048,,,,,,,,,,,,,,0e8227fb-4ec1-4292-a186-d03418bf4173,491,,"[98.8, 77.3]",69271,10,,,,,-1.915015,,Right Foot,,,,"[95.0, 66.7]",,Ground Pass,,11.2605505,,,Ibrahim Afellay,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,['6186b8de-8262-4aea-9588-0bd86ef05874'],11,,,,,,,,,,,,,Barcelona,217,00:10:11.307,Pass,,98.8,77.3,95.0,66.7,9,7,9,6,0.027563,0.029533,0.0019699999999999995,0.0019699999999999995,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.872338,,,,,,,,,,,,,,f212734f-d700-4f17-8c7f-829d1497474b,495,,"[95.2, 64.5]",69271,10,,,,,1.4241298,,Right Foot,,,,"[96.5, 73.3]",,Ground Pass,,8.895505,,,Daniel Alves da Silva,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,20,Barcelona,217,"['e722d2b3-fe6b-456b-a6bd-62733e007c5d', 'fdb6570a-8b27-4b9e-949b-f49671f2d6ef']",12,,,,,,,,,,,,,Barcelona,217,00:10:12.118,Pass,True,95.2,64.5,96.5,73.3,9,6,9,7,0.029533,0.027563,-0.0019699999999999995,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.6556,,,,,,,,,,,,,,2ddd0dbc-7cf7-4af0-ba28-d43f39f34596,498,,"[96.5, 73.3]",69271,10,,,,,-2.6322024,,Right Foot,,,,"[85.4, 67.1]",,Ground Pass,,12.714166,,,Seydou Kéita,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,['d6dd5ecc-21c3-4385-b9c4-0aeeaf5a57ee'],13,,,,,,,,,,,,,Barcelona,217,00:10:13.031,Pass,,96.5,73.3,85.4,67.1,9,7,8,6,0.027563,0.024015,-0.003547999999999999,0.0,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.8437,,,,,,,,,,,,,,c8e31205-ed6c-4c90-883f-d81bce71a72d,501,,"[86.5, 65.2]",69271,10,,,,,-0.9143614,,Left Foot,,,,"[101.6, 45.6]",,Ground Pass,,24.74207,,,David Villa Sánchez,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,20,Barcelona,217,['a8c44e3e-0377-485e-af83-383b6e8d427e'],15,,,,,,,,,,,,,Barcelona,217,00:10:15.162,Pass,,86.5,65.2,101.6,45.6,8,6,10,4,0.024015,0.108051,0.084036,0.084036,,,0.030324329,0.030324329,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.6092,,,,,,,,,,,,,,8d89c303-ae01-45d4-8c9b-17db1db0e66f,504,,"[101.6, 45.6]",69271,10,,,,,1.4948556,bcb7ea23-bca5-4bda-9b18-8b78ad60d480,Right Foot,,,,"[102.3, 54.8]",,Ground Pass,,9.226592,,,Ibrahim Afellay,True,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,20,Barcelona,217,['61d4c6df-43ea-47a0-a81d-2f5976d79f79'],16,,,,,,,,,,,,,Barcelona,217,00:10:16.127,Pass,,101.6,45.6,102.3,54.8,10,4,10,5,0.108051,0.054911,-0.05313999999999999,0.0,0.030324329,,0.030324329,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.0712,,,,,,,,,,,,,,bcb7ea23-bca5-4bda-9b18-8b78ad60d480,507,,"[100.9, 47.4]",69271,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,20,Barcelona,217,"['25d0c666-dca2-4258-99b6-5c7862d20eb7', 'e617de3e-d696-4efa-b55a-1d708b41b641']",17,Left Foot,"[102.2, 46.8]",,"[{'location': [118.0, 41.0], 'player': {'id': 25912, 'name': 'Ricardo López Felipe'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 27.2], 'player': {'id': 26624, 'name': 'Jeffren Isaac Suárez Bermúdez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.2, 44.9], 'player': {'id': 26660, 'name': 'Krisztián Vadócz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.3, 51.1], 'player': {'id': 26002, 'name': 'Javad Nekounam'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 44.6], 'player': {'id': 26254, 'name': 'Manuel Jesús Ortiz Toribio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.3, 46.8], 'player': {'id': 24313, 'name': 'Miguel Flaño Bezunartea'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.4, 51.7], 'player': {'id': 3498, 'name': 'Ignacio Monreal Eraso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.0, 28.3], 'player': {'id': 25896, 'name': 'Damià Abella Pérez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.2, 34.1], 'player': {'id': 26589, 'name': 'Nélson Augusto Tomar Marcos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.2, 63.2], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.1, 56.3], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [87.5, 25.5], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.1, 39.7], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.2, 41.0], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",8d89c303-ae01-45d4-8c9b-17db1db0e66f,Blocked,0.030324329,Normal,Open Play,,,,Barcelona,217,00:10:17.870,Shot,,100.9,47.4,,,10,4,0,0,0.108051,0.006383,-0.101668,0.0,,0.030324329,0.030324329,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
