ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,1.3537,,,,,,,,,,,,,cdb73e7a-2a01-46b9-8fee-d722bcd556a9,699,,"[89.3, 12.8]",69278,11,,,,2.0224924,,Right Foot,,,"[84.4, 22.9]",,Ground Pass,,11.225863,,,,,Xavier Hernández Creus,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,21,Barcelona,217,['71a6aa66-9e84-41ba-a211-fe4e339f87c3'],1,,,,,,,,,,,,,,,,Barcelona,217,00:11:01.963,Pass,,89.3,12.8,84.4,22.9,8,1,8,2,0.024015,0.024122,0.00010699999999999946,0.00010699999999999946,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.8389,,,,,,,,,,,,,7337ec08-708c-45f4-855a-6913d01d619e,702,,"[84.4, 22.9]",69278,11,,,,0.11848996,,Right Foot,,,"[97.0, 24.4]",,Ground Pass,,12.6889715,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,21,Barcelona,217,['39c81bd8-01af-4589-bfde-e54f19303d3e'],3,,,,,,,,,,,,,,,,Barcelona,217,00:11:03.346,Pass,,84.4,22.9,97.0,24.4,8,2,9,2,0.024122,0.028552,0.00443,0.00443,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.5215,,,,,,,,,,,,,a49eaf25-559c-46c5-bcbb-115b627bba2a,704,,"[97.0, 24.4]",69278,11,,,,-0.6913369,,Left Foot,,,"[99.9, 22.0]",,Ground Pass,,3.764306,,,Incomplete,,David Villa Sánchez,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,21,Barcelona,217,"['364b7605-ad42-4517-91df-8275d3301f6c', '819b63d3-13ee-44ce-b6dc-739e6a15a765']",4,,,,,,,,,,,,,,,,Barcelona,217,00:11:04.184,Pass,,97.0,24.4,99.9,22.0,9,2,9,2,0.028552,0.028552,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.1666,,,,,,,,,,,,,f875965b-eed8-4a48-8e8e-3fa10a20e9df,709,,"[27.2, 57.0]",69278,11,,,,-0.58408105,,Right Foot,,,"[39.0, 49.2]",,Ground Pass,,14.144964,,,,,Júlio César Clement Baptista,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,22,Málaga,223,['ece641f4-e7ae-40d6-ba5e-f4e01c5f5601'],6,,,,,,,,,,,,,,,,Málaga,223,00:11:06.143,Pass,,27.2,57.0,39.0,49.2,2,5,3,4,0.010013,0.011324,0.0013110000000000014,0.0013110000000000014,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.8824,,,,,,,,,,,,,bfa42e09-e120-4964-980b-7c7487e4c972,715,,"[41.7, 50.9]",69278,11,True,,,-1.5212873,,Right Foot,,,"[42.8, 28.7]",,Ground Pass,,22.227236,,,,,Enzo Maresca,,,,,Free Kick,1,From Free Kick,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,23,Málaga,223,['a5976d65-44c2-4880-aa80-df20501dbda6'],33,,,,,,,,,,,,,,,,Málaga,223,00:11:33.386,Pass,,41.7,50.9,42.8,28.7,4,5,4,2,0.012692,0.012692,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,3.4104,,,,,,,,,,,,,3a1e62ab-fd79-45ca-8d12-f4f5a22e01e6,717,,"[43.3, 51.2]",69278,11,True,,,-1.6047639,,Right Foot,,,"[42.6, 30.6]",,Ground Pass,,20.611889,,,,,Júlio César Clement Baptista,,,,,,1,From Free Kick,Enzo Maresca,25954.0,Right Defensive Midfield,23,Málaga,223,['b26f2e9a-313d-4778-86a9-baf21300c61a'],35,,,,,,,,,,,,,,,,Málaga,223,00:11:35.723,Pass,,43.3,51.2,42.6,30.6,4,5,3,3,0.012692,0.011324,-0.0013679999999999994,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.6577,,,,,,,,,,,,,80b21565-6d24-4193-91e8-26c51649e9d7,719,,"[77.9, 50.4]",69278,11,True,,,-3.0233352,,Right Foot,,,"[57.7, 48.0]",,Ground Pass,,20.342075,,,,,Xavier Hernández Creus,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,24,Barcelona,217,['6da857a3-6716-4361-a56b-b682df070da9'],38,,,,,,,,,,,,,,,,Barcelona,217,00:11:38.164,Pass,,77.9,50.4,57.7,48.0,7,5,5,4,0.019351,0.014846,-0.004505,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.1193,,,,,,,,,,,,,1fc4098c-d09c-4223-a8d4-2b191279884a,721,,"[57.5, 47.6]",69278,11,True,,,-2.348619,,Right Foot,,,"[44.4, 34.3]",,Ground Pass,,18.668154,,,,,Carles Puyol i Saforcada,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,24,Barcelona,217,['2f4c682d-97e2-4a7c-93be-40f7b7d383df'],38,,,,,,,,,,,,,,,,Barcelona,217,00:11:38.822,Pass,,57.5,47.6,44.4,34.3,5,4,4,3,0.014846,0.012626,-0.0022199999999999998,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.2776,,,,,,,,,,,,,d5f0a79b-c768-45cb-909c-c256f88660d0,724,,"[44.6, 30.2]",69278,11,,,,-0.1638082,,Left Foot,,,"[56.7, 28.2]",,Ground Pass,,12.264175,,,,,Xavier Hernández Creus,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,24,Barcelona,217,['7c6def53-1919-4981-a025-c0317e23345a'],42,,,,,,,,,,,,,,,,Barcelona,217,00:11:42.317,Pass,,44.6,30.2,56.7,28.2,4,3,5,2,0.012626,0.014291,0.0016649999999999998,0.0016649999999999998,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.6649,,,,,,,,,,,,,44d63d59-bd53-4c8c-bad9-2ff3ab0b1c60,727,,"[55.3, 27.0]",69278,11,,,,-0.20365852,,Right Foot,,,"[64.5, 25.1]",,Ground Pass,,9.394147,,,,,Andrés Iniesta Luján,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,24,Barcelona,217,['4eaf652d-e07e-4563-81ff-25d346b29290'],44,,,,,,,,,,,,,,,,Barcelona,217,00:11:44.392,Pass,,55.3,27.0,64.5,25.1,5,2,6,2,0.014291,0.016856,0.0025649999999999996,0.0025649999999999996,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.2938,,,,,,,,,,,,,98a25ea5-93c0-4a39-8693-24936b6b82b3,730,,"[64.5, 25.1]",69278,11,,,,-1.9799905,,Left Foot,,,"[56.0, 5.5]",,Ground Pass,,21.363754,,,,,Eric-Sylvain Bilal Abidal,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,24,Barcelona,217,['6391a293-9707-44fc-95ea-adc5b9597724'],45,,,,,,,,,,,,,,,,Barcelona,217,00:11:45.140,Pass,,64.5,25.1,56.0,5.5,6,2,5,0,0.016856,0.012483,-0.004373,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.9159,,,,,,,,,,,,,6b5bb9b8-8c33-4548-aba1-c15c9e07d57e,732,,"[56.7, 5.5]",69278,11,,,,1.5568112,,Left Foot,,,"[56.9, 19.8]",,Ground Pass,,14.301398,,,,,Xavier Hernández Creus,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,24,Barcelona,217,['56c26958-428a-4b66-a5e9-26efc046ad72'],46,,,,,,,,,,,,,,,,Barcelona,217,00:11:46.434,Pass,,56.7,5.5,56.9,19.8,5,0,5,1,0.012483,0.013845,0.0013620000000000004,0.0013620000000000004,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.2948,,,,,,,,,,,,,06e9798e-3131-4b3e-bbc4-2fd640d2c066,736,,"[56.5, 19.8]",69278,11,,,,1.815775,,Right Foot,,,"[53.8, 30.6]",,Ground Pass,,11.132385,,,,,Sergio Busquets i Burgos,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,24,Barcelona,217,['b118d693-618b-4f2b-b1c9-c9a54b10a28f'],48,,,,,,,,,,,,,,,,Barcelona,217,00:11:48.538,Pass,,56.5,19.8,53.8,30.6,5,1,5,3,0.013845,0.014846,0.0010010000000000002,0.0010010000000000002,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.647624,,,,,,,,,,,,,e8a916f6-0ef2-4df7-b779-4e9355947dac,739,,"[55.5, 33.8]",69278,11,,,,1.4196403,,Left Foot,,,"[60.1, 64.0]",,Ground Pass,,30.548323,,,,,Gerard Piqué Bernabéu,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,24,Barcelona,217,['bc23ba71-6128-42ab-9aeb-f026d8358fe4'],50,,,,,,,,,,,,,,,,Barcelona,217,00:11:50.957,Pass,,55.5,33.8,60.1,64.0,5,3,5,6,0.014846,0.013845,-0.0010010000000000002,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.0598,,,,,,,,,,,,,0731be06-1215-46ff-9c1f-183e2992537b,742,,"[74.8, 60.8]",69278,11,,,,-1.0701286,,Right Foot,,,"[80.6, 50.2]",,Ground Pass,,12.083046,,,,,Andrés Iniesta Luján,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,24,Barcelona,217,['48179bd7-80ec-480a-8dab-e1820e08ee17'],54,,,,,,,,,,,,,,,,Barcelona,217,00:11:54.430,Pass,,74.8,60.8,80.6,50.2,7,6,7,5,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.5229,,,,,,,,,,,,,d30f1d42-9d7c-4019-a05f-f9e886874818,745,,"[79.2, 51.1]",69278,11,,,,-1.4136447,,Right Foot,,,"[86.6, 4.4]",,High Pass,,47.28266,,,,,David Villa Sánchez,,True,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,24,Barcelona,217,['140a5c6e-031d-4565-84b9-a3a3b3454a13'],56,,,,,,,,,,,,,,,,Barcelona,217,00:11:56.996,Pass,,79.2,51.1,86.6,4.4,7,5,8,0,0.019351,0.021221,0.0018700000000000001,0.0018700000000000001,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,3.6736,,,,,,,,,,,,,ab1d0dde-f0e2-4702-8cc4-b476f2c71d75,748,,"[86.6, 4.4]",69278,11,,,,-0.034708276,,Right Foot,,,"[115.4, 3.4]",,Low Pass,,28.817356,,,,,Eric-Sylvain Bilal Abidal,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,24,Barcelona,217,['8ab40739-87e0-4569-a3e8-120ed42febe0'],59,,,,,,,,,,,,,,,,Barcelona,217,00:11:59.575,Pass,,86.6,4.4,115.4,3.4,8,0,11,0,0.021221,0.037926,0.016705,0.016705,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.3864,,,,,,,,,,,,,9d6f47c8-26f1-4e75-aa05-d16de5c45c9e,755,,"[112.0, 3.6]",69278,12,,,,-3.1093457,,Left Foot,,,"[99.6, 3.2]",,Ground Pass,,12.40645,,,,,David Villa Sánchez,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,24,Barcelona,217,['c038d6ab-017c-41b9-94ca-7903828d4538'],4,,,,,,,,,,,,,,,,Barcelona,217,00:12:04.078,Pass,,112.0,3.6,99.6,3.2,11,0,9,0,0.037926,0.027563,-0.010363,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.5914,,,,,,,,,,,,,383ff588-e8a8-4561-bb97-ec1b701549cc,758,,"[101.9, 9.2]",69278,12,,,,1.3365644,,Right Foot,True,,"[112.9, 55.3]",,High Pass,,47.3942,,,Incomplete,,,,True,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,24,Barcelona,217,['7532dba5-aee6-44a9-b4ce-0a20f8f73e5e'],6,,,,,,,,,,,,,,,,Barcelona,217,00:12:06.862,Pass,,101.9,9.2,112.9,55.3,10,0,11,5,0.034851,0.064426,0.029574999999999997,0.029574999999999997,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.4027,,,,,,,,,,,,,7532dba5-aee6-44a9-b4ce-0a20f8f73e5e,760,,"[7.2, 24.8]",69278,12,,,,1.3961241,,Left Foot,,,"[8.1, 29.9]",,Low Pass,,5.178803,,,,,Patrick Jan Mtiliga,,,,,Recovery,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,25,Málaga,223,"['383ff588-e8a8-4561-bb97-ec1b701549cc', 'ab9ef54b-f17e-4a06-b4e6-6013cc62abb9', 'd3c7bfb6-fa33-4582-b3cc-de2b61c8bde0']",9,,,,,,,,,,,,,,,,Málaga,223,00:12:09.453,Pass,True,7.2,24.8,8.1,29.9,0,2,0,2,0.00888,0.00888,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.816989,,,,,,,,,,,,,5b0d8e18-f2f7-4ee1-9b7a-11b53a6c89bc,764,,"[12.2, 28.0]",69278,12,,,,-1.0778972,,Right Foot,,,"[24.5, 5.1]",,Ground Pass,,25.99423,,,,,Sérgio Paulo Barbosa Valente,,,,,,1,Regular Play,Patrick Jan Mtiliga,26731.0,Left Back,25,Málaga,223,['50ca7b1e-5841-417b-9a30-85a458e289e5'],11,,,,,,,,,,,,,,,,Málaga,223,00:12:11.657,Pass,,12.2,28.0,24.5,5.1,1,2,2,0,0.009777,0.008449,-0.0013279999999999993,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.247894,,,,,,,,,,,,,1a6c302a-c411-42e3-b4ec-3abb6b020a1b,768,,"[34.4, 1.7]",69278,12,,,,0.16015497,,Left Foot,,,"[47.4, 3.8]",,Low Pass,,13.168523,,,,,Quincy Owusu-Abeyie,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,25,Málaga,223,"['10d37c5e-1b9a-4488-8bde-b9a10b86189c', '4096b50c-2df7-4f69-bab4-e72e9db61f91']",14,,,,,,,,,,,,,,,,Málaga,223,00:12:14.899,Pass,True,34.4,1.7,47.4,3.8,3,0,4,0,0.009777,0.011263,0.0014860000000000012,0.0014860000000000012,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.6005,,,,,,,,,,,,,7f70df22-6b0a-4981-8f9a-10ce6cafe15b,772,,"[46.0, 3.8]",69278,12,,,,2.2123668,,Right Foot,,,"[39.8, 12.1]",,Low Pass,,10.36002,,,,,Sérgio Paulo Barbosa Valente,,,,,,1,Regular Play,Quincy Owusu-Abeyie,26730.0,Center Attacking Midfield,25,Málaga,223,"['e7d518e5-3b9c-4fcc-964a-c66e68d9e81d', 'eab01d57-2949-41ac-97e5-5e8bc21f1b05']",16,,,,,,,,,,,,,,,,Málaga,223,00:12:16.453,Pass,True,46.0,3.8,39.8,12.1,4,0,3,1,0.011263,0.010595,-0.0006680000000000002,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.7638,,,,,,,,,,,,,bb662844-8467-4e00-84d8-dd618646e1f0,778,,"[86.2, 70.7]",69278,12,,,,-1.5464109,,Right Foot,,,"[86.4, 62.5]",,Ground Pass,,8.202438,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,25,Málaga,223,['762ac32a-0692-4261-a3bd-3a8c78328e75'],18,,,,,,,,,,,,,,,,Barcelona,217,00:12:18.876,Pass,,86.2,70.7,86.4,62.5,8,7,8,6,0.021221,0.024015,0.0027940000000000013,0.0027940000000000013,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.87691,,,,,,,,,,,,,19fb6c89-9878-49ee-a5dc-3c0b84de5011,786,,"[40.0, 16.4]",69278,12,,,,-1.3510013,,Right Foot,,,"[42.1, 7.0]",,Ground Pass,,9.631719,,,,,Sérgio Paulo Barbosa Valente,,,,,,1,Regular Play,Enzo Maresca,25954.0,Right Defensive Midfield,25,Málaga,223,['2eb413ca-068b-4bca-b757-92dcc723c54b'],23,,,,,,,,,,,,,,,,Málaga,223,00:12:23.214,Pass,,40.0,16.4,42.1,7.0,3,1,3,0,0.010595,0.009777,-0.000818000000000001,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,3.729922,,,,,,,,,,,,,4d605168-77a2-4b27-b704-d35dadcd4702,790,,"[43.3, 4.3]",69278,12,,,,-0.10117619,,Left Foot,,,"[82.7, 0.3]",,High Pass,,39.602524,,,Out,,Quincy Owusu-Abeyie,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,25,Málaga,223,['e3325d9c-fab3-4820-ba83-a99f0c7894fd'],24,,,,,,,,,,,,,,,,Málaga,223,00:12:24.950,Pass,,43.3,4.3,82.7,0.3,4,0,8,0,0.011263,0.021221,0.009958,0.009958,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.1914,,,,,,,,,,,,,83585f1e-b72d-4d1a-8cdf-fb0fa7d76f85,792,,"[37.9, 80.0]",69278,12,,,,-1.665748,,,,,"[36.9, 69.5]",,Low Pass,,10.547511,,,,,Sergio Busquets i Burgos,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,26,Barcelona,217,['43d6f44c-5813-4763-8794-4655c18d6e09'],40,,,,,,,,,,,,,,,,Barcelona,217,00:12:40.038,Pass,,37.9,80.0,36.9,69.5,3,7,3,6,0.009777,0.010595,0.000818000000000001,0.000818000000000001,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.8748,,,,,,,,,,,,,c306469e-4afb-4631-b3bb-63fe81599100,795,,"[37.2, 69.8]",69278,12,,,,-3.087002,,Right Foot,,,"[18.9, 68.8]",,Ground Pass,,18.327303,,,,,Gerard Piqué Bernabéu,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Barcelona,217,['e6430d0c-7b4d-4f68-9824-713349bb0378'],42,,,,,,,,,,,,,,,,Barcelona,217,00:12:42.089,Pass,,37.2,69.8,18.9,68.8,3,6,1,6,0.010595,0.008786,-0.0018089999999999998,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.1083,,,,,,,,,,,,,10e49334-70aa-4006-8003-fbdf607218fd,799,,"[22.9, 71.9]",69278,12,,,,-0.6198052,,Right Foot,,,"[44.2, 56.7]",,High Pass,,26.167347,,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,26,Barcelona,217,"['4f02b8b9-3418-46bb-8731-ea7ade76b35b', '9d4eeb71-c823-4f4c-88e7-3d0589dfa05f']",45,,,,,,,,,,,,,,,,Barcelona,217,00:12:45.724,Pass,,22.9,71.9,44.2,56.7,2,7,4,5,0.008449,0.012692,0.004243,0.004243,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.1177,,,,,,,,,,,,,9d4eeb71-c823-4f4c-88e7-3d0589dfa05f,801,,"[75.9, 23.4]",69278,12,,,,-0.72126603,,Other,,,"[81.7, 18.3]",,Low Pass,,7.7233415,,,,,Enzo Maresca,,,,,Recovery,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,27,Málaga,223,"['10e49334-70aa-4006-8003-fbdf607218fd', '8aea4388-845d-4daa-9f0f-8315b16b1648']",46,,,,,,,,,,,,,,,,Málaga,223,00:12:46.832,Pass,,75.9,23.4,81.7,18.3,7,2,8,1,0.019351,0.024015,0.0046640000000000015,0.0046640000000000015,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.2472,,,,,,,,,,,,,7aaa3199-2061-42cb-a236-4c3a6a1637a4,805,,"[82.7, 18.1]",69278,12,,,,1.1938871,,Right Foot,,,"[88.4, 32.5]",,High Pass,,15.487091,,,,,Júlio César Clement Baptista,,,,,,1,Regular Play,Enzo Maresca,25954.0,Right Defensive Midfield,27,Málaga,223,"['818e102c-a14c-43dc-84b7-1fbece789c5b', 'd8b6292d-efd6-4eee-8514-b1b5e50f88d9']",48,,,,,,,,,,,,,,,,Málaga,223,00:12:48.119,Pass,True,82.7,18.1,88.4,32.5,8,1,8,3,0.024015,0.023851,-0.00016400000000000095,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.7948,,,,,,,,,,,,,71e47cc0-81ae-4c96-8d5c-e52b9047ff43,807,,"[88.4, 32.5]",69278,12,,,,-1.078585,,Head,,,"[92.1, 25.6]",,Low Pass,,7.8294315,,,,,Enzo Maresca,,,,,,1,Regular Play,Júlio César Clement Baptista,25923.0,Center Forward,27,Málaga,223,['9c1c5d9c-88ce-4f41-a1af-1302abe2acde'],49,,,,,,,,,,,,,,,,Málaga,223,00:12:49.406,Pass,,88.4,32.5,92.1,25.6,8,3,9,2,0.023851,0.028552,0.004701,0.004701,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.7099,,,,,,,,,,,,,421ceb6d-d81c-40d9-ba5d-8b02ed9b44c8,810,,"[92.5, 26.3]",69278,12,,,,1.524957,,Right Foot,,,"[93.0, 37.2]",,Low Pass,,10.911462,,,Incomplete,,Júlio César Clement Baptista,,,,,,1,Regular Play,Enzo Maresca,25954.0,Right Defensive Midfield,27,Málaga,223,"['cc7fefb7-817d-48c8-a5ee-56d9f626c27e', 'ec83efde-2a2d-4dc8-9f8e-b908d2e66cd7']",50,,,,,,,,,,,,,,,,Málaga,223,00:12:50.597,Pass,,92.5,26.3,93.0,37.2,9,2,9,3,0.028552,0.035113,0.006560999999999997,0.006560999999999997,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.2192,,,,,,,,,,,,,cc7fefb7-817d-48c8-a5ee-56d9f626c27e,812,,"[27.1, 42.9]",69278,12,,,,-2.4825027,,Right Foot,,,"[20.0, 37.4]",,Ground Pass,,8.9810915,,,,,Eric-Sylvain Bilal Abidal,,,,,Recovery,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,28,Barcelona,217,"['421ceb6d-d81c-40d9-ba5d-8b02ed9b44c8', '43fdd3d2-9018-47ad-87b7-ed47acc3deeb']",51,,,,,,,,,,,,,,,,Barcelona,217,00:12:51.307,Pass,,27.1,42.9,20.0,37.4,2,4,1,3,0.010165,0.010827,0.0006619999999999994,0.0006619999999999994,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
