50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,0.593875,,,,,,,,,,,,,81b766be-4d9a-42ae-ac87-812154212820,719,,,"[84.9, 65.3]",69296,11,,,,-1.6551031,,Right Foot,,,"[84.3, 58.2]",,Ground Pass,,7.125307,,,Incomplete,,Xavier Hernández Creus,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,29,Barcelona,217,"['7b657979-9c2c-4773-87f3-61d5b3eacabe', '8921022f-a3ab-4d20-a803-275c6ca8911f', 'fb9b4f1e-ca01-4200-8ac6-b3dfcde4dbe8']",50,,,,,,,,,,,,,,,Barcelona,217,00:11:50.294,Pass,True,84.9,65.3,84.3,58.2,8,6,8,5,0.024015,0.024122,0.00010699999999999946,0.00010699999999999946,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.199643,,,,,,,,,,,,,7a39ca76-f66e-4da2-9764-ee61fb00c897,723,,,"[76.7, 62.6]",69296,11,,,,0.8978253,,Right Foot,,,"[87.7, 76.4]",,Ground Pass,,17.647663,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,29,Barcelona,217,"['0674e89a-c4e5-46d0-9fea-9627e073b65f', '990b20c7-caea-4e33-89fc-6b13de7ef767']",52,,,,,,,,,,,,,,,Barcelona,217,00:11:52.363,Pass,True,76.7,62.6,87.7,76.4,7,6,8,7,0.018703,0.021221,0.0025179999999999994,0.0025179999999999994,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.063814,,,,,,,,,,,,,61aa1ed9-d116-43e4-ac99-cc5cee238058,727,,,"[89.5, 72.8]",69296,11,,,,-1.1405624,,Left Foot,,,"[96.2, 58.2]",,Ground Pass,,16.063934,,,,,Daniel Alves da Silva,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,29,Barcelona,217,['a7c4b7bd-054b-4040-98bf-4ec40b0e80d8'],55,,,,,,,,,,,,,,,Barcelona,217,00:11:55.106,Pass,,89.5,72.8,96.2,58.2,8,7,9,5,0.021221,0.028552,0.007331000000000001,0.007331000000000001,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.4917,,,,,,,,,,,,,2973ec3e-2bfa-4b73-9ebf-a4fd5abac301,731,,,"[99.3, 52.6]",69296,11,,,,-1.7960731,,Right Foot,,,"[98.2, 47.8]",,Ground Pass,,4.924429,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,29,Barcelona,217,['09ad4f2c-872c-4dc0-bcd9-1490ffd822fd'],57,,,,,,,,,,,,,,,Barcelona,217,00:11:57.104,Pass,,99.3,52.6,98.2,47.8,9,5,9,4,0.028552,0.035113,0.006560999999999997,0.006560999999999997,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.2184,,,,,,,,,,,,,c471d16d-b5de-493e-a4e0-4184dc9eba37,734,,,"[98.2, 47.8]",69296,11,,,,0.80697757,,Left Foot,,,"[105.0, 54.9]",,Ground Pass,,9.831073,,,,,Daniel Alves da Silva,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,29,Barcelona,217,['6416fdae-ab42-4c9e-b472-2863335a0881'],57,,,,,,,,,,,,,,,Barcelona,217,00:11:57.636,Pass,,98.2,47.8,105.0,54.9,9,4,10,5,0.035113,0.054911,0.019798000000000003,0.019798000000000003,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.6341,,,,,,,,,,,,,d389c42f-620e-4580-a3f9-5b387aaa9e31,738,,,"[104.5, 56.9]",69296,12,,,,2.2142975,,Right Foot,,,"[97.3, 66.5]",,Ground Pass,,12.0,,,,,Sergio Busquets i Burgos,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,29,Barcelona,217,"['bc8bc716-631c-45bf-8991-013eb8697d97', 'f03c4dad-0e16-4015-ad72-055069339bde']",0,,,,,,,,,,,,,,,Barcelona,217,00:12:00.733,Pass,True,104.5,56.9,97.3,66.5,10,5,9,6,0.054911,0.029533,-0.025378,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.2788,,,,,,,,,,,,,531068f3-1cb1-4620-9e85-f426c37259a8,741,,,"[99.7, 66.0]",69296,12,,,,-2.7367008,,Right Foot,,,"[97.6, 65.1]",,Ground Pass,,2.2847319,,,Incomplete,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,29,Barcelona,217,"['30187b51-df4b-4747-a517-6239bd38401b', '74df6893-d2f5-45b3-8cee-fa2e018b6aec']",2,,,,,,,,,,,,,,,Barcelona,217,00:12:02.367,Pass,True,99.7,66.0,97.6,65.1,9,6,9,6,0.029533,0.029533,0.0,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,6.6335,,,,,,,,,,,,,0649612a-b5a6-43b5-95f7-a25f69450f6d,743,,,"[120.0, 80.0]",69296,12,,,,-1.8275843,,Right Foot,,,"[100.7, 6.5]",,High Pass,,75.99171,,,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,30,Barcelona,217,['8749f719-ad63-4d8c-8f78-c713d4cbdfa9'],24,,,,,,,,,,,,,,,Barcelona,217,00:12:24.151,Pass,,120.0,80.0,100.7,6.5,11,7,10,0,0.037926,0.034851,-0.0030750000000000013,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,2.0322,,,,,,,,,,,,,8749f719-ad63-4d8c-8f78-c713d4cbdfa9,744,,,"[20.3, 74.5]",69296,12,,,,0.034686398,,Right Foot,,,"[52.0, 75.6]",,High Pass,,31.71908,,,Incomplete,,Jorge López Marco,,,,,,Recovery,1,From Corner,David Cortés Caballero,25994.0,Right Back,30,Barcelona,217,"['0649612a-b5a6-43b5-95f7-a25f69450f6d', '217dde24-2a54-4bcc-9a3b-0a5da82ab4ef', '6ddcf61d-1bd9-4835-bdfe-e861c342a864']",30,,,,,,,,,,,,,,,Hércules,1218,00:12:30.785,Pass,,20.3,74.5,52.0,75.6,1,7,4,7,0.007796,0.011263,0.0034670000000000005,0.0034670000000000005,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.290924,,,,,,,,,,,,,430cd758-ed47-49ed-870a-5dd88b7a87ce,747,,,"[56.4, 80.0]",69296,12,,,,-2.0242662,,,,,"[48.7, 64.2]",,High Pass,,17.576405,,,,,Matías Lionel Fritzler,,,,,,Throw-in,1,From Throw In,David Cortés Caballero,25994.0,Right Back,31,Hércules,1218,['648efb43-7368-4b9c-8c86-e86f9ab96520'],42,,,,,,,,,,,,,,,Hércules,1218,00:12:42.107,Pass,,56.4,80.0,48.7,64.2,5,7,4,6,0.012483,0.012147,-0.0003359999999999995,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.032835,,,,,,,,,,,,,247686d4-f8f5-4145-b44f-6a81b2456671,751,,,"[51.4, 64.5]",69296,12,,,,1.5204791,,Right Foot,,,"[52.1, 78.4]",,Ground Pass,,13.917615,,,,,David Cortés Caballero,,,,,,,1,From Throw In,Matías Lionel Fritzler,26751.0,Right Defensive Midfield,31,Hércules,1218,"['0fd3c3d3-9381-4e74-ab6f-1637dca82ecb', 'f949b7ec-2a2d-4492-99b8-a4fc91c6d84b']",44,,,,,,,,,,,,,,,Hércules,1218,00:12:44.131,Pass,True,51.4,64.5,52.1,78.4,5,6,5,7,0.013845,0.012483,-0.0013620000000000004,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.017705,,,,,,,,,,,,,d1c674ae-43f8-4740-b680-2b957fb08c81,755,,,"[50.0, 78.8]",69296,12,,,,-1.5991977,,Left Foot,,,"[49.5, 61.2]",,Ground Pass,,17.607101,,,,,Matías Lionel Fritzler,,,,,,,1,From Throw In,David Cortés Caballero,25994.0,Right Back,31,Hércules,1218,"['2654edfd-114d-46cd-b290-71dd9f3a4b31', '52564d58-bb83-4101-9692-9e8055d54f1e']",45,,,,,,,,,,,,,,,Hércules,1218,00:12:45.699,Pass,True,50.0,78.8,49.5,61.2,4,7,4,6,0.011263,0.012147,0.0008839999999999994,0.0008839999999999994,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.830052,,,,,,,,,,,,,2ffc92ba-0ac3-4f7c-b3d1-4f29722ba622,759,,,"[45.8, 60.9]",69296,12,,,,2.9599438,,Right Foot,,,"[31.1, 63.6]",,Ground Pass,,14.945903,,,,,Mohamed Adama Sarr,,,,,,,1,From Throw In,Matías Lionel Fritzler,26751.0,Right Defensive Midfield,31,Hércules,1218,"['cd56e443-879c-4edb-b425-abf58db6e6c9', 'd8cccbb5-aea8-4359-9fa6-856e2bd63f06']",47,,,,,,,,,,,,,,,Hércules,1218,00:12:47.760,Pass,True,45.8,60.9,31.1,63.6,4,6,2,6,0.012147,0.009424,-0.0027229999999999997,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,2.069283,,,,,,,,,,,,,61e93409-0534-4b65-9a4e-c816c493af78,762,,,"[32.8, 62.9]",69296,12,,,,-2.5654943,,Right Foot,,,"[7.4, 46.4]",,Ground Pass,,30.288776,,,,,Juan Jesús Calatayud Sánchez,,,,,,,1,From Throw In,Mohamed Adama Sarr,26757.0,Right Center Back,31,Hércules,1218,['bbbbe7e2-b701-4037-b5b6-a1d5f46bf07b'],49,,,,,,,,,,,,,,,Hércules,1218,00:12:49.982,Pass,,32.8,62.9,7.4,46.4,3,6,0,4,0.010595,0.009411,-0.001184000000000001,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,3.1511,,,,,,,,,,,,,c1c92cd7-6d22-42e0-8b9c-7acf80f9d2ae,766,,,"[9.4, 47.7]",69296,12,,,,0.48737475,,Right Foot,,,"[57.7, 73.3]",,High Pass,,54.664886,,,,,Nelson Antonio Haedo Valdez,,,,,,,1,From Throw In,Juan Jesús Calatayud Sánchez,25870.0,Goalkeeper,31,Hércules,1218,"['f507ab6f-7a08-450d-8997-b69e2ca1f68a', 'f5d5653d-bb33-46c1-a9bf-e7c59c500f7c']",53,,,,,,,,,,,,,,,Hércules,1218,00:12:53.486,Pass,True,9.4,47.7,57.7,73.3,0,4,5,7,0.009411,0.012483,0.003072,0.003072,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.308003,,,,,,,,,,,,,a6911524-57ff-4501-aaf9-d72ae73f40bd,768,,,"[57.7, 73.1]",69296,12,,,True,-1.5310446,,,,,"[58.4, 55.5]",,High Pass,,17.613914,,,Incomplete,,Jorge López Marco,,,,,,,1,From Throw In,Nelson Antonio Haedo Valdez,26748.0,Center Attacking Midfield,31,Hércules,1218,"['5a24f0de-adf4-4810-93f3-d40413fc535a', '86b42ec9-6e95-4b64-bd0c-acd449883421', 'bcf8aebe-28e7-4764-a190-b8839071707c']",56,,,,,,,,,,,,,,,Hércules,1218,00:12:56.717,Pass,True,57.7,73.1,58.4,55.5,5,7,5,5,0.012483,0.014291,0.0018080000000000006,0.0018080000000000006,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.8434,,,,,,,,,,,,,bdd23713-6664-4edb-894c-12769c512190,773,,,"[67.2, 29.0]",69296,13,,,,0.8235476,,Right Foot,,,"[79.8, 42.6]",,Ground Pass,,18.539688,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,32,Barcelona,217,['3cf7900b-633f-4067-bee4-178d9e8e090e'],0,,,,,,,,,,,,,,,Barcelona,217,00:13:00.003,Pass,,67.2,29.0,79.8,42.6,6,2,7,4,0.016856,0.019971,0.0031149999999999997,0.0031149999999999997,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.2171,,,,,,,,,,,,,6cbef8c7-fe7a-4c9f-a76c-f799278d5bb1,777,,,"[72.9, 34.3]",69296,13,,,,-0.4981167,,Left Foot,,,"[84.3, 28.1]",,Ground Pass,,12.976903,,,Incomplete,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,32,Barcelona,217,"['8c1be860-e226-439f-9077-6fbbe1bb8ab1', '8c3d6d07-8303-4996-b0be-e502e48d2ad6', '8ff589c3-91d0-4b06-babe-a662338364f7']",2,,,,,,,,,,,,,,,Barcelona,217,00:13:02.434,Pass,True,72.9,34.3,84.3,28.1,7,3,8,2,0.019971,0.024122,0.004151000000000002,0.004151000000000002,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.644993,,,,,,,,,,,,,3c81634c-f0e6-42f3-8c65-bd468a251ebf,782,,,"[26.3, 74.2]",69296,13,,,,-2.286245,,Left Foot,,,"[11.7, 57.4]",,Ground Pass,,22.257584,,,,,Víctor Valdés Arribas,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,32,Barcelona,217,['55638ecb-61e6-459f-b640-c1e5491d2a92'],10,,,,,,,,,,,,,,,Barcelona,217,00:13:10.012,Pass,,26.3,74.2,11.7,57.4,2,7,0,5,0.008449,0.00888,0.0004310000000000008,0.0004310000000000008,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,3.067155,,,,,,,,,,,,,5c8d2565-eb75-4676-80ce-83bcf4746934,785,,,"[13.0, 51.4]",69296,13,,,,-1.0644116,,Right Foot,,,"[32.8, 15.7]",,Ground Pass,,40.823154,,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,32,Barcelona,217,['185f3c9b-c6c0-4b1c-972c-573b83860440'],13,,,,,,,,,,,,,,,Barcelona,217,00:13:13.420,Pass,,13.0,51.4,32.8,15.7,1,5,3,1,0.009777,0.010595,0.000818000000000001,0.000818000000000001,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.689238,,,,,,,,,,,,,0c13f0d9-d02f-428c-b4c7-ba04743edcaa,788,,,"[40.8, 15.1]",69296,13,,,,-0.4070354,,Left Foot,,,"[63.3, 5.4]",,Ground Pass,,24.501837,,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,32,Barcelona,217,['cadba3b7-89d7-4329-a718-9fbdc896b9c6'],18,,,,,,,,,,,,,,,Barcelona,217,00:13:18.417,Pass,,40.8,15.1,63.3,5.4,3,1,6,0,0.010595,0.014736,0.004141000000000001,0.004141000000000001,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,2.730356,,,,,,,,,,,,,45ef813f-0fa8-4103-b047-167b1c56cf83,791,,,"[77.2, 4.2]",69296,13,,,,0.58153915,,Left Foot,,,"[102.3, 20.7]",,Ground Pass,,30.037643,,,,,David Villa Sánchez,,,,Through Ball,True,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,32,Barcelona,217,['1d97298d-0541-47a6-9937-feada6d1006b'],21,,,,,,,,,,,,,,,Barcelona,217,00:13:21.721,Pass,,77.2,4.2,102.3,20.7,7,0,10,2,0.017451,0.054911,0.03746,0.03746,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.0755,,,,,,,,,,,,,1ce52bec-354b-4f9f-ab90-0f442f0c9a46,795,,,"[107.1, 21.9]",69296,13,,,,1.7626518,,Left Foot,,,"[104.4, 35.8]",,Ground Pass,,14.159802,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,32,Barcelona,217,"['5c126b01-afa4-4184-b395-76e499601cf4', '73647889-230a-4b90-abdc-41020a316dde']",24,,,,,,,,,,,,,,,Barcelona,217,00:13:24.583,Pass,True,107.1,21.9,104.4,35.8,10,2,10,3,0.054911,0.108051,0.05313999999999999,0.05313999999999999,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,2.970032,,,,,,,,,,,,,3f05f20c-6b27-4026-b4c6-06d4a1450b77,800,,,"[64.5, 45.2]",69296,13,True,,,1.7714958,,Head,,,"[57.4, 80.1]",,High Pass,,35.614883,,,Out,,Jorge López Marco,,,,,,Recovery,1,Regular Play,David Sergio Trézéguet,19311.0,Center Forward,32,Barcelona,217,['f0c014c4-af76-4d02-991c-dfb7d5385a7e'],30,,,,,,,,,,,,,,,Hércules,1218,00:13:30.092,Pass,,64.5,45.2,57.4,80.1,6,4,5,7,0.016895,0.012483,-0.004412000000000001,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.25065,,,,,,,,,,,,,be2c2005-ae92-41a1-b532-ada23cd887d4,802,,,"[65.6, 1.0]",69296,13,,,,1.434799,,,,,"[66.9, 10.5]",,Low Pass,,9.588534,,,,,Andrés Iniesta Luján,,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,33,Barcelona,217,['33aef1ef-a139-45b9-b86a-63cfbf56c0dd'],35,,,,,,,,,,,,,,,Barcelona,217,00:13:35.437,Pass,,65.6,1.0,66.9,10.5,6,0,6,0,0.014736,0.014736,0.0,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.147346,,,,,,,,,,,,,3c77b6b8-8daf-424a-b80f-6be1ce951362,805,,,"[68.1, 12.0]",69296,13,,,,0.8500561,,Right Foot,,,"[74.6, 19.4]",,Ground Pass,,9.849365,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,33,Barcelona,217,['91178933-f762-4e88-bfc9-cc0bde6903b3'],38,,,,,,,,,,,,,,,Barcelona,217,00:13:38.188,Pass,,68.1,12.0,74.6,19.4,6,1,7,1,0.016118,0.018703,0.0025850000000000005,0.0025850000000000005,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,2.473757,,,,,,,,,,,,,13ca8d75-4d7f-4d89-a11c-a948e491b8d4,808,,,"[71.5, 25.8]",69296,13,,,,1.288065,,Right Foot,,,"[86.2, 76.4]",,High Pass,,52.692028,,,,,Daniel Alves da Silva,,,True,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,33,Barcelona,217,['45775bb7-1676-40ee-bd21-413bd9dd3cc3'],41,,,,,,,,,,,,,,,Barcelona,217,00:13:41.321,Pass,,71.5,25.8,86.2,76.4,7,2,8,7,0.019351,0.021221,0.0018700000000000001,0.0018700000000000001,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.087192,,,,,,,,,,,,,50bd2ab6-808c-416c-9897-f88cbc1a18ea,813,,,"[95.9, 56.3]",69296,13,,,,-2.2615871,,Right Foot,,,"[89.7, 48.8]",,Ground Pass,,9.730879,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,33,Barcelona,217,"['2173d36d-02a5-45a6-bf1a-9ce5728b7d41', '70e8a0bf-198f-4fcf-99c3-9384af2f52fa']",48,,,,,,,,,,,,,,,Barcelona,217,00:13:48.987,Pass,True,95.9,56.3,89.7,48.8,9,5,8,4,0.028552,0.023851,-0.004701,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
