bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,0.7169,,,,,,,,,,,,,9da1b570-fd53-45ab-9ef8-d049d7d4e625,2733,,"[54.1, 12.4]",69263,69,,,,,0.5819051,,Left Foot,,,,"[65.5, 19.9]",,Ground Pass,,13.645879,,,,Seydou Kéita,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,153,Barcelona,217,['97aba803-7a39-49b7-b8cf-981dde1d46fc'],21,,,,,,,,,,,,,,,Barcelona,217,00:24:21.573,Pass,,54.1,12.4,65.5,19.9,5,1,6,1,0.013845,0.016118,0.0022730000000000007,0.0022730000000000007,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,2.0497,,,,,,,,,,,,,5c0cc4c8-9bd9-47f3-8ba7-23a632f2330b,2737,,"[63.5, 17.9]",69263,69,,,,,2.564153,,Left Foot,,,,"[43.7, 30.8]",,Ground Pass,,23.631546,,,,Carles Puyol i Saforcada,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,153,Barcelona,217,"['d7d4a172-fb56-47a0-b9c2-9aed6cffb2a4', 'e83aead2-4424-4d70-a19d-a4100a120576']",22,,,,,,,,,,,,,,,Barcelona,217,00:24:22.802,Pass,True,63.5,17.9,43.7,30.8,6,1,4,3,0.016118,0.012626,-0.0034920000000000003,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.059181,,,,,,,,,,,,,1dc1309a-7a56-479b-851e-6bd463756ff7,2740,,"[44.1, 30.3]",69263,69,,,,,1.4895424,,Right Foot,,,,"[46.6, 61.0]",,Low Pass,,30.801622,,,,Gerard Piqué Bernabéu,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,153,Barcelona,217,['e12be8a6-c239-4425-96f1-01699892a17b'],25,,,,,,,,,,,,,,,Barcelona,217,00:24:25.564,Pass,,44.1,30.3,46.6,61.0,4,3,4,6,0.012626,0.012147,-0.00047900000000000026,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.3911,,,,,,,,,,,,,52584672-06b0-48d0-8341-565ed8730842,2743,,"[72.1, 55.4]",69263,69,,,,,-1.4012681,,Right Foot,,,,"[74.0, 44.3]",,Ground Pass,,11.261438,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,153,Barcelona,217,['af507acd-1994-4a71-9c3e-f709540bd1c4'],34,,,,,,,,,,,,,,,Barcelona,217,00:24:34.751,Pass,,72.1,55.4,74.0,44.3,7,5,7,4,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.4854,,,,,,,,,,,,,00eb01a1-f348-4116-8449-00252d7fe0fd,2749,,"[67.8, 47.8]",69263,69,,,,,-1.8417432,,Right Foot,,,,"[66.3, 42.4]",,Ground Pass,,5.6044626,,,,Lionel Andrés Messi Cuccittini,,,,,,Recovery,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,153,Barcelona,217,['781495c2-f6bb-48d7-8030-7bf2cfc2045e'],37,,,,,,,,,,,,,,,Barcelona,217,00:24:37.096,Pass,,67.8,47.8,66.3,42.4,6,4,6,4,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.8178,,,,,,,,,,,,,14095ed8-8844-4545-8109-83fb120e4e88,2752,,"[63.3, 46.2]",69263,69,,,,,-1.5996692,,Left Foot,,,,"[62.5, 18.5]",,Ground Pass,,27.71155,,,,Eric-Sylvain Bilal Abidal,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,153,Barcelona,217,['043c6232-278a-43f3-8251-1fd629f11701'],44,,,,,,,,,,,,,,,Barcelona,217,00:24:44.540,Pass,,63.3,46.2,62.5,18.5,6,4,6,1,0.016895,0.016118,-0.0007769999999999999,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.7544,,,,,,,,,,,,,2fb92f5c-8fdf-4efc-8b50-5a1dc5a753e3,2755,,"[62.6, 20.5]",69263,69,,,,,-0.95684326,,Right Foot,,,,"[74.3, 3.9]",,Ground Pass,,20.308865,,,,Seydou Kéita,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,153,Barcelona,217,['62033564-1934-41cb-ba3d-1ada7d8a42b8'],46,,,,,,,,,,,,,,,Barcelona,217,00:24:46.898,Pass,,62.6,20.5,74.3,3.9,6,2,7,0,0.016856,0.017451,0.0005950000000000018,0.0005950000000000018,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.3845,,,,,,,,,,,,,9fea7c5c-62ce-4574-8db2-01b0efb96e48,2759,,"[76.6, 9.1]",69263,69,,,,,3.0109541,,Left Foot,,,,"[62.9, 10.9]",,Ground Pass,,13.817742,,,,Eric-Sylvain Bilal Abidal,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,153,Barcelona,217,"['a36cd425-408f-457c-b738-d8f002b5cdca', 'e7c2acfa-8e21-4dc3-88aa-1a649b557091']",51,,,,,,,,,,,,,,,Barcelona,217,00:24:51.680,Pass,True,76.6,9.1,62.9,10.9,7,0,6,1,0.017451,0.016118,-0.0013330000000000009,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.6687,,,,,,,,,,,,,36597157-516f-4cc3-84d3-e3773fa8c683,2762,,"[62.9, 11.4]",69263,69,,,,,0.11272761,,Right Foot,,,,"[68.2, 12.0]",,Ground Pass,,5.333854,,,,Sergio Busquets i Burgos,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,153,Barcelona,217,['5b077f0c-eb44-4e65-8f9a-8300f27aa9d7'],53,,,,,,,,,,,,,,,Barcelona,217,00:24:53.122,Pass,,62.9,11.4,68.2,12.0,6,1,6,1,0.016118,0.016118,0.0,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.195775,,,,,,,,,,,,,742b6b02-acf9-4b16-ab03-dd053504bb22,2765,,"[68.2, 12.0]",69263,69,,,,,2.2735105,,Right Foot,,,,"[51.6, 31.6]",,Ground Pass,,25.685015,,,,Carles Puyol i Saforcada,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,153,Barcelona,217,['b29aaa6c-44a6-4cba-acf6-28dfb03e75bd'],53,,,,,,,,,,,,,,,Barcelona,217,00:24:53.951,Pass,,68.2,12.0,51.6,31.6,6,1,4,3,0.016118,0.012626,-0.0034920000000000003,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.952532,,,,,,,,,,,,,4323c62f-be06-40b6-87e3-56185e11106c,2768,,"[53.7, 36.1]",69263,69,,,,,1.1856388,,Right Foot,,,,"[59.7, 50.9]",,Ground Pass,,15.969972,,,,Gerard Piqué Bernabéu,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,153,Barcelona,217,['12abd3e0-f72f-4a5d-99f0-b20d0d86eeb9'],56,,,,,,,,,,,,,,,Barcelona,217,00:24:56.718,Pass,,53.7,36.1,59.7,50.9,5,3,5,5,0.014846,0.014291,-0.0005549999999999999,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.6734,,,,,,,,,,,,,5e3a1ed4-6d34-4f7e-abc7-fd8df9289461,2771,,"[77.7, 33.6]",69263,70,,,,,-0.7921095,,Right Foot,,,,"[85.1, 26.1]",,Ground Pass,,10.536128,,,,Seydou Kéita,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,153,Barcelona,217,['eee98e6e-e888-4e1a-9cc0-c8bdd5902729'],1,,,,,,,,,,,,,,,Barcelona,217,00:25:01.940,Pass,,77.7,33.6,85.1,26.1,7,3,8,2,0.019971,0.024122,0.004151000000000002,0.004151000000000002,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.602115,,,,,,,,,,,,,8ef159d1-bd7b-416f-9878-154a7d447ecf,2774,,"[89.9, 21.4]",69263,70,,,,,-1.0248607,,Left Foot,,,,"[101.2, 2.8]",,Ground Pass,,21.763502,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,153,Barcelona,217,['5ddae877-1aa4-49e5-8902-3d1ef72ed6f4'],4,,,,,,,,,,,,,,,Barcelona,217,00:25:04.216,Pass,,89.9,21.4,101.2,2.8,8,2,10,0,0.024122,0.034851,0.010728999999999999,0.010728999999999999,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.596151,,,,,,,,,,,,,6b504e6e-a27c-48cc-8c57-4406344a70dd,2778,,"[106.7, 16.8]",69263,70,,,,,1.235814,,Right Foot,True,,,"[112.2, 32.6]",,High Pass,,16.729914,,Incomplete,,David Villa Sánchez,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Forward,153,Barcelona,217,"['065d5ec2-2735-4d54-babd-97276feb8938', 'cd5a12c2-c098-4265-90ef-72d03ce0db26']",8,,,,,,,,,,,,,,,Barcelona,217,00:25:08.724,Pass,,106.7,16.8,112.2,32.6,10,1,11,3,0.04067,0.257454,0.21678400000000003,0.21678400000000003,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.1713,,,,,,,,,,,,,74f8a9a2-4aea-4a71-8804-d76c3441c292,2781,,"[82.5, 42.0]",69263,70,,,,,2.0947156,,Right Foot,,,,"[79.9, 46.5]",,Low Pass,,5.1971145,,,,Sergio Busquets i Burgos,,,,,,Recovery,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,153,Barcelona,217,['36ea2def-2d4b-4e43-908c-2c8d4899e02b'],11,,,,,,,,,,,,,,,Barcelona,217,00:25:11.474,Pass,,82.5,42.0,79.9,46.5,8,4,7,4,0.023851,0.019971,-0.0038800000000000015,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.9659,,,,,,,,,,,,,a8a47229-f8d1-4609-8ca4-1c674e4b5c0c,2784,,"[79.6, 46.3]",69263,70,,,,,1.2194686,,Right Foot,,,,"[88.8, 71.4]",,Ground Pass,,26.732939,,,,Daniel Alves da Silva,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,153,Barcelona,217,['f5146bc2-1b1d-474c-8beb-92fd71854ccb'],13,,,,,,,,,,,,,,,Barcelona,217,00:25:13.056,Pass,,79.6,46.3,88.8,71.4,7,4,8,7,0.019971,0.021221,0.0012500000000000011,0.0012500000000000011,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.979974,,,,,,,,,,,,,35442da2-772b-4acc-b196-8451cc1e6bb8,2787,,"[89.9, 70.0]",69263,70,,,,,-1.0179551,,Right Foot,True,,,"[104.4, 46.5]",,High Pass,,27.613403,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,153,Barcelona,217,"['290c8631-0531-4ecc-aef1-0dcca3628f6a', '580334f1-44da-45e4-ae26-e43431fb7a42']",15,,,,,,,,,,,,,,,Barcelona,217,00:25:15.324,Pass,,89.9,70.0,104.4,46.5,8,6,10,4,0.024015,0.108051,0.084036,0.084036,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.8119,,,,,,,,,,,,,f6373233-b165-48d7-8db7-d0d03c73109f,2791,,"[46.8, 29.2]",69263,70,,,,,3.048529,,Right Foot,,,,"[39.3, 29.9]",,Low Pass,,7.5325956,,,,Gabriel Fernández Arenas,,,,,,Recovery,2,From Throw In,Marco Jhonnier Pérez Murillo,26714.0,Right Center Forward,153,Barcelona,217,"['2e6a0cc7-86e5-4722-ae52-656f168a02d6', '73fc0da9-dfe8-485e-9a99-c84e0df9ac73']",18,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:18.585,Pass,True,46.8,29.2,39.3,29.9,4,2,3,2,0.012692,0.011105,-0.0015869999999999999,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.6255,,,,,,,,,,,,,921cc9a9-6864-4dab-8cd4-ebe44b407a65,2794,,"[40.5, 31.5]",69263,70,,,,,0.11710875,,Right Foot,,,,"[49.0, 32.5]",,High Pass,,8.558621,,Incomplete,,Marco Jhonnier Pérez Murillo,,,,,,,2,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,153,Barcelona,217,"['0045dd70-c363-443c-a538-44969cd41066', '6bfd9d20-a93e-433a-a9e6-353b0e544054']",19,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:19.797,Pass,,40.5,31.5,49.0,32.5,3,3,4,3,0.011324,0.012626,0.0013019999999999993,0.0013019999999999993,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,2.4868,,,,,,,,,,,,,0045dd70-c363-443c-a538-44969cd41066,2796,,"[71.1, 47.6]",69263,70,,,,,2.225367,,Head,,,,"[61.2, 60.5]",,High Pass,,16.260996,,,,Gerard Piqué Bernabéu,,,,,,Recovery,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,153,Barcelona,217,"['921cc9a9-6864-4dab-8cd4-ebe44b407a65', '93713fde-3df1-4225-af05-c06115ec4d80']",20,,,,,,,,,,,,,,,Barcelona,217,00:25:20.423,Pass,,71.1,47.6,61.2,60.5,7,4,5,6,0.019971,0.013845,-0.0061259999999999995,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,2.5095,,,,,,,,,,,,,353c7154-8e1f-4e59-90f1-ab3fb5b28323,2799,,"[61.0, 60.5]",69263,70,,,,,1.4523064,,Right Foot,,,,"[63.0, 77.3]",,High Pass,,16.918629,,,,Daniel Alves da Silva,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,153,Barcelona,217,['23f6e111-3549-457e-9a3f-133f914c5ac2'],22,,,,,,,,,,,,,,,Barcelona,217,00:25:22.950,Pass,,61.0,60.5,63.0,77.3,5,6,6,7,0.013845,0.014736,0.0008910000000000012,0.0008910000000000012,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.4482,,,,,,,,,,,,,716a191b-2382-45b2-aae1-65f28110bbbf,2806,,"[75.6, 71.9]",69263,71,,,,,3.0819619,,Right Foot,,,,"[62.2, 72.7]",,Ground Pass,,13.42386,,,,Sergio Busquets i Burgos,,,,,,Free Kick,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,154,Barcelona,217,['83d4d8d3-940f-4593-872e-f8f51f1a32c1'],51,,,,,,,,,,,,,,,Barcelona,217,00:26:51.475,Pass,,75.6,71.9,62.2,72.7,7,7,6,7,0.017451,0.014736,-0.0027150000000000004,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.21279,,,,,,,,,,,,,37b4da5b-9481-4aa3-b4fc-d4b3541df72a,2809,,"[62.2, 72.3]",69263,71,,,,,-1.0150406,,Right Foot,,,,"[68.1, 62.8]",,Ground Pass,,11.1830225,,,,Thiago Alcântara do Nascimento,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,154,Barcelona,217,['2e412209-f478-48b0-a32e-34385e85a16a'],53,,,,,,,,,,,,,,,Barcelona,217,00:26:53.178,Pass,,62.2,72.3,68.1,62.8,6,7,6,6,0.014736,0.016118,0.0013819999999999995,0.0013819999999999995,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.763845,,,,,,,,,,,,,17f0e507-ee67-41fd-b87d-cb0ffd1d96e0,2811,,"[64.8, 62.9]",69263,71,,,,,1.7154107,,Right Foot,,,,"[63.3, 73.2]",,Ground Pass,,10.40865,,,,Sergio Busquets i Burgos,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,154,Barcelona,217,['d9c3929e-7cc6-4adb-b5ea-0a92437ffcd0'],54,,,,,,,,,,,,,,,Barcelona,217,00:26:54.390,Pass,,64.8,62.9,63.3,73.2,6,6,6,7,0.016118,0.014736,-0.0013819999999999995,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.739676,,,,,,,,,,,,,cfb5e1ff-5255-4d65-82d2-5e58d3f2b598,2814,,"[64.8, 67.1]",69263,71,,,,,-2.1175852,,Right Foot,,,,"[62.0, 62.5]",,Ground Pass,,5.3851647,,,,Thiago Alcântara do Nascimento,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,154,Barcelona,217,['bc4a076d-29c4-4c18-b393-0942cf05b795'],56,,,,,,,,,,,,,,,Barcelona,217,00:26:56.477,Pass,,64.8,67.1,62.0,62.5,6,6,6,6,0.016118,0.016118,0.0,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,2.9048,,,,,,,,,,,,,7e0f263c-d4ad-4294-ae01-26d1695cc33d,2817,,"[66.9, 51.7]",69263,71,,,,,-1.9419364,,Right Foot,,,,"[51.8, 12.9]",,Ground Pass,,41.63472,,,,Gerard Piqué Bernabéu,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,154,Barcelona,217,['cd08823d-9101-4d45-9be8-51c69cecc4a8'],58,,,,,,,,,,,,,,,Barcelona,217,00:26:58.843,Pass,,66.9,51.7,51.8,12.9,6,5,4,1,0.016856,0.012147,-0.004709,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.1292,,,,,,,,,,,,,56562c30-da53-495b-a8ed-6d6d31e6feef,2820,,"[52.9, 11.6]",69263,72,,,,,-0.75778085,,Left Foot,,,,"[62.2, 2.8]",,Ground Pass,,12.803515,,,,Eric-Sylvain Bilal Abidal,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,154,Barcelona,217,['c686ebf4-63f8-4817-8379-26a7b420c466'],1,,,,,,,,,,,,,,,Barcelona,217,00:27:01.788,Pass,,52.9,11.6,62.2,2.8,5,1,6,0,0.013845,0.014736,0.0008910000000000012,0.0008910000000000012,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.0573,,,,,,,,,,,,,41184cb0-1344-49e6-9917-efdb7eeefab6,2823,,"[63.0, 2.9]",69263,72,,,,,1.0902011,,Left Foot,,,,"[69.1, 14.6]",,Ground Pass,,13.194695,,,,Seydou Kéita,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,154,Barcelona,217,['74d46011-8b4d-4ae7-9b35-2bcaab7355ab'],4,,,,,,,,,,,,,,,Barcelona,217,00:27:04.232,Pass,,63.0,2.9,69.1,14.6,6,0,6,1,0.014736,0.016118,0.0013819999999999995,0.0013819999999999995,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.269033,,,,,,,,,,,,,a54e313a-940a-45d9-9125-6f25871198e4,2825,,"[68.8, 14.6]",69263,72,,,,,3.1415927,,Left Foot,,,,"[51.8, 14.6]",,Ground Pass,,17.0,,,,Carles Puyol i Saforcada,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,154,Barcelona,217,['4876a981-2e0d-46f0-b26f-590e47ccc030'],5,,,,,,,,,,,,,,,Barcelona,217,00:27:05.290,Pass,,68.8,14.6,51.8,14.6,6,1,4,1,0.016118,0.012147,-0.003971000000000001,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.4217,,,,,,,,,,,,,88577bba-8bb3-451f-8000-8fc42ac5c351,2828,,"[47.7, 14.3]",69263,72,,,,,1.6022819,,Right Foot,,,,"[46.9, 39.7]",,Ground Pass,,25.412596,,,,Sergio Busquets i Burgos,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,154,Barcelona,217,['ecd16875-a655-483f-99eb-c776a94e2b79'],7,,,,,,,,,,,,,,,Barcelona,217,00:27:07.282,Pass,,47.7,14.3,46.9,39.7,4,1,4,3,0.012147,0.012626,0.00047900000000000026,0.00047900000000000026,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.9663,,,,,,,,,,,,,6c06d240-40f8-4c03-94eb-761b1520a51b,2831,,"[56.8, 48.6]",69263,72,,,,,-0.2510027,,Right Foot,,,,"[72.4, 44.6]",,Ground Pass,,16.104658,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,154,Barcelona,217,['2b799920-6538-4186-90dd-61f45096452f'],12,,,,,,,,,,,,,,,Barcelona,217,00:27:12.460,Pass,,56.8,48.6,72.4,44.6,5,4,7,4,0.014846,0.019971,0.005124999999999999,0.005124999999999999,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.891965,,,,,,,,,,,,,8b89affa-6af1-4685-8b75-92a7de2c54bc,2833,,"[71.8, 44.6]",69263,72,,,,,2.830313,,Left Foot,,,,"[60.3, 48.3]",,Ground Pass,,12.080563,,,,Sergio Busquets i Burgos,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,154,Barcelona,217,['77381493-f56d-4461-b387-5a1de0c744e8'],13,,,,,,,,,,,,,,,Barcelona,217,00:27:13.426,Pass,,71.8,44.6,60.3,48.3,7,4,5,4,0.019971,0.014846,-0.005124999999999999,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.6778,,,,,,,,,,,,,cd6a271d-8c93-429d-aa4f-310238e4eb0f,2836,,"[64.0, 49.2]",69263,72,,,,,1.549966,,Left Foot,,,,"[64.5, 73.2]",,Ground Pass,,24.005207,,,,Gerard Piqué Bernabéu,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,154,Barcelona,217,['05892351-56d9-4898-a23e-20c2a8444c27'],15,,,,,,,,,,,,,,,Barcelona,217,00:27:15.273,Pass,,64.0,49.2,64.5,73.2,6,4,6,7,0.016895,0.014736,-0.0021589999999999995,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.1273,,,,,,,,,,,,,ab492cbf-9d54-4dac-b060-9359f862f631,2839,,"[64.5, 73.2]",69263,72,,,,,0.32588276,,Right Foot,,,,"[79.0, 78.1]",,Ground Pass,,15.305554,,,,Daniel Alves da Silva,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,154,Barcelona,217,['cd2ae9c4-d35c-4665-8ab1-d46391746310'],17,,,,,,,,,,,,,,,Barcelona,217,00:27:17.865,Pass,,64.5,73.2,79.0,78.1,6,7,7,7,0.014736,0.017451,0.0027150000000000004,0.0027150000000000004,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.8409,,,,,,,,,,,,,11f44bd7-f6ea-4b35-bc73-2ceb325980f0,2844,,"[75.6, 77.0]",69263,72,,,,,-1.1164943,,Left Foot,,,,"[77.7, 72.7]",,Ground Pass,,4.7853947,,,,Thiago Alcântara do Nascimento,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,154,Barcelona,217,"['65c79b44-6b49-4c00-b8f4-f0f65a88dfe9', 'b27e66ab-45c4-4b51-934b-43c748c2727f']",19,,,,,,,,,,,,,,,Barcelona,217,00:27:19.722,Pass,True,75.6,77.0,77.7,72.7,7,7,7,7,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
