bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,1.041746,,,,,,,,,,,,,,664913ad-35df-4af9-a5e6-f4f278ed086d,111,,,"[53.5, 68.4]",69234,3,,,,,0.5827395,,Right Foot,,,"[66.7, 77.1]",,Low Pass,,15.809175,,,,Joan Verdú Fernández,,,,,,,1,Other,Javier López Rodríguez,6791.0,Right Center Midfield,7,Espanyol,214,['f426318a-de35-49a8-bae2-6f1fe5112f95'],23,,,,,,,,,,,,,,,Espanyol,214,00:03:23.264,Pass,,53.5,68.4,66.7,77.1,5,6,6,7,0.013845,0.014736,0.0008910000000000012,0.0008910000000000012,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.930022,,,,,,,,,,,,,,705e73b8-1d1d-45f1-857a-c14c185136dc,115,,,"[64.3, 78.2]",69234,3,,,,,-2.5917394,,Right Foot,,,"[55.0, 72.5]",,Ground Pass,,10.907795,,,,Javier López Rodríguez,,,,,,,1,Other,Joan Verdú Fernández,26211.0,Right Midfield,7,Espanyol,214,['aa535d50-d3f7-438f-be75-fc26ce59c92a'],25,,,,,,,,,,,,,,,Espanyol,214,00:03:25.725,Pass,,64.3,78.2,55.0,72.5,6,7,5,7,0.014736,0.012483,-0.0022530000000000015,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.662372,,,,,,,,,,,,,,065b4a06-73d4-4c80-8061-c2fbe848720c,118,,,"[55.0, 72.5]",69234,3,,,,,2.1962814,,Right Foot,,,"[49.8, 79.7]",,Low Pass,,8.881441,,,,Ernesto Galán Iñigo,,,,,,,1,Other,Javier López Rodríguez,6791.0,Right Center Midfield,7,Espanyol,214,['13ced41f-e751-4974-9564-75fb80235380'],26,,,,,,,,,,,,,,,Espanyol,214,00:03:26.695,Pass,,55.0,72.5,49.8,79.7,5,7,4,7,0.012483,0.011263,-0.0012199999999999989,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.034123,,,,,,,,,,,,,,121b4631-751c-4d79-9199-3e1f7e7f18fb,121,,,"[49.8, 79.7]",69234,3,,,,,0.17137912,,Right Foot,,,"[55.0, 80.6]",,Low Pass,,5.27731,,Out,,,,,,,,,1,Other,Ernesto Galán Iñigo,24147.0,Right Back,7,Espanyol,214,,27,,,,,,,,,,,,,,,Espanyol,214,00:03:27.397,Pass,,49.8,79.7,55.0,80.6,4,7,5,7,0.011263,0.012483,0.0012199999999999989,0.0012199999999999989,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.0938,,,,,,,,,,,,,,e2fea87a-384d-4907-84c4-4774db67f760,122,,,"[54.3, 1.0]",69234,3,,,,,0.24735396,,,,,"[64.2, 3.5]",,Low Pass,,10.210778,,,,Andrés Iniesta Luján,,,,,,Throw-in,1,From Throw In,Andreu Fontàs Prat,6890.0,Left Back,8,Barcelona,217,['8635f50d-7fdd-4de5-9ed0-08b132ef7641'],36,,,,,,,,,,,,,,,Barcelona,217,00:03:36.400,Pass,,54.3,1.0,64.2,3.5,5,0,6,0,0.012483,0.014736,0.0022530000000000015,0.0022530000000000015,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.2415,,,,,,,,,,,,,,df56cfef-460f-49a6-b291-604501cdfb51,129,,,"[56.4, 1.7]",69234,3,,,,,1.9431947,,Right Foot,,,"[53.9, 8.1]",,High Pass,,6.8709536,,,,Sergio Busquets i Burgos,,,,,,Recovery,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,['3c97d24a-c7be-43b7-8916-2f31064e1212'],40,,,,,,,,,,,,,,,Barcelona,217,00:03:40.408,Pass,,56.4,1.7,53.9,8.1,5,0,5,0,0.012483,0.012483,0.0,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.0122,,,,,,,,,,,,,,66f7287b-2cd4-4153-ab76-eddc6041efa7,131,,,"[53.9, 7.1]",69234,3,,,,,-0.54428047,,Head,,,"[61.5, 2.5]",,Low Pass,,8.883693,,,,Andrés Iniesta Luján,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['2f20b7c6-e22e-4dd0-9e29-442d16fc1a44'],41,,,,,,,,,,,,,,,Barcelona,217,00:03:41.650,Pass,,53.9,7.1,61.5,2.5,5,0,5,0,0.012483,0.012483,0.0,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.951713,,,,,,,,,,,,,,7a0dc5ea-e52a-4469-a5b8-2a8ee9215efd,137,,,"[62.1, 6.4]",69234,3,,,,,1.5814342,,Left Foot,,,"[62.0, 15.8]",,Ground Pass,,9.400532,,,,Sergio Busquets i Burgos,,,,,,Free Kick,1,From Free Kick,Andreu Fontàs Prat,6890.0,Left Back,9,Barcelona,217,['01e7d326-cfb8-44fa-b19b-4551f71e0c85'],55,,,,,,,,,,,,,,,Barcelona,217,00:03:55.621,Pass,,62.1,6.4,62.0,15.8,6,0,6,1,0.014736,0.016118,0.0013819999999999995,0.0013819999999999995,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.6736,,,,,,,,,,,,,,010be77f-27c5-41bf-9f22-ebad678744eb,140,,,"[62.0, 15.8]",69234,3,,,,,-2.020556,,Right Foot,,,"[57.8, 7.1]",,Ground Pass,,9.660746,,,,Andreu Fontàs Prat,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['bb919ce7-cf6d-458a-9f6a-e64a2725a211'],56,,,,,,,,,,,,,,,Barcelona,217,00:03:56.868,Pass,,62.0,15.8,57.8,7.1,6,1,5,0,0.016118,0.012483,-0.003635000000000001,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.7684,,,,,,,,,,,,,,d6c5a4dd-b3d3-4779-a6b3-fdcc43459673,143,,,"[57.8, 7.1]",69234,3,,,,,2.7144456,,Left Foot,,,"[43.3, 13.7]",,Ground Pass,,15.931416,,,,Gerard Piqué Bernabéu,,,,,,,1,From Free Kick,Andreu Fontàs Prat,6890.0,Left Back,9,Barcelona,217,['7e8ba7dd-98b8-447e-998f-402c7a46fc39'],57,,,,,,,,,,,,,,,Barcelona,217,00:03:57.793,Pass,,57.8,7.1,43.3,13.7,5,0,4,1,0.012483,0.012147,-0.0003359999999999995,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.845094,,,,,,,,,,,,,,64e92483-2370-4df0-8155-653ded6bdd34,146,,,"[40.6, 22.7]",69234,4,,,,,0.9234042,,Right Foot,,,"[56.1, 43.2]",,Ground Pass,,25.700195,,,,Xavier Hernández Creus,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,9,Barcelona,217,['a822f65f-63c2-4d64-993d-92a02415bfc7'],1,,,,,,,,,,,,,,,Barcelona,217,00:04:01.326,Pass,,40.6,22.7,56.1,43.2,3,2,5,4,0.011105,0.014846,0.0037409999999999995,0.0037409999999999995,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.6602,,,,,,,,,,,,,,27b73749-f615-43a1-b553-3cc2cf9233df,150,,,"[56.0, 43.7]",69234,4,,,,,1.7107837,,Right Foot,,,"[52.9, 65.7]",,Ground Pass,,22.217335,,,,Javier Alejandro Mascherano,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,"['aba0341d-f05c-4708-9d2e-f7d0dce8480d', 'd1d833ba-773f-4b7a-ac2c-b46b880be804']",3,,,,,,,,,,,,,,,Barcelona,217,00:04:03.799,Pass,True,56.0,43.7,52.9,65.7,5,4,5,6,0.014846,0.013845,-0.0010010000000000002,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.3419,,,,,,,,,,,,,,1f4e2187-e7d4-4585-9813-13c70f124bc5,153,,,"[55.1, 65.7]",69234,4,,,,,0.734161,,Right Foot,,,"[63.3, 73.1]",,Ground Pass,,11.045361,,,,Daniel Alves da Silva,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,9,Barcelona,217,['04015b52-948a-4a98-a2ea-8bedefdc6363'],7,,,,,,,,,,,,,,,Barcelona,217,00:04:07.161,Pass,,55.1,65.7,63.3,73.1,5,6,6,7,0.013845,0.014736,0.0008910000000000012,0.0008910000000000012,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.010598,,,,,,,,,,,,,,9bc02180-757e-4bbc-9167-07c2b288c69c,156,,,"[63.9, 73.4]",69234,4,,,,,-1.5951817,,Right Foot,,,"[63.5, 57.0]",,Ground Pass,,16.404877,,,,Xavier Hernández Creus,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['3822dfdd-28c7-465f-b273-79cf13ab2301'],9,,,,,,,,,,,,,,,Barcelona,217,00:04:09.091,Pass,,63.9,73.4,63.5,57.0,6,7,6,5,0.014736,0.016856,0.0021199999999999986,0.0021199999999999986,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.5007,,,,,,,,,,,,,,b68a73ab-dfbf-4213-8d6d-6c640751e9b9,160,,,"[64.7, 61.5]",69234,4,,,,,1.9110144,,Right Foot,,,"[60.7, 72.8]",,Ground Pass,,11.987077,,,,Daniel Alves da Silva,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['a2e808c9-621e-4664-9fc7-207bf1e80a25'],11,,,,,,,,,,,,,,,Barcelona,217,00:04:11.214,Pass,,64.7,61.5,60.7,72.8,6,6,5,7,0.016118,0.012483,-0.003635000000000001,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.419802,,,,,,,,,,,,,,5f134b2f-092d-469d-ac2f-5ea9874648c1,163,,,"[60.7, 72.8]",69234,4,,,,,-1.7015207,,Right Foot,,,"[57.4, 47.7]",,Ground Pass,,25.316002,,,,Sergio Busquets i Burgos,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['b98612ef-4b2d-41b8-b7f8-fca66fd8fffa'],12,,,,,,,,,,,,,,,Barcelona,217,00:04:12.795,Pass,,60.7,72.8,57.4,47.7,5,7,5,4,0.012483,0.014846,0.0023630000000000005,0.0023630000000000005,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.6941,,,,,,,,,,,,,,af2d09f2-e455-4423-a92f-86d0c8ece861,166,,,"[58.5, 43.8]",69234,4,,,,,-1.3491042,,Right Foot,,,"[65.6, 12.3]",,Low Pass,,32.290245,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['5aa0dbf6-1a1f-459b-8932-23ef40516444'],16,,,,,,,,,,,,,,,Barcelona,217,00:04:16.412,Pass,,58.5,43.8,65.6,12.3,5,4,6,1,0.014846,0.016118,0.0012720000000000006,0.0012720000000000006,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.005743,,,,,,,,,,,,,,295afbf1-482c-4bba-978a-0a48f2c2d180,169,,,"[71.2, 13.1]",69234,4,,,,,1.5707964,,Right Foot,,,"[71.2, 23.2]",,Ground Pass,,10.1,,,,Andrés Iniesta Luján,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['dcb07d5e-33e3-4409-bd4d-c71a9bd0f4c1'],20,,,,,,,,,,,,,,,Barcelona,217,00:04:20.700,Pass,,71.2,13.1,71.2,23.2,7,1,6,2,0.018703,0.016856,-0.0018470000000000014,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.060024,,,,,,,,,,,,,,7a10b266-c045-49c0-a2df-937041a1a8e6,173,,,"[70.3, 14.5]",69234,4,,,,,-1.4913181,,Right Foot,,,"[71.2, 3.2]",,Ground Pass,,11.335784,,,,Andreu Fontàs Prat,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,"['2f1fc1c7-8db1-4cf0-8acd-d97dcaa14a01', '6fc78c46-8b14-4727-8952-cd39b478c246']",22,,,,,,,,,,,,,,,Barcelona,217,00:04:22.933,Pass,True,70.3,14.5,71.2,3.2,6,1,6,0,0.016118,0.014736,-0.0013819999999999995,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.057548,,,,,,,,,,,,,,79fa19a3-69b2-4872-bad1-7da790ae956d,177,,,"[71.6, 3.2]",69234,4,,,,,2.4031398,,Left Foot,,,"[63.8, 10.3]",,Ground Pass,,10.547511,,,,Andrés Iniesta Luján,,,,,,,1,From Free Kick,Andreu Fontàs Prat,6890.0,Left Back,9,Barcelona,217,"['768f587e-50e3-451e-b8f3-20c0a6c6cf29', 'b886aaee-d93e-4258-95e4-ef049462ab3f']",24,,,,,,,,,,,,,,,Barcelona,217,00:04:24.784,Pass,True,71.6,3.2,63.8,10.3,7,0,6,0,0.017451,0.014736,-0.0027150000000000004,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,4.980572,,,,,,,,,,,,,,d4da8712-cc14-4200-9571-b02fec42ced5,180,,,"[62.9, 14.1]",69234,4,,,,,0.736589,,Right Foot,,,"[119.8, 65.7]",,High Pass,,76.81256,,Out,,Pedro Eliezer Rodríguez Ledesma,,,True,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['e442b4bc-757b-411b-880d-15114c6c45c5'],26,,,,,,,,,,,,,,,Barcelona,217,00:04:26.761,Pass,,62.9,14.1,119.8,65.7,6,1,11,6,0.016118,0.046477,0.030358999999999997,0.030358999999999997,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,3.1605,,,,,,,,,,,,,,758d2264-8344-4a61-9cde-2c7686504961,182,,,"[7.0, 37.0]",69234,4,,,,,-0.4426926,,Right Foot,,,"[61.0, 11.4]",,High Pass,,59.760857,,Incomplete,,José María Callejón Bueno,,,,,,Goal Kick,1,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,10,Espanyol,214,"['117c4973-6f5d-4c0d-8817-0a54cdd4e7ba', '6cb74b38-c832-4621-8a0c-7e0715f51269']",57,,,,,,,,,,,,,,,Espanyol,214,00:04:57.248,Pass,,7.0,37.0,61.0,11.4,0,3,5,1,0.009411,0.013845,0.0044340000000000004,0.0044340000000000004,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,2.5543,,,,,,,,,,,,,,6cb74b38-c832-4621-8a0c-7e0715f51269,185,,,"[60.0, 69.6]",69234,5,,,,True,0.67283255,,,,,"[72.8, 79.8]",,Low Pass,,16.36704,,Out,,,,,,,,Recovery,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,10,Espanyol,214,"['758d2264-8344-4a61-9cde-2c7686504961', '7644465b-b17b-461c-bbf7-f1a4aa3efe89']",0,,,,,,,,,,,,,,,Barcelona,217,00:05:00.408,Pass,True,60.0,69.6,72.8,79.8,5,6,7,7,0.013845,0.017451,0.0036060000000000016,0.0036060000000000016,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,2.1579,,,,,,,,,,,,,,1ce380c0-baea-4367-b639-18947a3f4a6c,186,,,"[48.9, 1.0]",69234,5,,,,,0.22194609,,,,,"[71.5, 6.1]",,High Pass,,23.168297,,,,José María Callejón Bueno,,,,,,Throw-in,1,From Throw In,Francisco Javier Chica Torres,26170.0,Left Back,11,Espanyol,214,['c7569741-3c26-4272-8e25-896d68fffe60'],8,,,,,,,,,,,,,,,Espanyol,214,00:05:08.513,Pass,,48.9,1.0,71.5,6.1,4,0,6,0,0.011263,0.014736,0.0034730000000000004,0.0034730000000000004,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.9144,,,,,,,,,,,,,,629e5480-4a9d-4362-8354-0409099c527f,188,,,"[71.5, 6.1]",69234,5,,,,,0.1613751,,Head,,,"[80.1, 7.5]",,High Pass,,8.713208,,Incomplete,,Pablo Daniel Osvaldo,,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Left Midfield,11,Espanyol,214,"['cf4b5a16-299e-4139-840b-0b251119b149', 'd3642ec7-63f1-48b1-aed4-38db7be4775c']",10,,,,,,,,,,,,,,,Espanyol,214,00:05:10.751,Pass,,71.5,6.1,80.1,7.5,7,0,7,0,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.1647,,,,,,,,,,,,,,d3642ec7-63f1-48b1-aed4-38db7be4775c,190,,,"[40.9, 73.5]",69234,5,,,,,-0.62267077,,Head,,,"[48.7, 67.9]",,High Pass,,9.602083,,Unknown,,Sergio Busquets i Burgos,,,,,,Recovery,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,11,Espanyol,214,"['629e5480-4a9d-4362-8354-0409099c527f', '7c8772e0-3a9a-45e8-ab24-ae1f44aaa90d']",11,,,,,,,,,,,,,,,Barcelona,217,00:05:11.665,Pass,,40.9,73.5,48.7,67.9,3,7,4,6,0.009777,0.012147,0.0023700000000000006,0.0023700000000000006,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.2298,,,,,,,,,,,,,,fc92b4e6-35a5-4f3f-a989-5b813b6a5b88,194,,,"[50.9, 74.6]",69234,5,,True,,,-1.6484178,,Right Foot,,,"[49.5, 56.6]",,Ground Pass,,18.054363,,,,Sergio Busquets i Burgos,,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,['8c1ff5ab-a7f0-4904-827a-7101abfb17cb'],24,,,,,,,,,,,,,,,Barcelona,217,00:05:24.451,Pass,,50.9,74.6,49.5,56.6,4,7,4,5,0.011263,0.012692,0.0014289999999999997,0.0014289999999999997,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.8738,,,,,,,,,,,,,,a5415219-83c5-4bd8-9d93-cb31f5b2e045,196,,,"[49.7, 56.5]",69234,5,,,,,-1.885338,,Right Foot,,,"[40.2, 27.3]",,Ground Pass,,30.706514,,,,Gerard Piqué Bernabéu,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['d5c1027c-0a6b-4467-b0e4-bc96c1b5a8f6'],26,,,,,,,,,,,,,,,Barcelona,217,00:05:26.299,Pass,,49.7,56.5,40.2,27.3,4,5,3,2,0.012692,0.011105,-0.0015869999999999999,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.3328,,,,,,,,,,,,,,3f882f22-e659-4a31-96aa-5f58a6f784f9,199,,,"[62.4, 25.4]",69234,5,,,,,-1.5471041,,Right Foot,,,"[62.9, 4.3]",,Ground Pass,,21.105923,,,,Andreu Fontàs Prat,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,12,Barcelona,217,['70f238be-2518-4157-81d1-781c9a60580c'],31,,,,,,,,,,,,,,,Barcelona,217,00:05:31.954,Pass,,62.4,25.4,62.9,4.3,6,2,6,0,0.016856,0.014736,-0.0021199999999999986,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.490995,,,,,,,,,,,,,,e5e2d9ae-7b27-4a11-8b3f-da94842eb4e0,202,,,"[63.2, 7.5]",69234,5,,,,,2.5427547,,Left Foot,,,"[48.4, 17.6]",,Ground Pass,,17.917868,,,,Gerard Piqué Bernabéu,,,,,,,1,From Free Kick,Andreu Fontàs Prat,6890.0,Left Back,12,Barcelona,217,['58741f99-f101-4771-ae16-52f3d1654402'],34,,,,,,,,,,,,,,,Barcelona,217,00:05:34.825,Pass,,63.2,7.5,48.4,17.6,6,0,4,1,0.014736,0.012147,-0.002589000000000001,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.4812,,,,,,,,,,,,,,4f7d7d65-fbde-44f2-8660-d6af399863c2,205,,,"[46.1, 18.1]",69234,5,,,,,1.1692972,,Right Foot,,,"[58.2, 46.6]",,Ground Pass,,30.962234,,,,Xavier Hernández Creus,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,12,Barcelona,217,['202ddec4-6fa2-4098-8584-80d2101c3667'],36,,,,,,,,,,,,,,,Barcelona,217,00:05:36.700,Pass,,46.1,18.1,58.2,46.6,4,1,5,4,0.012147,0.014846,0.002699,0.002699,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.8608,,,,,,,,,,,,,,9394288c-fc8d-4e7f-90e7-c8e08d505816,208,,,"[58.2, 46.6]",69234,5,,,,,0.17021193,,Right Foot,,,"[71.0, 48.8]",,Ground Pass,,12.987686,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,['3cfa088e-2d8e-4739-9303-4ec41731ba27'],39,,,,,,,,,,,,,,,Barcelona,217,00:05:39.697,Pass,,58.2,46.6,71.0,48.8,5,4,6,4,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.021,,,,,,,,,,,,,,3d6b3678-bebd-4267-b38b-d30bc6853c19,212,,,"[71.2, 46.4]",69234,5,,,,,-2.4481332,,Left Foot,,,"[63.5, 40.0]",,Ground Pass,,10.012492,,,,Sergio Busquets i Burgos,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,12,Barcelona,217,['9c013067-7f74-4b35-ac69-ced685e1aa5c'],41,,,,,,,,,,,,,,,Barcelona,217,00:05:41.798,Pass,,71.2,46.4,63.5,40.0,7,4,6,3,0.019971,0.016895,-0.003075999999999999,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.573,,,,,,,,,,,,,,a11853bd-99a8-4fc2-a775-cbb1db1f85d7,214,,,"[63.5, 40.0]",69234,5,,,,,-0.7105383,,Right Foot,,,"[67.8, 36.3]",,Ground Pass,,5.672742,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['cc7d6355-0c9e-4ac9-997c-e0812e5359b2'],42,,,,,,,,,,,,,,,Barcelona,217,00:05:42.819,Pass,,63.5,40.0,67.8,36.3,6,3,6,3,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.7745,,,,,,,,,,,,,,c9ea1364-c19b-4567-a290-fe50158d663a,224,,,"[81.2, 30.4]",69234,5,,,,,-0.30822125,,Left Foot,,,"[105.7, 22.6]",,Ground Pass,,25.71167,,Incomplete,,David Villa Sánchez,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,12,Barcelona,217,"['8c4ff5fe-f21e-4028-8b41-a923086531f1', 'ad842877-809b-4da0-9751-a06355486218']",46,,,,,,,,,,,,,,,Barcelona,217,00:05:46.858,Pass,,81.2,30.4,105.7,22.6,8,2,10,2,0.024122,0.054911,0.030789,0.030789,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
