50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,1.7444,,,,,,,,,,,,,,,14c84559-a578-42cb-9a88-48ef48e93c82,1703,,"[120.0, 80.0]",69236,41,,,,,-1.7144086,4fa5e8c8-82a5-4335-9700-40c250e67e22,Right Foot,,,"[114.1, 39.2]",True,High Pass,,41.224384,,,,Emilio Nsue López,,True,True,Straight,,Corner,1,From Corner,Jonathan de Guzmán,8675.0,Left Wing,84,Mallorca,1043,['ad6f0643-1ad3-410a-8705-00f021cccd72'],57,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:57.625,Pass,,120.0,80.0,114.1,39.2,11,7,11,3,0.037926,0.257454,0.219528,0.219528,,,0.13745815,0.13745815,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.828295,,,,,,,,,,,,,,,4fa5e8c8-82a5-4335-9700-40c250e67e22,1706,,"[114.4, 39.8]",69236,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Emilio Nsue López,13581.0,Right Wing,84,Mallorca,1043,"['33323aae-f42f-4806-9faa-120399a51591', '7db69a0f-f862-4553-8379-eae2d36a22d3']",59,True,Head,,"[120.0, 39.5, 1.6]",,"[{'location': [112.7, 44.7], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.8, 39.8], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.5, 34.3], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.9, 39.2], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 43.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.4, 41.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.8, 46.2], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.8, 49.4], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.8, 44.8], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.9, 35.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.8, 39.9], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.0, 49.0], 'player': {'id': 26674, 'name': 'Edson Ramos de Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.1, 33.8], 'player': {'id': 25948, 'name': 'Jose Luis Martí Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [115.6, 44.1], 'player': {'id': 26672, 'name': 'Martí Crespí Pascual'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.8, 35.4], 'player': {'id': 26676, 'name': 'Fernando Ezequiel Cavenaghi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.0, 77.8], 'player': {'id': 8675, 'name': 'Jonathan de Guzmán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.4, 36.7], 'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.5, 23.7], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",14c84559-a578-42cb-9a88-48ef48e93c82,,Goal,,0.13745815,Normal,Open Play,,,,Mallorca,1043,00:41:59.409,Shot,True,114.4,39.8,,,11,3,0,0,0.257454,0.006383,-0.25107100000000004,0.0,,0.13745815,0.13745815,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.355447,,,,,,,,,,,,,,,058cb578-c9d6-4015-b313-03af301e1da9,1708,,"[60.0, 40.0]",69236,42,,,,,-0.98279375,,Right Foot,,,"[60.2, 39.7]",,Ground Pass,,0.36055514,,,,Andrés Iniesta Luján,,,,,,Kick Off,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,85,Barcelona,217,['34d3160d-68d8-44a8-b53a-31ab66d481ed'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:42:49.345,Pass,,60.0,40.0,60.2,39.7,5,3,5,3,0.014846,0.014846,0.0,0.0,,,0.0688401,0.0688401,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.346609,,,,,,,,,,,,,,,c29e5888-0396-4e09-93cf-9407561f8375,1711,,"[60.2, 39.7]",69236,42,,,,,3.0687292,,Right Foot,,,"[46.5, 40.7]",,Ground Pass,,13.736448,,,,Javier Alejandro Mascherano,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Right Center Midfield,85,Barcelona,217,['437ac000-97cd-4fb4-bc46-aa14777d1514'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:42:52.571,Pass,,60.2,39.7,46.5,40.7,5,3,4,4,0.014846,0.012626,-0.0022199999999999998,0.0,,,0.0688401,0.0688401,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.288007,,,,,,,,,,,,,,,a9aac4ac-26cc-4f63-a909-96be7daa09d6,1714,,"[57.3, 37.3]",69236,42,,,,,1.8823432,,Right Foot,,,"[53.5, 49.1]",,Ground Pass,,12.396773,,,,Gerard Piqué Bernabéu,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,85,Barcelona,217,['75231947-9ca1-40e3-bf00-e7c1ab4012d3'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:42:58.405,Pass,,57.3,37.3,53.5,49.1,5,3,5,4,0.014846,0.014846,0.0,0.0,,,0.0688401,0.0688401,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,2.245495,,,,,,,,,,,,,,,a7171f9e-86df-4363-896c-b6ea9b2f2a99,1718,,"[50.8, 50.0]",69236,43,,,,,-1.6581159,,Right Foot,,,"[48.2, 20.3]",,Ground Pass,,29.813587,,,,Gabriel Alejandro Milito,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,"['173dfa6f-576a-4f59-bb1b-5677785acfdb', '3f77512e-48c7-4e09-b42c-bb19e42c68c8']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:43:00.652,Pass,True,50.8,50.0,48.2,20.3,5,4,4,2,0.014846,0.012692,-0.0021539999999999997,0.0,,,0.0688401,0.0688401,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.304984,,,,,,,,,,,,,,,87d7a019-7cbc-4bd9-a982-bd6a132dbdfc,1721,,"[48.2, 20.3]",69236,43,,,,,-1.0360159,,Left Foot,,,"[57.5, 4.6]",,Ground Pass,,18.24774,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,85,Barcelona,217,['4daed704-1e61-4c9e-a841-74583695579a'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:43:04.837,Pass,,48.2,20.3,57.5,4.6,4,2,5,0,0.012692,0.012483,-0.00020900000000000085,0.0,,,0.0688401,0.0688401,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.134333,,,,,,,,,,,,,,,2f090469-9f45-4720-9401-333ca89d270c,1724,,"[57.7, 4.3]",69236,43,,,,,0.14033537,,Left Foot,,,"[84.6, 8.1]",,Ground Pass,,27.167076,,,,Bojan Krkíc Pérez,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,85,Barcelona,217,['5fd5c89f-74b1-42e4-908b-136d7b28f79e'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:43:07.193,Pass,,57.7,4.3,84.6,8.1,5,0,8,0,0.012483,0.021221,0.008738000000000001,0.008738000000000001,,,0.0688401,0.0688401,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.8665,,,,,,,,,,,,,,,8ea6801f-4de9-44b3-a39a-d0e0f1af03ef,1728,,"[85.6, 21.4]",69236,43,,,,,-0.18065703,,Right Foot,,,"[107.5, 17.4]",,Ground Pass,,22.2623,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,From Kick Off,Bojan Krkíc Pérez,4913.0,Left Wing,85,Barcelona,217,['ac8f9773-b2dc-4cdc-b6f8-72dd37753296'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:43:11.283,Pass,,85.6,21.4,107.5,17.4,8,2,10,1,0.024122,0.04067,0.016547999999999997,0.016547999999999997,,,0.0688401,0.0688401,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.978337,,,,,,,,,,,,,,,8ad3fd0e-c8ff-4d15-85a8-d6100e61e3ce,1731,,"[107.5, 17.4]",69236,43,,,,,1.7036982,86a4ddbd-72f0-4571-995d-07e6bf6826e8,Left Foot,True,,"[105.0, 36.1]",,Ground Pass,,18.866373,,,,Lionel Andrés Messi Cuccittini,True,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,85,Barcelona,217,['92c5169b-1be4-4c47-bd76-0c2ffdb3332e'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:43:13.269,Pass,,107.5,17.4,105.0,36.1,10,1,10,3,0.04067,0.108051,0.067381,0.067381,0.0688401,,0.0688401,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.0961,,,,,,,,,,,,,,,86a4ddbd-72f0-4571-995d-07e6bf6826e8,1734,,"[105.8, 34.4]",69236,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,85,Barcelona,217,"['3b4cbdb9-dde7-43a2-a120-0469a24c9f8b', 'f940d37c-18f0-4f99-b774-b1a0df247a0a']",17,,Right Foot,,"[107.4, 35.4]",,"[{'location': [98.0, 59.4], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.0, 30.5], 'player': {'id': 26674, 'name': 'Edson Ramos de Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.1, 35.2], 'player': {'id': 26672, 'name': 'Martí Crespí Pascual'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.5, 32.2], 'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 36.2], 'player': {'id': 25948, 'name': 'Jose Luis Martí Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.2, 41.9], 'player': {'id': 26673, 'name': 'Kevin Martín García Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.5, 36.3], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.8, 38.1], 'player': {'id': 26146, 'name': 'Dudú Aouate'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.2, 47.0], 'player': {'id': 8675, 'name': 'Jonathan de Guzmán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.3, 46.4], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.8, 40.6], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.9, 20.6], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",8ad3fd0e-c8ff-4d15-85a8-d6100e61e3ce,,Blocked,,0.0688401,Normal,Open Play,,,,Barcelona,217,00:43:17.054,Shot,,105.8,34.4,,,10,3,0,0,0.108051,0.006383,-0.101668,0.0,,0.0688401,0.0688401,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.5203,,,,,,,,,,,,,,,0f966e8e-9c8d-46e2-8499-f2f09dc417f0,1739,,"[109.8, 23.9]",69236,43,,,,,2.547843,,Left Foot,,,"[105.8, 26.6]",,Ground Pass,,4.8259716,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,85,Barcelona,217,['6ddcaaa3-0d95-4f93-9658-607962108619'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:43:21.002,Pass,,109.8,23.9,105.8,26.6,10,2,10,2,0.054911,0.054911,0.0,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,2.517232,,,,,,,,,,,,,,,1d870fc7-7f5c-4242-bb97-e3cd54c2ba90,1742,,"[105.8, 26.6]",69236,43,,,,,-0.31959072,,Left Foot,,,"[119.7, 22.0]",,High Pass,,14.641379,,Out,,Bojan Krkíc Pérez,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,85,Barcelona,217,['0b713d1c-52a9-4c2f-9acf-c17e4d5b9471'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:43:21.602,Pass,,105.8,26.6,119.7,22.0,10,2,11,2,0.054911,0.064426,0.009514999999999996,0.009514999999999996,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,2.7942,,,,,,,,,,,,,,,8234d81b-701e-412c-9e3e-dbadaeb5567d,1744,,"[7.0, 44.1]",69236,43,,,,,0.16101433,,Right Foot,,,"[69.8, 54.3]",,High Pass,,63.62295,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Dudú Aouate,26146.0,Goalkeeper,86,Mallorca,1043,['6d212c48-d892-495b-9dd7-5f194d96a3d9'],51,,,,,,,,,,,,,,,,,Mallorca,1043,00:43:51.548,Pass,,7.0,44.1,69.8,54.3,0,4,6,5,0.009411,0.016856,0.007445,0.007445,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.904893,,,,,,,,,,,,,,,41fc6c2f-fc70-42a0-854a-5eb2667bddb6,1749,,"[27.9, 72.8]",69236,44,,,,,-2.226729,,Right Foot,,,"[12.2, 52.4]",,Ground Pass,,25.74199,,,,Dudú Aouate,,,,,,,1,From Goal Kick,Iván Ramis Barrios,6778.0,Right Center Back,86,Mallorca,1043,"['51984fc4-0025-4d54-a8fe-560167650794', 'a9350a17-1de1-4deb-8c84-e2a6d426406a']",1,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:01.589,Pass,True,27.9,72.8,12.2,52.4,2,7,0,5,0.008449,0.00888,0.0004310000000000008,0.0004310000000000008,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,2.6469,,,,,,,,,,,,,,,b4e68fc8-4db6-4e0c-a581-35c2c397afac,1751,,"[11.6, 52.4]",69236,44,,,,,0.024069425,,Right Foot,,,"[65.6, 53.7]",,High Pass,,54.015644,,Incomplete,,Gonzalo Castro Irizábal,,,,,,,1,From Goal Kick,Dudú Aouate,26146.0,Goalkeeper,86,Mallorca,1043,"['08fa9dc4-0260-43c6-b5cf-1bac8b063935', '7e787e5b-accc-41ad-8b79-6d04f8bcb566']",3,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:03.494,Pass,,11.6,52.4,65.6,53.7,1,5,6,5,0.009777,0.016856,0.007079,0.007079,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.88183,,,,,,,,,,,,,,,f333b2d7-7f11-46fd-9485-278927e28e81,1758,,"[46.7, 54.1]",69236,44,,,,,1.6166824,,Left Foot,,,"[45.8, 73.7]",,Low Pass,,19.620653,,,,Edson Ramos de Silva,,,,,,,1,From Goal Kick,João Victor de Albuquerque Bruno,26675.0,Right Center Midfield,86,Mallorca,1043,"['a0fe9cc3-9f95-4bd5-b597-3f43263b7a87', 'c66a54fe-1840-4417-a5c7-3e4e3ed36dfd']",9,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:09.004,Pass,True,46.7,54.1,45.8,73.7,4,5,4,7,0.012692,0.011263,-0.0014289999999999997,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,2.146608,,,,,,,,,,,,,,,afe388bd-60fe-4a6e-8d0d-b17e2c4c1ad8,1761,,"[47.9, 74.5]",69236,44,,,,,0.0440244,,Right Foot,,,"[70.6, 75.5]",,Ground Pass,,22.722015,,,,Gonzalo Castro Irizábal,,,,,,,1,From Goal Kick,Edson Ramos de Silva,26674.0,Right Back,86,Mallorca,1043,['7b5b0037-42fa-4df7-8d51-9eaebe6eabe2'],12,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:12.430,Pass,,47.9,74.5,70.6,75.5,4,7,6,7,0.011263,0.014736,0.0034730000000000004,0.0034730000000000004,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.556366,,,,,,,,,,,,,,,ec2504a8-ea82-44fc-9e89-ba6158f776a1,1765,,"[77.8, 72.0]",69236,44,,,,,-2.7165525,,Right Foot,,,"[58.8, 63.4]",,Ground Pass,,20.855694,,,,João Victor de Albuquerque Bruno,,,,,,,1,From Goal Kick,Gonzalo Castro Irizábal,6740.0,Center Attacking Midfield,86,Mallorca,1043,['99282635-e7c9-48df-b855-e295ba136b8e'],16,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:16.636,Pass,,77.8,72.0,58.8,63.4,7,7,5,6,0.017451,0.013845,-0.0036060000000000016,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.956239,,,,,,,,,,,,,,,4aae3f66-937b-4391-b16f-583a0669831b,1768,,"[58.8, 63.4]",69236,44,,,,,0.8015258,,Right Foot,,,"[71.0, 76.0]",,Ground Pass,,17.538528,,,,Edson Ramos de Silva,,,,,,,1,From Goal Kick,João Victor de Albuquerque Bruno,26675.0,Right Center Midfield,86,Mallorca,1043,['6f1548ec-8b91-465b-96ef-2fcc2092767b'],18,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:18.466,Pass,,58.8,63.4,71.0,76.0,5,6,6,7,0.013845,0.014736,0.0008910000000000012,0.0008910000000000012,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.961135,,,,,,,,,,,,,,,96dd0e1a-c577-4405-b161-aaa5d5465e4f,1771,,"[71.0, 76.0]",69236,44,,,,,0.1340232,,Right Foot,,,"[79.9, 77.2]",,Ground Pass,,8.980535,,,,Emilio Nsue López,,,,,,,1,From Goal Kick,Edson Ramos de Silva,26674.0,Right Back,86,Mallorca,1043,['ebbcd882-4a38-4010-8b41-fbfae0e19e0d'],20,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:20.716,Pass,,71.0,76.0,79.9,77.2,7,7,7,7,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,4.938347,,,,,,,,,,,,,,,7b074297-23d7-4e69-b8b9-b22d727e9232,1774,,"[79.9, 77.2]",69236,44,,,,,-0.23515096,,Right Foot,,,"[118.3, 68.0]",,High Pass,,39.486706,,,,Edson Ramos de Silva,,,,,,,1,From Goal Kick,Emilio Nsue López,13581.0,Right Wing,86,Mallorca,1043,['7d83c1f3-a9b4-4ff3-b3b2-bacbe86b631d'],22,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:22.842,Pass,,79.9,77.2,118.3,68.0,7,7,11,6,0.017451,0.046477,0.029025999999999996,0.029025999999999996,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.937794,,,,,,,,,,,,,,,da37555e-ee40-41c5-bd06-d91cbe3fe938,1780,,"[120.0, 80.0]",69236,44,,,,,-1.7540818,,Right Foot,,,"[112.4, 39.0]",,High Pass,,41.69844,,Incomplete,,,,True,True,Straight,,Corner,1,From Corner,Jonathan de Guzmán,8675.0,Left Wing,87,Mallorca,1043,['97a1ae01-f49a-44c7-8c73-db4cf9f45df1'],59,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:59.733,Pass,,120.0,80.0,112.4,39.0,11,7,11,3,0.037926,0.257454,0.219528,0.219528,,,0.021134758,0.021134758,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.424823,,,,,,,,,,,,,,,5b04d9a7-2a69-4975-b931-15b9e7a43660,1783,,"[98.6, 25.6]",69236,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gonzalo Castro Irizábal,6740.0,Center Attacking Midfield,87,Mallorca,1043,['e242e5f1-d126-497d-99b4-5ba1bcf1ce2e'],3,,Left Foot,,"[120.0, 31.1, 4.9]",True,"[{'location': [100.9, 27.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.3, 44.8], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.7, 50.6], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.0, 38.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.5, 45.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.6, 34.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.6, 34.5], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 32.9], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 42.3], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.7, 34.0], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.6, 37.9], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.4, 41.7], 'player': {'id': 26676, 'name': 'Fernando Ezequiel Cavenaghi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.1, 35.1], 'player': {'id': 26672, 'name': 'Martí Crespí Pascual'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.6, 33.4], 'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.4, 35.0], 'player': {'id': 13581, 'name': 'Emilio Nsue López'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.8, 73.3], 'player': {'id': 8675, 'name': 'Jonathan de Guzmán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.9, 20.6], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Off T,,0.021134758,Volley,Open Play,,,,Mallorca,1043,00:45:03.364,Shot,,98.6,25.6,,,9,2,0,0,0.028552,0.006383,-0.022169,0.0,,0.021134758,0.021134758,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
