50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,2.4387,,,,,,,,,,,,a2ad5a60-f053-4b8b-b63f-46226cc453aa,2806,,,"[52.7, 17.9]",69269,72,,True,,,0.19739556,,Head,,,"[70.7, 21.5]",,High Pass,,18.35647,,,,,David Villa Sánchez,,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,166,Barcelona,217,"['a588988c-9f88-4097-a3b4-e41583120598', 'c999fe64-5306-4e3e-b17c-65bce8426062']",59,,,,,,,,,,,,,,,Barcelona,217,00:27:59.039,Pass,,52.7,17.9,70.7,21.5,5,1,6,2,0.013845,0.016856,0.003011,0.003011,,,0.020979412,0.020979412,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.302727,,,,,,,,,,,,1f3d5d02-b0f5-4a27-a13a-edb8229656f3,2808,,,"[69.9, 21.8]",69269,73,,,,,1.9356413,,Head,,,"[64.4, 36.2]",,Low Pass,,15.414603,,,,,Xavier Hernández Creus,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Center Forward,166,Barcelona,217,['65fd2bda-918a-4d23-8457-8907d67260e2'],1,,,,,,,,,,,,,,,Barcelona,217,00:28:01.477,Pass,,69.9,21.8,64.4,36.2,6,2,6,3,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,0.020979412,0.020979412,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.909288,,,,,,,,,,,,a763e79a-2d6d-45c0-b48a-771aa2872ecf,2811,,,"[65.6, 40.4]",69269,73,,,,,0.49499622,,Right Foot,,,"[76.9, 46.5]",,Ground Pass,,12.841339,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,166,Barcelona,217,['6d1ef11a-4078-4b97-888e-d3745dd65147'],4,,,,,,,,,,,,,,,Barcelona,217,00:28:04.180,Pass,,65.6,40.4,76.9,46.5,6,3,7,4,0.016895,0.019971,0.003075999999999999,0.003075999999999999,,,0.020979412,0.020979412,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.783182,,,,,,,,,,,,aa9c1308-cde9-4686-be30-b0e8c894d4e2,2815,,,"[76.9, 44.9]",69269,73,,,,,2.8128,,Left Foot,,,"[68.4, 47.8]",,Ground Pass,,8.9810915,,,,,Xavier Hernández Creus,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,166,Barcelona,217,['1f45ecf5-8337-4030-9d87-c142435f8083'],5,,,,,,,,,,,,,,,Barcelona,217,00:28:05.600,Pass,,76.9,44.9,68.4,47.8,7,4,6,4,0.019971,0.016895,-0.003075999999999999,0.0,,,0.020979412,0.020979412,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.6794,,,,,,,,,,,,e45ef1f5-5da4-4016-84eb-4ea11aed1a28,2818,,,"[69.7, 49.3]",69269,73,,,,,-1.3391799,,Right Foot,,,"[74.7, 28.1]",,Ground Pass,,21.781643,,,,,Andrés Iniesta Luján,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,166,Barcelona,217,['1b125295-a350-4f9e-a071-69e3f9624ce3'],8,,,,,,,,,,,,,,,Barcelona,217,00:28:08.026,Pass,,69.7,49.3,74.7,28.1,6,4,7,2,0.016895,0.019351,0.002456,0.002456,,,0.020979412,0.020979412,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.981563,,,,,,,,,,,,1334480c-3421-4e18-9f46-58c20d1dce44,2821,,,"[72.2, 29.6]",69269,73,,,,,-0.08163634,a4e92434-526b-4287-b447-0bd21d2158ef,Right Foot,,,"[83.2, 28.7]",,Ground Pass,,11.0367565,,,,,Pedro Eliezer Rodríguez Ledesma,True,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,166,Barcelona,217,['e47f9a2a-a094-4109-933b-963bb546a8d8'],10,,,,,,,,,,,,,,,Barcelona,217,00:28:10.918,Pass,,72.2,29.6,83.2,28.7,7,2,8,2,0.019351,0.024122,0.004771000000000001,0.004771000000000001,0.020979412,,0.020979412,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.00063,,,,,,,,,,,,a4e92434-526b-4287-b447-0bd21d2158ef,2824,,,"[85.8, 34.9]",69269,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Forward,166,Barcelona,217,['967362e1-627d-4cf9-81cf-785dab50436b'],13,,Right Foot,,"[118.5, 41.6, 0.2]",,"[{'location': [79.6, 27.2], 'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [85.4, 33.5], 'player': {'id': 26502, 'name': 'Paulo Assunção da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [84.8, 37.1], 'player': {'id': 5198, 'name': 'Diego da Silva Costa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [94.3, 34.4], 'player': {'id': 26120, 'name': 'Luis Amaranto Perea Mosquera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.8, 40.1], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.6, 45.0], 'player': {'id': 26118, 'name': 'Antonio López Guerrero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [86.5, 56.1], 'player': {'id': 19765, 'name': 'Simão Pedro Fonseca Sabrosa'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [85.5, 62.4], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [91.6, 41.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.4, 32.2], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [90.0, 3.0], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.9, 25.0], 'player': {'id': 19731, 'name': 'Tomáš Ujfaluši'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.6, 41.5], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1334480c-3421-4e18-9f46-58c20d1dce44,Saved,0.020979412,Normal,Open Play,,,,Barcelona,217,00:28:13.542,Shot,,85.8,34.9,,,8,3,0,0,0.023851,0.006383,-0.017468,0.0,,0.020979412,0.020979412,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,2.4709,,,,,,,,,,,,2cc774b1-1073-48cd-91cc-ec11d60bed1c,2826,,,"[6.0, 35.3]",69269,73,,,,,-0.7443254,,Keeper Arm,,,"[21.2, 21.3]",,Ground Pass,,20.664946,,,,,Antonio López Guerrero,,,,,,,2,From Keeper,David de Gea Quintana,3333.0,Goalkeeper,167,Atlético Madrid,212,['8ba5a554-540f-4e6c-a47e-19b863b67cc3'],17,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:17.665,Pass,,6.0,35.3,21.2,21.3,0,3,1,2,0.009411,0.009777,0.000366,0.000366,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.8105,,,,,,,,,,,,f1209735-110a-43f5-a78f-4d7b5bea1117,2830,,,"[22.1, 17.3]",69269,73,,,,,-1.0737422,,Left Foot,,,"[30.4, 2.0]",,Ground Pass,,17.40632,,,Out,,Simão Pedro Fonseca Sabrosa,,,,,,,2,Regular Play,Antonio López Guerrero,26118.0,Left Back,168,Atlético Madrid,212,"['367ef2ae-4279-4773-bb4a-5f6f55cc1630', '96e0d188-4e9f-4697-83a9-288606ae9647']",20,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:20.174,Pass,True,22.1,17.3,30.4,2.0,2,1,2,0,0.009424,0.008449,-0.0009750000000000002,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.122986,,,,,,,,,,,,2cfc1b54-b0d0-4f8a-be2f-7bc8508a5ed5,2832,,,"[88.5, 80.0]",69269,73,,True,,,-2.4254713,,,,,"[75.4, 68.6]",,Low Pass,,17.36577,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,169,Barcelona,217,['097c7205-fc39-4e24-8e24-030fc378ba51'],27,,,,,,,,,,,,,,,Barcelona,217,00:28:27.602,Pass,,88.5,80.0,75.4,68.6,8,7,7,6,0.021221,0.018703,-0.0025179999999999994,0.0,,,0.062950872,0.062950872,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.230354,,,,,,,,,,,,bc49e659-e82d-4ef0-838d-92a1169fe39e,2834,,,"[75.6, 64.4]",69269,73,,True,,,-1.4654962,,Right Foot,,,"[76.9, 52.1]",,Ground Pass,,12.368508,,,,,Xavier Hernández Creus,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Forward,169,Barcelona,217,['ce2136de-7d2c-48d6-a665-c0a23670d6a7'],30,,,,,,,,,,,,,,,Barcelona,217,00:28:30.270,Pass,,75.6,64.4,76.9,52.1,7,6,7,5,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,0.062950872,0.062950872,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.871951,,,,,,,,,,,,f8ffbde2-b1c1-4c92-b0c3-f88125a5eb1c,2836,,,"[75.6, 57.6]",69269,73,,,,,1.0449799,,Right Foot,,,"[86.8, 76.9]",,Ground Pass,,22.314344,,,,,Daniel Alves da Silva,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,169,Barcelona,217,['1f08ed0d-1e29-42fb-bd60-be6098d719d3'],34,,,,,,,,,,,,,,,Barcelona,217,00:28:34.726,Pass,,75.6,57.6,86.8,76.9,7,5,8,7,0.019351,0.021221,0.0018700000000000001,0.0018700000000000001,,,0.062950872,0.062950872,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.8412,,,,,,,,,,,,81cacae2-053f-4cde-b18d-2566cfc89ffc,2839,,,"[83.2, 73.9]",69269,73,,,,,-0.9258808,,Left Foot,,,"[91.7, 62.6]",,Ground Pass,,14.140014,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,169,Barcelona,217,['3dbf40ef-aa3b-46d5-97e4-13fb97b45696'],36,,,,,,,,,,,,,,,Barcelona,217,00:28:36.862,Pass,,83.2,73.9,91.7,62.6,8,7,9,6,0.021221,0.029533,0.008312,0.008312,,,0.062950872,0.062950872,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.1859,,,,,,,,,,,,72aad72d-38da-4bd8-bcec-39ed3a02ca98,2841,,,"[90.0, 64.1]",69269,73,,,,,3.1415927,,Right Foot,,,"[79.4, 64.1]",,Ground Pass,,10.6,,,,,Daniel Alves da Silva,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Forward,169,Barcelona,217,['49596a78-640a-48c5-96fd-ce5904edbab6'],37,,,,,,,,,,,,,,,Barcelona,217,00:28:37.703,Pass,,90.0,64.1,79.4,64.1,8,6,7,6,0.024015,0.018703,-0.005312000000000001,0.0,,,0.062950872,0.062950872,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,2.1359,,,,,,,,,,,,53f30bce-4d75-4a0a-aec2-ff1383776286,2844,,,"[78.8, 68.6]",69269,73,,,,,-1.479703,,Left Foot,,,"[80.7, 47.8]",,Ground Pass,,20.886599,,,,,Andrés Iniesta Luján,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,169,Barcelona,217,"['7f971a10-1904-4a9c-b481-00602a538925', 'c679dce2-25c1-4097-8aef-20506fcaefb4']",38,,,,,,,,,,,,,,,Barcelona,217,00:28:38.889,Pass,True,78.8,68.6,80.7,47.8,7,6,7,4,0.018703,0.019971,0.0012679999999999983,0.0012679999999999983,,,0.062950872,0.062950872,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.8354,,,,,,,,,,,,86e22f36-dc26-4579-8d01-e65abcdd9a63,2847,,,"[74.8, 47.8]",69269,73,,,,,0.25289407,,Right Foot,,,"[83.7, 50.1]",,Ground Pass,,9.192389,,,,,Xavier Hernández Creus,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,169,Barcelona,217,['dd967e21-1cf1-49b5-8758-2946a5988b13'],41,,,,,,,,,,,,,,,Barcelona,217,00:28:41.591,Pass,,74.8,47.8,83.7,50.1,7,4,8,4,0.019971,0.023851,0.0038800000000000015,0.0038800000000000015,,,0.062950872,0.062950872,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,2.171817,,,,,,,,,,,,7578ad16-5e37-47a2-93d1-295755b979b8,2855,,,"[83.9, 47.2]",69269,73,,,,,-1.05684,6a678a41-491c-4b42-b340-a4c7c439416f,Left Foot,,,"[102.7, 13.9]",,High Pass,,38.240425,,,,,David Villa Sánchez,True,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,169,Barcelona,217,['8e362f45-dae3-4527-a811-e5801433ce4d'],44,,,,,,,,,,,,,,,Barcelona,217,00:28:44.339,Pass,,83.9,47.2,102.7,13.9,8,4,10,1,0.023851,0.04067,0.016818999999999997,0.016818999999999997,0.032440268,,0.062950872,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.1515,,,,,,,,,,,,6a678a41-491c-4b42-b340-a4c7c439416f,2858,,,"[105.9, 23.1]",69269,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Villa Sánchez,12737.0,Left Center Forward,169,Barcelona,217,"['9d5543ce-7dd8-48a4-b117-da3b3a59afa2', 'dd50ee93-cc15-4f6d-a037-25c3e2e85e1a']",49,,Right Foot,,"[107.1, 24.3]",,"[{'location': [109.2, 36.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.5, 19.2], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.2, 23.6], 'player': {'id': 19731, 'name': 'Tomáš Ujfaluši'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.8, 25.6], 'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.2, 24.2], 'player': {'id': 20669, 'name': 'Tiago Cardoso Mendes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [87.1, 58.8], 'player': {'id': 19765, 'name': 'Simão Pedro Fonseca Sabrosa'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [92.8, 44.2], 'player': {'id': 26502, 'name': 'Paulo Assunção da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 48.5], 'player': {'id': 26118, 'name': 'Antonio López Guerrero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.2, 37.2], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 32.1], 'player': {'id': 26120, 'name': 'Luis Amaranto Perea Mosquera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.4, 36.3], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.5, 55.4], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.0, 30.9], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",7578ad16-5e37-47a2-93d1-295755b979b8,Blocked,0.032440268,Normal,Open Play,,,,Barcelona,217,00:28:49.492,Shot,,105.9,23.1,,,10,2,0,0,0.054911,0.006383,-0.048528,0.0,,0.032440268,0.062950872,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.885407,,,,,,,,,,,,a2320f02-607b-43cb-b21c-eb0e71efd23d,2863,,,"[70.7, 22.8]",69269,73,,,,,1.2367008,,Left Foot,,,"[74.9, 34.9]",,Ground Pass,,12.808201,,,,,Andrés Iniesta Luján,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,169,Barcelona,217,['ee3876cf-612a-44a1-9f2b-19656a0cc482'],54,,,,,,,,,,,,,,,Barcelona,217,00:28:54.467,Pass,,70.7,22.8,74.9,34.9,7,2,7,3,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,0.062950872,0.062950872,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.9506,,,,,,,,,,,,cc9daf86-9760-4898-9132-7a96e8482ad6,2867,,,"[91.5, 19.0]",69269,73,,,,,1.8399638,d76f5c49-0b46-476e-8417-ec20d1b24774,Left Foot,,,"[88.3, 30.6]",,Ground Pass,,12.033287,,,,,David Villa Sánchez,True,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,169,Barcelona,217,['76356615-2877-49c5-9b25-830d3d8e0185'],59,,,,,,,,,,,,,,,Barcelona,217,00:28:59.937,Pass,,91.5,19.0,88.3,30.6,9,1,8,2,0.029533,0.024122,-0.005410999999999999,0.0,0.030510604,,0.062950872,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.0784,,,,,,,,,,,,d76f5c49-0b46-476e-8417-ec20d1b24774,2870,,,"[92.7, 35.3]",69269,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Villa Sánchez,12737.0,Left Center Forward,169,Barcelona,217,['77dc280c-5c25-43d5-978b-883ceba471d8'],1,,Right Foot,,"[118.9, 42.5, 2.0]",,"[{'location': [98.6, 36.0], 'player': {'id': 26120, 'name': 'Luis Amaranto Perea Mosquera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 41.9], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 48.4], 'player': {'id': 26118, 'name': 'Antonio López Guerrero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.4, 28.5], 'player': {'id': 20669, 'name': 'Tiago Cardoso Mendes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [88.1, 38.0], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.9, 12.4], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.9, 20.5], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.3, 52.4], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [95.7, 44.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.2, 55.0], 'player': {'id': 19765, 'name': 'Simão Pedro Fonseca Sabrosa'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [95.6, 34.2], 'player': {'id': 26502, 'name': 'Paulo Assunção da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 24.3], 'player': {'id': 19731, 'name': 'Tomáš Ujfaluši'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.1, 40.4], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",cc9daf86-9760-4898-9132-7a96e8482ad6,Saved,0.030510604,Normal,Open Play,,,,Barcelona,217,00:29:01.922,Shot,,92.7,35.3,,,9,3,0,0,0.035113,0.006383,-0.02873,0.0,,0.062950872,0.062950872,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.6726,,,,,,,,,,,,0f2f99e0-8562-49de-9b58-467a2c29f534,2874,,,"[102.5, 67.5]",69269,74,,,,,-2.3080003,,Right Foot,,,"[87.7, 51.2]",,Ground Pass,,22.016584,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Forward,169,Barcelona,217,['0310ab20-2f73-4859-8213-a47ed52454bd'],7,,,,,,,,,,,,,,,Barcelona,217,00:29:07.459,Pass,,102.5,67.5,87.7,51.2,10,6,8,5,0.04067,0.024122,-0.016547999999999997,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.785085,,,,,,,,,,,,a98dd10b-8598-4262-b5b6-d51ea31e5e25,2877,,,"[88.5, 52.9]",69269,74,,,,,-1.8382071,,Right Foot,,,"[84.5, 38.3]",,Ground Pass,,15.138032,,,,,Xavier Hernández Creus,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,169,Barcelona,217,['0f06a356-9faf-4f4c-ba15-ea8c28ee6e6f'],9,,,,,,,,,,,,,,,Barcelona,217,00:29:09.593,Pass,,88.5,52.9,84.5,38.3,8,5,8,3,0.024122,0.023851,-0.0002710000000000004,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.946246,,,,,,,,,,,,11bc2cc6-06c9-4fc0-9c5b-f85531e8aefd,2880,,,"[84.5, 38.3]",69269,74,,,,,1.3413336,,Right Foot,,,"[87.7, 52.0]",,Ground Pass,,14.06876,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,169,Barcelona,217,['3bb9a362-f371-4105-87a0-479aed8dbfaf'],10,,,,,,,,,,,,,,,Barcelona,217,00:29:10.458,Pass,,84.5,38.3,87.7,52.0,8,3,8,5,0.023851,0.024122,0.0002710000000000004,0.0002710000000000004,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.8173,,,,,,,,,,,,b5768e45-454a-49db-a315-d62364e4ecc7,2883,,,"[87.7, 52.0]",69269,74,,,,,-0.48447794,,Left Foot,,,"[97.2, 47.0]",,Ground Pass,,10.7354555,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,169,Barcelona,217,['34c826b8-783b-4f14-88f3-b5e2b6d12fb5'],14,,,,,,,,,,,,,,,Barcelona,217,00:29:14.286,Pass,,87.7,52.0,97.2,47.0,8,5,9,4,0.024122,0.035113,0.010990999999999997,0.010990999999999997,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
