bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,1.507862,,,,,,,,,,,,,bed8958c-1175-4bb3-a018-c91dce0e587a,1194,,"[98.5, 60.3]",69283,28,,,,,1.4581796,,Right Foot,,,,"[100.4, 77.1]",,Ground Pass,,16.907099,,,,Pablo Cendrós López,,,,,,,1,Regular Play,João Victor de Albuquerque Bruno,26675.0,Right Center Midfield,78,Mallorca,1043,['412cdda9-4be4-4b14-8ec5-f15d4c4f3b98'],42,,,,,,,,,,,,,,,,,Mallorca,1043,00:28:42.518,Pass,,98.5,60.3,100.4,77.1,9,6,10,7,0.029533,0.034851,0.005318,0.005318,,,0.011199217,0.011199217,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.96428,,,,,,,,,,,,,9e29614d-071d-496e-a83e-4c3349316a6e,1197,,"[100.4, 76.9]",69283,28,,,,,-1.4490242,,Right Foot,True,,,"[103.9, 48.3]",,High Pass,,28.813364,,Incomplete,,,,,,,,,1,Regular Play,Pablo Cendrós López,26737.0,Right Back,78,Mallorca,1043,['2cd86209-a537-4290-9795-9512737e3fef'],44,,,,,,,,,,,,,,,,,Mallorca,1043,00:28:44.392,Pass,,100.4,76.9,103.9,48.3,10,7,10,4,0.034851,0.108051,0.07319999999999999,0.07319999999999999,,,0.011199217,0.011199217,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.8991,,,,,,,,,,,,,2cd86209-a537-4290-9795-9512737e3fef,1198,,"[16.2, 31.8]",69283,28,,,,,0.43335384,,Head,,,,"[29.6, 38.0]",,Low Pass,,14.764823,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,78,Mallorca,1043,"['9e29614d-071d-496e-a83e-4c3349316a6e', 'f7565c38-1fe7-4ed5-ac46-7de21c948dbd']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:28:45.356,Pass,,16.2,31.8,29.6,38.0,1,3,2,3,0.010827,0.010165,-0.0006619999999999994,0.0,,,0.011199217,0.011199217,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.869264,,,,,,,,,,,,,c1ec9941-af59-4ce4-a8c2-08935767caa6,1204,,"[87.0, 44.5]",69283,28,,,,,-1.9621066,9cab0434-de16-4697-8239-cca8f0f3cc08,Right Foot,,,,"[81.1, 30.2]",,Ground Pass,,15.469324,,,,Ayoze Díaz Díaz,True,,,,,Recovery,1,Regular Play,Jonathan de Guzmán,8675.0,Center Attacking Midfield,78,Mallorca,1043,['7cf57302-f122-42ad-b63c-9798eab24fbc'],50,,,,,,,,,,,,,,,,,Mallorca,1043,00:28:50.076,Pass,,87.0,44.5,81.1,30.2,8,4,8,3,0.023851,0.023851,0.0,0.0,0.011199217,,0.011199217,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.2428,,,,,,,,,,,,,9cab0434-de16-4697-8239-cca8f0f3cc08,1207,,"[85.8, 31.5]",69283,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ayoze Díaz Díaz,26147.0,Left Back,78,Mallorca,1043,['82772b0b-5322-4a6a-b430-8bf29ac26232'],52,,Left Foot,"[118.7, 43.3, 0.2]",,"[{'location': [118.7, 40.1], 'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.8, 21.7], 'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.6, 40.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [76.8, 56.5], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [92.4, 39.6], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [88.3, 34.5], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.6, 30.9], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.1, 34.9], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.4, 39.5], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 49.4], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.5, 53.6], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [78.0, 42.1], 'player': {'id': 25992, 'name': 'José Carlos de Araújo Nunes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [98.2, 41.3], 'player': {'id': 25876, 'name': 'Pierre Achille Webó Kouamo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.7, 17.6], 'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.6, 40.4], 'player': {'id': 25948, 'name': 'Jose Luis Martí Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [87.6, 40.7], 'player': {'id': 8675, 'name': 'Jonathan de Guzmán'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [81.9, 45.9], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.8, 51.8], 'player': {'id': 13581, 'name': 'Emilio Nsue López'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",c1ec9941-af59-4ce4-a8c2-08935767caa6,,,Saved,,0.011199217,Normal,Open Play,,,,Mallorca,1043,00:28:52.971,Shot,,85.8,31.5,,,8,3,0,0,0.023851,0.006383,-0.017468,0.0,,0.011199217,0.011199217,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.238034,,,,,,,,,,,,,df30676e-499e-4157-88ef-99064634a860,1209,,"[8.6, 34.5]",69283,29,,True,,,-1.1861916,,Keeper Arm,,,,"[13.7, 21.9]",,Ground Pass,,13.593013,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,From Keeper,José Manuel Pinto Colorado,26005.0,Goalkeeper,80,Barcelona,217,['9f82a757-fc8d-455a-a10c-dea4d3148b4e'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:29:06.037,Pass,,8.6,34.5,13.7,21.9,0,3,1,2,0.009411,0.009777,0.000366,0.000366,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.9174,,,,,,,,,,,,,1882d518-6e3b-45f6-94fb-44e613eb0543,1211,,"[28.2, 25.7]",69283,29,,,,,0.86319184,,Left Foot,,,,"[48.9, 49.9]",,Ground Pass,,31.845407,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,81,Barcelona,217,['3b69edbb-bd15-4e3e-9cb3-96509f8f3aef'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:29:09.743,Pass,,28.2,25.7,48.9,49.9,2,2,4,4,0.010013,0.012626,0.0026130000000000007,0.0026130000000000007,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.4852,,,,,,,,,,,,,5d1ad35c-6cd9-4f2e-a1f6-3c271da5383f,1214,,"[48.6, 50.1]",69283,29,,,,,1.267267,,Right Foot,,,,"[56.9, 76.6]",,High Pass,,27.769407,,,,Adriano Correia Claro,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,82,Barcelona,217,['a429dbdd-b4b5-4b99-ac9a-1d400ec17a6c'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:29:13.908,Pass,,48.6,50.1,56.9,76.6,4,5,5,7,0.012692,0.012483,-0.00020900000000000085,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.373008,,,,,,,,,,,,,e113dc26-4662-4921-896c-e62ae2f15785,1217,,"[87.9, 75.1]",69283,29,,,,,-1.7693642,,Right Foot,,,,"[84.6, 58.7]",,Ground Pass,,16.728718,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,83,Barcelona,217,['9be32e74-7343-4d1f-b3e3-a0304b8e7100'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:29:19.689,Pass,,87.9,75.1,84.6,58.7,8,7,8,5,0.021221,0.024122,0.002901000000000001,0.002901000000000001,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.224378,,,,,,,,,,,,,e91c7f88-63ae-458f-b382-d636d838c941,1221,,"[84.6, 60.5]",69283,29,,,,,1.5707964,,Left Foot,,,,"[84.6, 69.6]",,Ground Pass,,9.1,,,,Adriano Correia Claro,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,84,Barcelona,217,['649c69c3-2d02-401c-82a3-eca6736577b6'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:29:21.558,Pass,,84.6,60.5,84.6,69.6,8,6,8,6,0.024015,0.024015,0.0,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.2671,,,,,,,,,,,,,5ee7514e-e3ad-42e4-9cfa-f9b77bfec2c2,1224,,"[84.6, 69.6]",69283,29,,,,,-0.5326436,,Right Foot,,,,"[113.1, 52.8]",,Ground Pass,,33.083076,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,85,Barcelona,217,['a0264607-732f-4b51-b721-a670bafd3ce0'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:29:23.499,Pass,,84.6,69.6,113.1,52.8,8,6,11,5,0.024015,0.064426,0.040410999999999996,0.040410999999999996,,,0.21347323,0.21347323,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,6.565838,,,,,,,,,,,,,bb290b41-0a73-472b-91ab-aba5eb28aeef,1231,,"[15.5, 43.7]",69283,29,,,,,0.17374067,,Right Foot,,,,"[89.0, 56.6]",,High Pass,,74.62345,,Incomplete,,,,,,,,,1,Regular Play,Dudú Aouate,26146.0,Goalkeeper,85,Barcelona,217,"['4ecd01c5-bf68-4f1a-a90a-e6900ae7aafd', '842e665d-eb3c-4410-a4fb-8e139ff965a4']",37,,,,,,,,,,,,,,,,,Mallorca,1043,00:29:37.398,Pass,True,15.5,43.7,89.0,56.6,1,4,8,5,0.010827,0.024122,0.013295000000000001,0.013295000000000001,,,0.21347323,0.21347323,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.2037,,,,,,,,,,,,,d0b35696-29ea-4e09-be77-fc32ca17675f,1234,,"[31.1, 23.5]",69283,29,,,,,1.5772479,,Left Foot,,,,"[30.9, 54.5]",,Ground Pass,,31.000645,,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,85,Barcelona,217,['a012bc9c-5df4-4e13-ab37-06687799de38'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:29:46.172,Pass,,31.1,23.5,30.9,54.5,3,2,3,5,0.011105,0.011105,0.0,0.0,,,0.21347323,0.21347323,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.3933,,,,,,,,,,,,,b6ee5bea-c34c-40a3-8d46-fee8080efc6d,1237,,"[39.0, 55.7]",69283,29,,,,,-1.5130095,,Right Foot,,,,"[40.4, 31.5]",,Ground Pass,,24.240461,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,['4f536ee0-96e5-4553-83ed-4f0b565662b3'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:29:51.829,Pass,,39.0,55.7,40.4,31.5,3,5,4,3,0.011105,0.012626,0.0015209999999999998,0.0015209999999999998,,,0.21347323,0.21347323,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.05827,,,,,,,,,,,,,35ae121c-15fc-4b74-90d4-9254079fda83,1240,,"[52.4, 30.7]",69283,29,,,,,-0.7665325,,Right Foot,,,,"[60.5, 22.9]",,Ground Pass,,11.244999,,,,Seydou Kéita,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,85,Barcelona,217,['36762163-48cf-4eb9-886b-ef522500eff8'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:29:56.797,Pass,,52.4,30.7,60.5,22.9,5,3,6,2,0.014846,0.016856,0.0020099999999999996,0.0020099999999999996,,,0.21347323,0.21347323,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.7642,,,,,,,,,,,,,99cfc337-d025-438c-9b7c-97a14617e0fe,1243,,"[61.3, 23.8]",69283,29,,,,,0.104876935,,Left Foot,,,,"[74.6, 25.2]",,Ground Pass,,13.373481,,,,David Villa Sánchez,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,85,Barcelona,217,['5dcde780-9e76-4a95-8f9b-00859aa7a44c'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:29:58.769,Pass,,61.3,23.8,74.6,25.2,6,2,7,2,0.016856,0.019351,0.0024950000000000007,0.0024950000000000007,,,0.21347323,0.21347323,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.1921,,,,,,,,,,,,,f6a6380c-026b-440e-9dd6-6ec476339487,1246,,"[73.3, 25.4]",69283,29,,,,,-0.97658265,,Left Foot,,,,"[75.8, 21.7]",,Ground Pass,,4.4654226,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,85,Barcelona,217,"['61174b43-9c6a-4ab1-aafc-2321e5c820e4', '832726f1-5288-4a5e-b252-f4c6190a3c05']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:29:59.613,Pass,,73.3,25.4,75.8,21.7,7,2,7,2,0.019351,0.019351,0.0,0.0,,,0.21347323,0.21347323,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.0261,,,,,,,,,,,,,16115d5f-4756-4e7f-8af0-8ceeda44536a,1257,,"[84.1, 22.7]",69283,30,,,,,1.5128901,,Left Foot,,,,"[84.5, 29.6]",,Ground Pass,,6.9115844,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,85,Barcelona,217,['77d50b40-a55a-40fe-82a1-ff11570cda82'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:30:03.606,Pass,,84.1,22.7,84.5,29.6,8,2,8,2,0.024122,0.024122,0.0,0.0,,,0.21347323,0.21347323,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.1255,,,,,,,,,,,,,d6eb94f5-2f70-4bd1-ae0f-296bb0004501,1260,,"[95.3, 30.0]",69283,30,,,,,1.0902011,,Left Foot,,,,"[101.4, 41.7]",,Ground Pass,,13.194695,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,85,Barcelona,217,['3202240e-fa21-43a8-8633-4b18cc82abcf'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:30:06.200,Pass,,95.3,30.0,101.4,41.7,9,2,10,4,0.028552,0.108051,0.07949899999999999,0.07949899999999999,,,0.21347323,0.21347323,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.7356,,,,,,,,,,,,,3760fc76-7735-4e5f-a8dc-a762de3cb227,1264,,"[102.1, 41.7]",69283,30,,,,,-1.0058919,6e1e23a8-9c41-4051-8390-f8cf5ff37473,Right Foot,,,,"[106.6, 34.6]",,Ground Pass,,8.405951,,,,Lionel Andrés Messi Cuccittini,True,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,"['5e77cfff-7ee7-45e3-a19d-80b45042d485', '6ad11396-da72-498c-a7c4-318ed39b2093']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:30:07.366,Pass,True,102.1,41.7,106.6,34.6,10,4,10,3,0.108051,0.108051,0.0,0.0,0.21347323,,0.21347323,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.916856,,,,,,,,,,,,,6e1e23a8-9c41-4051-8390-f8cf5ff37473,1267,,"[108.0, 33.4]",69283,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,85,Barcelona,217,"['1f58dd56-0a09-4b57-97dc-2cacacd53843', '32069159-36ff-44da-add0-ca1b0f6cead1']",8,,Left Foot,"[120.0, 36.6, 4.2]",True,"[{'location': [108.6, 30.2], 'player': {'id': 26737, 'name': 'Pablo Cendrós López'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.4, 38.8], 'player': {'id': 26146, 'name': 'Dudú Aouate'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 32.5], 'player': {'id': 25992, 'name': 'José Carlos de Araújo Nunes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 33.6], 'player': {'id': 25948, 'name': 'Jose Luis Martí Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.1, 39.9], 'player': {'id': 26068, 'name': 'Rubén González Rocha'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 39.2], 'player': {'id': 26147, 'name': 'Ayoze Díaz Díaz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.3, 24.7], 'player': {'id': 13581, 'name': 'Emilio Nsue López'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.7, 29.1], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.6, 40.6], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.4, 50.0], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",3760fc76-7735-4e5f-a8dc-a762de3cb227,,,Off T,,0.21347323,Normal,Open Play,,,,Barcelona,217,00:30:08.101,Shot,True,108.0,33.4,,,10,3,0,0,0.108051,0.006383,-0.101668,0.0,,0.21347323,0.21347323,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.3932,,,,,,,,,,,,,615081da-6525-4156-9c66-5e8ed7bdd106,1269,,"[6.0, 44.0]",69283,30,,,,,0.22765538,,Right Foot,,,,"[74.2, 59.8]",,High Pass,,70.00629,,Incomplete,,Emilio Nsue López,,,,,,Goal Kick,1,From Goal Kick,Dudú Aouate,26146.0,Goalkeeper,86,Mallorca,1043,"['3ac689a2-25d9-44f0-98ea-23dbe5917fdb', 'c14cdbb8-61b6-4204-9dd2-9e614cee8e8d']",42,,,,,,,,,,,,,,,,,Mallorca,1043,00:30:42.905,Pass,,6.0,44.0,74.2,59.8,0,4,7,5,0.009411,0.019351,0.009940000000000001,0.009940000000000001,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.441195,,,,,,,,,,,,,d90acb0f-eeef-4750-82f0-4325c73d0ee9,1274,,"[45.5, 71.1]",69283,30,,,,,-0.014924265,,Right Foot,,,,"[85.7, 70.5]",,High Pass,,40.20448,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Pablo Cendrós López,26737.0,Right Back,86,Mallorca,1043,"['378386ef-3c7e-426a-962b-fe3382cc0ac2', 'dbe4d5f0-5747-4938-8d5f-8e39c67a4326']",48,,,,,,,,,,,,,,,,,Mallorca,1043,00:30:48.584,Pass,True,45.5,71.1,85.7,70.5,4,7,8,7,0.011263,0.021221,0.009958,0.009958,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.2653,,,,,,,,,,,,,378386ef-3c7e-426a-962b-fe3382cc0ac2,1275,,"[34.4, 9.6]",69283,30,,,,,0.70148355,,Head,,,,"[46.0, 19.4]",,Low Pass,,15.185519,,,,Sergio Busquets i Burgos,,,,,,Recovery,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,86,Mallorca,1043,"['af8ffb7b-5f65-4fd2-aac7-2aa2a28861d0', 'd90acb0f-eeef-4750-82f0-4325c73d0ee9']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:30:51.025,Pass,,34.4,9.6,46.0,19.4,3,0,4,1,0.009777,0.012147,0.0023700000000000006,0.0023700000000000006,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.402848,,,,,,,,,,,,,a5788fbe-bf46-4e34-8964-816a000f7d12,1285,,"[79.0, 57.0]",69283,31,,,,,-0.6305301,,Right Foot,,,,"[106.4, 37.0]",,High Pass,,33.922855,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Jonathan de Guzmán,8675.0,Center Attacking Midfield,87,Mallorca,1043,['962f9460-022a-4167-a8cc-857d26385737'],24,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:24.110,Pass,,79.0,57.0,106.4,37.0,7,5,10,3,0.019351,0.108051,0.0887,0.0887,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.361849,,,,,,,,,,,,,9adee785-33f3-4f2b-bf84-9b2e03e210a8,1287,,"[76.3, 0.1]",69283,31,,,,,0.25690654,,,,,,"[88.1, 3.2]",,High Pass,,12.20041,,,,Gonzalo Castro Irizábal,,,,,,Throw-in,1,From Throw In,Ayoze Díaz Díaz,26147.0,Left Back,88,Mallorca,1043,['b7612708-4967-44a1-9a62-cf5e934b5b33'],52,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:52.431,Pass,,76.3,0.1,88.1,3.2,7,0,8,0,0.017451,0.021221,0.003769999999999999,0.003769999999999999,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.428517,,,,,,,,,,,,,fb81ba95-bd39-431b-be94-0556127ef08f,1290,,"[88.1, 3.5]",69283,31,,,,,0.31613263,,Right Foot,,,,"[98.8, 7.0]",,High Pass,,11.257886,,Incomplete,,,,,,,,,1,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Wing,88,Mallorca,1043,['418ec957-5cb2-4b7c-96af-be9d84bf595a'],54,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:54.235,Pass,,88.1,3.5,98.8,7.0,8,0,9,0,0.021221,0.027563,0.006342,0.006342,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,c13871d9-0e23-428b-854c-c782c16a3a32,1293,,"[19.4, 74.0]",69283,31,,,,,0.0,,Right Foot,,,,"[20.5, 74.0]",,High Pass,,1.1,,Unknown,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,88,Mallorca,1043,,56,,,,,,,,,,,,,,,,,Barcelona,217,00:31:56.961,Pass,,19.4,74.0,20.5,74.0,1,7,1,7,0.007796,0.007796,0.0,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
