ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,1.540605,,,,,,,,,,,,,20551aa6-76f3-4401-a771-c740d696c338,684,,"[46.4, 28.1]",69300,11,,,,,-1.0710471,,Right Foot,,,,"[55.9, 10.7]",Ground Pass,,19.82448,,,,Gabriel Alejandro Milito,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,21,Barcelona,217,['5f557261-1bb7-4594-b869-06ced9a263ff'],35,,,,,,,,,,,,,,,Barcelona,217,00:11:35.621,Pass,,46.4,28.1,55.9,10.7,4,2,5,1,0.012692,0.013845,0.0011529999999999995,0.0011529999999999995,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.663,,,,,,,,,,,,,98fe1d46-39a6-4b80-a8ed-a55b5e44587a,687,,"[62.7, 11.6]",69300,11,,,,,1.2649175,,Left Foot,,,,"[66.3, 23.0]",Ground Pass,,11.954915,,,,Seydou Kéita,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,21,Barcelona,217,['ea991649-5b79-471f-9ff9-33ac3a9d144e'],39,,,,,,,,,,,,,,,Barcelona,217,00:11:39.354,Pass,,62.7,11.6,66.3,23.0,6,1,6,2,0.016118,0.016856,0.0007379999999999991,0.0007379999999999991,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.129633,,,,,,,,,,,,,8450a435-bbd4-4547-ba56-425810f544d3,689,,"[65.8, 23.0]",69300,11,,,,,-1.3473197,,Left Foot,,,,"[68.3, 12.0]",Ground Pass,,11.280514,,,,Gabriel Alejandro Milito,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,21,Barcelona,217,['02afdb7b-bbc8-4d12-a9df-ec4fd3031b99'],40,,,,,,,,,,,,,,,Barcelona,217,00:11:40.017,Pass,,65.8,23.0,68.3,12.0,6,2,6,1,0.016856,0.016118,-0.0007379999999999991,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.2221,,,,,,,,,,,,,57ccb2ac-9e99-4ab8-8b6e-04501694f1b7,692,,"[69.8, 8.7]",69300,11,,,,,1.8074139,,Left Foot,,,,"[66.4, 22.8]",Ground Pass,,14.504137,,,,Seydou Kéita,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,21,Barcelona,217,['1d38590a-9830-4f49-9289-53baa8a5c672'],44,,,,,,,,,,,,,,,Barcelona,217,00:11:44.260,Pass,,69.8,8.7,66.4,22.8,6,0,6,2,0.014736,0.016856,0.0021199999999999986,0.0021199999999999986,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.6502,,,,,,,,,,,,,7ae00471-4dbf-4af7-afe3-c9135a1044e8,695,,"[74.6, 25.2]",69300,11,,,,,1.4626923,,Left Foot,,,,"[76.0, 38.1]",Ground Pass,,12.975746,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,21,Barcelona,217,['017d3505-b122-4013-9d13-475c5da70fc0'],46,,,,,,,,,,,,,,,Barcelona,217,00:11:46.926,Pass,,74.6,25.2,76.0,38.1,7,2,7,3,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.9216,,,,,,,,,,,,,8225bc78-fe7f-47ff-b6c0-20d2e22d6250,698,,"[78.4, 40.9]",69300,11,,,,,1.5408053,,Left Foot,,,,"[78.7, 50.9]",Ground Pass,,10.004499,,,,Xavier Hernández Creus,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,21,Barcelona,217,['3097c050-37a5-4cfb-ad5f-f0c6b725bfd5'],49,,,,,,,,,,,,,,,Barcelona,217,00:11:49.279,Pass,,78.4,40.9,78.7,50.9,7,4,7,5,0.019971,0.019351,-0.000619999999999999,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.2414,,,,,,,,,,,,,51add66d-8046-4e37-8860-f70512f9463f,701,,"[81.7, 62.2]",69300,11,,,,,0.70172304,,Right Foot,,,,"[98.5, 76.4]",Ground Pass,,21.997272,,,,Daniel Alves da Silva,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,21,Barcelona,217,['0f4f688b-b8c2-451a-8247-d37e6d15b77f'],50,,,,,,,,,,,,,,,Barcelona,217,00:11:50.990,Pass,,81.7,62.2,98.5,76.4,8,6,9,7,0.024015,0.027563,0.003547999999999999,0.003547999999999999,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.7052,,,,,,,,,,,,,6314257e-2211-41b8-9827-2529a3372465,704,,"[96.2, 69.9]",69300,11,,,,,-1.5232133,,Right Foot,,,,"[96.5, 63.6]",Ground Pass,,6.307139,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,['70740d0c-a59d-41d0-98df-c6016f5153fe'],53,,,,,,,,,,,,,,,Barcelona,217,00:11:53.160,Pass,,96.2,69.9,96.5,63.6,9,6,9,6,0.029533,0.029533,0.0,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.587,,,,,,,,,,,,,4e49bbe4-5864-42a5-b21b-1d9d30267894,707,,"[96.8, 65.9]",69300,11,,,,,1.9477056,,Left Foot,,,,"[94.9, 70.7]",Ground Pass,,5.162364,,,,Daniel Alves da Silva,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,21,Barcelona,217,['67e59297-975c-4a8f-8f5b-41543e09e6d2'],53,,,,,,,,,,,,,,,Barcelona,217,00:11:53.905,Pass,,96.8,65.9,94.9,70.7,9,6,9,7,0.029533,0.027563,-0.0019699999999999995,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.1088,,,,,,,,,,,,,5d46f11f-d161-40eb-a539-a6f96618699a,709,,"[94.3, 72.2]",69300,11,,,,,-2.1995926,,Right Foot,,,,"[86.3, 61.2]",Ground Pass,,13.601471,,,,Xavier Hernández Creus,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,['5e053d4c-cc1b-4b4c-a8cd-64d2c47c3489'],54,,,,,,,,,,,,,,,Barcelona,217,00:11:54.492,Pass,,94.3,72.2,86.3,61.2,9,7,8,6,0.027563,0.024015,-0.003547999999999999,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.7874,,,,,,,,,,,,,c1f916af-2f7f-45b0-a593-504b022c8e97,713,,"[89.7, 52.3]",69300,11,,,,,-1.735945,,Right Foot,,,,"[87.7, 40.3]",Ground Pass,,12.165525,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,21,Barcelona,217,['60197654-c3e8-4558-b28a-0e25e6bbc8d0'],57,,,,,,,,,,,,,,,Barcelona,217,00:11:57.353,Pass,,89.7,52.3,87.7,40.3,8,5,8,4,0.024122,0.023851,-0.0002710000000000004,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.7967,,,,,,,,,,,,,12875b7d-1e52-4000-8e28-09846ca071d3,716,,"[89.7, 36.7]",69300,11,,,,,-0.77469194,,Left Foot,,,,"[113.3, 13.6]",Ground Pass,,33.02378,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,21,Barcelona,217,['cea959b0-e541-4955-8667-402c91020a0a'],59,,,,,,,,,,,,,,,Barcelona,217,00:11:59.122,Pass,,89.7,36.7,113.3,13.6,8,3,11,1,0.023851,0.046477,0.022625999999999997,0.022625999999999997,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,5.0196,,,,,,,,,,,,,ef6c83ab-51eb-45f4-9bd4-2f0e12ece461,718,,"[113.5, 13.6]",69300,12,,,,,1.5683514,,Left Foot,True,,,"[113.6, 54.5]",High Pass,,40.900124,,,,Pedro Eliezer Rodríguez Ledesma,,True,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,21,Barcelona,217,['b3d191a4-4ef7-48c2-99e6-c4f3c3c758ac'],1,,,,,,,,,,,,,,,Barcelona,217,00:12:01.919,Pass,,113.5,13.6,113.6,54.5,11,1,11,5,0.046477,0.064426,0.017949,0.017949,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.5955,,,,,,,,,,,,,4ea659db-9d5c-47d7-8d40-8c698e49f902,722,,"[107.9, 77.8]",69300,12,,,,,-1.7876699,,Left Foot,,,,"[105.3, 66.0]",Ground Pass,,12.083046,,,,Daniel Alves da Silva,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,21,Barcelona,217,"['549c1f5c-010f-4ace-81d5-f3c482e61335', 'f7b9d343-d247-43fa-8a40-18131f98f326']",9,,,,,,,,,,,,,,,Barcelona,217,00:12:09.410,Pass,True,107.9,77.8,105.3,66.0,10,7,10,6,0.034851,0.04067,0.005818999999999998,0.005818999999999998,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.708,,,,,,,,,,,,,acbbeb06-3da4-47e4-975b-2d4cfe98ce5f,732,,"[22.1, 19.5]",69300,12,,,,,-0.19010068,,Right Foot,,,,"[88.1, 6.8]",High Pass,,67.210785,,Unknown,,,,,,,Free Kick,1,From Free Kick,Antonio Baltasar Doblas Santana,26484.0,Goalkeeper,22,Real Zaragoza,395,,51,,,,,,,,,,,,,,,Real Zaragoza,395,00:12:51.816,Pass,,22.1,19.5,88.1,6.8,1,1,8,0,0.008786,0.021221,0.012435,0.012435,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.779536,,,,,,,,,,,,,f04a4e46-1108-4d69-bb2e-448f29eb07f0,735,,"[26.5, 76.5]",69300,13,,,,,-1.5083776,,Right Foot,,,,"[27.8, 55.7]",Ground Pass,,20.840586,,,,Javier Alejandro Mascherano,,,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,23,Barcelona,217,['9c130945-14fc-4d4e-8003-42c5d3e2ed85'],1,,,,,,,,,,,,,,,Barcelona,217,00:13:01.043,Pass,,26.5,76.5,27.8,55.7,2,7,2,5,0.008449,0.010013,0.0015639999999999994,0.0015639999999999994,,,0.007322807,0.007322807,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.6356,,,,,,,,,,,,,99d6e660-97f1-4e62-9fa5-1f9b8af247cf,738,,"[30.2, 54.2]",69300,13,,,,,-1.0943918,,Right Foot,,,,"[51.1, 13.7]",Ground Pass,,45.57477,,,,Maxwell Scherrer Cabelino Andrade,,True,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,23,Barcelona,217,['5e2bc9d7-498f-4750-926e-95162ac7151d'],5,,,,,,,,,,,,,,,Barcelona,217,00:13:05.052,Pass,,30.2,54.2,51.1,13.7,2,5,4,1,0.010013,0.012147,0.0021340000000000005,0.0021340000000000005,,,0.007322807,0.007322807,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.5358,,,,,,,,,,,,,c0065900-bd2b-4f1f-b96c-826e60366260,741,,"[55.5, 7.4]",69300,13,,,,,0.049958397,,Left Foot,,,,"[61.5, 7.7]",Ground Pass,,6.0074954,,,,Bojan Krkíc Pérez,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,23,Barcelona,217,['63fd8f2b-2d78-4fca-b1d2-c4dd84f9f43d'],7,,,,,,,,,,,,,,,Barcelona,217,00:13:07.807,Pass,,55.5,7.4,61.5,7.7,5,0,5,0,0.012483,0.012483,0.0,0.0,,,0.007322807,0.007322807,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.593805,,,,,,,,,,,,,a8d2afbe-9f58-4c73-bc5e-b65dc14426b5,744,,"[68.3, 22.2]",69300,13,,,,,1.8680762,,Right Foot,,,,"[63.0, 39.5]",Ground Pass,,18.093645,,,,Javier Alejandro Mascherano,,,,,,1,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Forward,23,Barcelona,217,['05fe5d4f-f3de-4534-b13f-baf4e702bbd5'],10,,,,,,,,,,,,,,,Barcelona,217,00:13:10.755,Pass,,68.3,22.2,63.0,39.5,6,2,6,3,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,0.007322807,0.007322807,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.660919,,,,,,,,,,,,,c721ec9c-7a24-4d0b-8f1f-a5168a4b5909,747,,"[65.6, 40.9]",69300,13,,,,,1.1441689,,Right Foot,,,,"[76.1, 64.0]",Ground Pass,,25.374397,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,23,Barcelona,217,['ef9c118a-decf-44fb-bc76-b2aab3b4c96b'],13,,,,,,,,,,,,,,,Barcelona,217,00:13:13.740,Pass,,65.6,40.9,76.1,64.0,6,4,7,6,0.016895,0.018703,0.0018080000000000006,0.0018080000000000006,,,0.007322807,0.007322807,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.8219,,,,,,,,,,,,,f2273366-45ab-4b2b-b304-9354181feddb,750,,"[85.1, 64.2]",69300,13,,,,,1.2120256,,Left Foot,,,,"[89.9, 77.0]",Ground Pass,,13.670406,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,23,Barcelona,217,['29ca71ca-e127-4aea-8c83-211e474d43f1'],16,,,,,,,,,,,,,,,Barcelona,217,00:13:16.422,Pass,,85.1,64.2,89.9,77.0,8,6,8,7,0.024015,0.021221,-0.0027940000000000013,0.0,,,0.007322807,0.007322807,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.224459,,,,,,,,,,,,,4a5e7fe7-d7e5-4fd9-adc2-f51f273d2083,752,,"[89.4, 77.0]",69300,13,,,,,-2.3696165,,Right Foot,,,,"[74.3, 62.3]",Ground Pass,,21.07368,,,,Daniel Alves da Silva,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,23,Barcelona,217,['ddbf5dfc-9eb5-499f-9be4-3c609580d297'],17,,,,,,,,,,,,,,,Barcelona,217,00:13:17.244,Pass,,89.4,77.0,74.3,62.3,8,7,7,6,0.021221,0.018703,-0.0025179999999999994,0.0,,,0.007322807,0.007322807,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.8054,,,,,,,,,,,,,8300cee5-2643-4865-b348-e195dfdddc54,755,,"[75.2, 59.4]",69300,13,,,,,-1.4172525,,Right Foot,,,,"[77.8, 42.6]",Ground Pass,,17.0,,,,Xavier Hernández Creus,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,23,Barcelona,217,['8822004e-3522-4877-9f16-fbabe061776c'],19,,,,,,,,,,,,,,,Barcelona,217,00:13:19.614,Pass,,75.2,59.4,77.8,42.6,7,5,7,4,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,0.007322807,0.007322807,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.913,,,,,,,,,,,,,c47ae7cf-2caf-4f5e-9dac-02ec2c882f6f,758,,"[78.7, 44.3]",69300,13,,,,,0.681017,,Right Foot,,,,"[90.3, 53.7]",Ground Pass,,14.930506,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,23,Barcelona,217,['b497515e-8620-4ea5-8589-4ef38a6627c9'],22,,,,,,,,,,,,,,,Barcelona,217,00:13:22.703,Pass,,78.7,44.3,90.3,53.7,7,4,8,5,0.019971,0.024122,0.004151000000000002,0.004151000000000002,,,0.007322807,0.007322807,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.6399,,,,,,,,,,,,,268dfdba-015b-41be-872d-c3817d986ae4,761,,"[93.6, 59.7]",69300,13,,,,,-0.77508926,,Left Foot,,,,"[98.5, 54.9]",Ground Pass,,6.8593,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,23,Barcelona,217,['39ff66c2-12bd-46ce-8d58-31e9eec3f0c0'],24,,,,,,,,,,,,,,,Barcelona,217,00:13:24.884,Pass,,93.6,59.7,98.5,54.9,9,5,9,5,0.028552,0.028552,0.0,0.0,,,0.007322807,0.007322807,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.3204,,,,,,,,,,,,,ec3d47f5-3f8c-4ff0-ba4f-cc3147a8560c,764,,"[96.0, 53.7]",69300,13,,,,,-1.268367,b1c6f045-d723-48f5-aed6-44c42450fa4c,Left Foot,,,,"[107.7, 16.2]",High Pass,,39.28282,,,,Maxwell Scherrer Cabelino Andrade,True,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,23,Barcelona,217,['2228b862-09f4-4aa8-b174-e362eeebeb61'],27,,,,,,,,,,,,,,,Barcelona,217,00:13:27.241,Pass,,96.0,53.7,107.7,16.2,9,5,10,1,0.028552,0.04067,0.012117999999999997,0.012117999999999997,0.007322807,,0.007322807,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.0818,,,,,,,,,,,,,b1c6f045-d723-48f5-aed6-44c42450fa4c,768,,"[113.3, 20.7]",69300,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,23,Barcelona,217,"['147c03a0-63e4-4c85-a67e-ef380121629e', '4d6d1a97-73db-4b2d-859c-d9d0c66c9748']",30,,Left Foot,"[113.9, 22.3]",,"[{'location': [118.2, 36.2], 'player': {'id': 26484, 'name': 'Antonio Baltasar Doblas Santana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.7, 22.7], 'player': {'id': 26022, 'name': 'Carlos Andrés Diogo Enseñat'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.4, 40.2], 'player': {'id': 26655, 'name': 'Jirí Jarošík'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.5, 33.2], 'player': {'id': 26715, 'name': 'Maurizio Lanzaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.9, 42.8], 'player': {'id': 26761, 'name': 'Paulo César Da Silva Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.1, 39.2], 'player': {'id': 10815, 'name': 'Ádám Pintér'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.4, 31.7], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [98.9, 50.0], 'player': {'id': 26760, 'name': ""Guirane N''Daw""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.8, 36.6], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.5, 40.3], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.9, 46.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.7, 49.8], 'player': {'id': 23651, 'name': 'Ivan Obradović'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.4, 36.8], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",ec3d47f5-3f8c-4ff0-ba4f-cc3147a8560c,,Blocked,0.007322807,Normal,Open Play,,,,Barcelona,217,00:13:30.944,Shot,,113.3,20.7,,,11,2,0,0,0.064426,0.006383,-0.058043,0.0,,0.007322807,0.007322807,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.5274,,,,,,,,,,,,,5084f862-ef2c-4710-96aa-1e61473979ca,771,,"[120.0, 0.1]",69300,13,,,,,1.8145555,,Right Foot,,,,"[110.4, 38.7]",High Pass,True,39.77587,,Incomplete,,,,,Inswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,24,Barcelona,217,['be624ce4-9f63-49de-b8be-fdc8e9d5ede1'],51,,,,,,,,,,,,,,,Barcelona,217,00:13:51.482,Pass,,120.0,0.1,110.4,38.7,11,0,11,3,0.037926,0.257454,0.219528,0.219528,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.2782,,,,,,,,,,,,,7676cbc2-99c8-4c1a-9e25-27bd32ba90dd,777,,"[33.6, 55.4]",69300,13,,,,,0.9013801,,Right Foot,,,,"[51.8, 78.4]",Ground Pass,,29.329847,,,,Florent Sinama-Pongolle,,,,,,1,From Corner,Carlos Andrés Diogo Enseñat,26022.0,Right Wing Back,24,Barcelona,217,['b5c16113-000b-43c2-9d0c-e3c95c69fc63'],57,,,,,,,,,,,,,,,Real Zaragoza,395,00:13:57.501,Pass,,33.6,55.4,51.8,78.4,3,5,4,7,0.011105,0.011263,0.00015800000000000015,0.00015800000000000015,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.9869,,,,,,,,,,,,,f2c9c667-62d4-4764-8b86-a98b353f355f,780,,"[52.5, 78.5]",69300,13,,,,,0.016833426,,Right Foot,,,,"[82.2, 79.0]",Low Pass,,29.704208,,Out,,Nicolás Santiago Bertolo,,,,,,1,From Corner,Florent Sinama-Pongolle,26083.0,Left Center Forward,24,Barcelona,217,['e4645597-d55c-43e0-908c-c7203a8a83ec'],59,,,,,,,,,,,,,,,Real Zaragoza,395,00:13:59.819,Pass,,52.5,78.5,82.2,79.0,5,7,8,7,0.012483,0.021221,0.008738000000000001,0.008738000000000001,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.609,,,,,,,,,,,,,f1b576ad-66e6-4cd1-bddb-af0a48042cc8,782,,"[42.3, 0.1]",69300,14,,True,,,1.4233038,,,,,,"[50.1, 52.6]",High Pass,,53.076267,,,,Xavier Hernández Creus,,True,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,25,Barcelona,217,['498b78ef-34be-49df-8914-c5243a328651'],14,,,,,,,,,,,,,,,Barcelona,217,00:14:14.541,Pass,,42.3,0.1,50.1,52.6,4,0,4,5,0.011263,0.012692,0.0014289999999999997,0.0014289999999999997,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.941653,,,,,,,,,,,,,dab4e517-c0fb-4e4d-a7e7-077153c0a404,784,,"[50.2, 52.3]",69300,14,,,,,0.7853982,,Right Foot,,,,"[59.3, 61.4]",Ground Pass,,12.869344,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,25,Barcelona,217,['9870bcca-10e3-455a-9f88-c1ab715be688'],16,,,,,,,,,,,,,,,Barcelona,217,00:14:16.845,Pass,,50.2,52.3,59.3,61.4,4,5,5,6,0.012692,0.013845,0.0011529999999999995,0.0011529999999999995,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
