50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,1.2853,,,,,,,,,,,,,a02ff129-a437-41dd-9f69-be9034245e09,3108,,,"[63.3, 20.8]",69287,76,,,,,2.7738698,,Left Foot,,,,"[51.1, 25.5]",,Ground Pass,,13.07402,,,Matías Lionel Fritzler,,,,,,2,From Throw In,Jorge López Marco,26744.0,Right Wing,158,Hércules,1218,['d510504b-3cb3-466f-aa13-edf9b137b6f5'],49,,,,,,,,,,,,,,,Hércules,1218,00:31:49.604,Pass,,63.3,20.8,51.1,25.5,6,2,4,2,0.016856,0.012692,-0.004163999999999999,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.3572,,,,,,,,,,,,,53664fe4-344c-4752-a269-3c28c522685b,3112,,,"[52.7, 20.2]",69287,76,,,,,-0.26240188,,Right Foot,,,,"[76.9, 13.7]",,High Pass,,25.057734,Incomplete,,Sendoa Aguirre Basterretxea,,,,,,2,From Throw In,Matías Lionel Fritzler,26751.0,Left Center Midfield,158,Hércules,1218,"['09cbaa1a-6b65-4484-b092-e8272b4b0a16', '0dfa717b-b35b-4e98-ba44-da133e7e3aea', '3f7ba6ca-aa2b-41e7-975f-6573e8b178df']",51,,,,,,,,,,,,,,,Hércules,1218,00:31:51.990,Pass,True,52.7,20.2,76.9,13.7,5,2,7,1,0.014291,0.018703,0.004412000000000001,0.004412000000000001,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.4645,,,,,,,,,,,,,0dfa717b-b35b-4e98-ba44-da133e7e3aea,3114,,,"[43.2, 66.4]",69287,76,,,,,-0.16871054,,Head,,,,"[61.4, 63.3]",,High Pass,,18.462124,,,Xavier Hernández Creus,,,,,Recovery,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,158,Hércules,1218,"['53664fe4-344c-4752-a269-3c28c522685b', 'e4ae4290-6c97-46af-a9d1-774bf8954859']",53,,,,,,,,,,,,,,,Barcelona,217,00:31:53.347,Pass,,43.2,66.4,61.4,63.3,4,6,5,6,0.012147,0.013845,0.0016979999999999999,0.0016979999999999999,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.624,,,,,,,,,,,,,23433991-0a34-410e-a46b-585f45ce4da1,3121,,,"[51.0, 19.1]",69287,76,,,,,2.375547,,Right Foot,,,,"[43.1, 26.7]",,Ground Pass,,10.962208,,,Noé Elias Pamarot,,,,,,2,From Throw In,Abel Enrique Aguilar Tapia,6192.0,Right Center Midfield,158,Hércules,1218,"['1bc483b2-0fb9-48bf-922b-c2c86f839057', 'a23baa9d-9650-40be-aeb1-e7f78c8ce12e']",57,,,,,,,,,,,,,,,Hércules,1218,00:31:57.005,Pass,True,51.0,19.1,43.1,26.7,5,1,3,2,0.013845,0.011105,-0.0027399999999999994,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,6.1782,,,,,,,,,,,,,878cf2c3-48ee-4f24-b47e-4406c09570c3,3123,,,"[43.1, 26.7]",69287,76,,,,,-0.31216353,,Right Foot,,,,"[115.3, 3.4]",,High Pass,,75.86652,Incomplete,,Sendoa Aguirre Basterretxea,,,,,,2,From Throw In,Noé Elias Pamarot,26747.0,Left Center Back,158,Hércules,1218,"['8c111d58-d367-4ce7-93fb-5528e97bc1a4', 'b975dd5b-832d-48b3-a12d-1874376c69cd']",57,,,,,,,,,,,,,,,Hércules,1218,00:31:57.629,Pass,,43.1,26.7,115.3,3.4,4,2,11,0,0.012692,0.037926,0.025234,0.025234,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.937,,,,,,,,,,,,,5b0011c8-b475-4239-858e-d41fc815b3ad,3126,,,"[21.9, 56.5]",69287,77,,True,,,-1.2073067,,Right Foot,,,,"[31.6, 31.0]",,Ground Pass,,27.282595,,,Eric-Sylvain Bilal Abidal,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,159,Barcelona,217,['6581a96a-1878-441d-bc0d-8abe9bfaef48'],8,,,,,,,,,,,,,,,Barcelona,217,00:32:08.564,Pass,,21.9,56.5,31.6,31.0,2,5,2,3,0.010013,0.010165,0.0001520000000000011,0.0001520000000000011,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.13866,,,,,,,,,,,,,c136077c-302e-4413-b2b6-4e2744ce6b2d,3128,,,"[35.5, 19.8]",69287,77,,True,,,-0.71883,,Left Foot,,,,"[52.3, 5.1]",,Ground Pass,,22.323307,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,159,Barcelona,217,['7030b701-6615-4e64-8bec-e4d27b9f18f5'],14,,,,,,,,,,,,,,,Barcelona,217,00:32:14.348,Pass,,35.5,19.8,52.3,5.1,3,1,4,0,0.010595,0.011263,0.0006680000000000002,0.0006680000000000002,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.248917,,,,,,,,,,,,,4301ec84-7f0a-475a-8a2c-127f6329db6e,3130,,,"[79.9, 15.9]",69287,77,,,,,-1.7143797,,Left Foot,,,,"[78.7, 7.6]",,Ground Pass,,8.386298,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,159,Barcelona,217,['30db12c8-0ece-4e97-9ae4-85fff234caf3'],22,,,,,,,,,,,,,,,Barcelona,217,00:32:22.448,Pass,,79.9,15.9,78.7,7.6,7,1,7,0,0.018703,0.017451,-0.0012519999999999996,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.35821,,,,,,,,,,,,,06581718-a482-4a24-8ea2-2dce0d506ece,3133,,,"[78.7, 7.6]",69287,77,,,,,2.2970734,,Right Foot,,,,"[63.6, 24.6]",,Ground Pass,,22.737854,,,Eric-Sylvain Bilal Abidal,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,159,Barcelona,217,['be6c0fb7-3ebf-44d3-947c-184c43267fef'],23,,,,,,,,,,,,,,,Barcelona,217,00:32:23.777,Pass,,78.7,7.6,63.6,24.6,7,0,6,2,0.017451,0.016856,-0.0005950000000000018,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.9826,,,,,,,,,,,,,51373e40-9cd0-4d6d-a9e2-ae84b9779dad,3136,,,"[63.6, 24.6]",69287,77,,,,,-0.37649032,,Left Foot,,,,"[72.2, 21.2]",,Ground Pass,,9.247703,,,Xavier Hernández Creus,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,159,Barcelona,217,['cde81cfe-8b96-43c4-ae75-439336fcbd20'],25,,,,,,,,,,,,,,,Barcelona,217,00:32:25.215,Pass,,63.6,24.6,72.2,21.2,6,2,6,2,0.016856,0.016856,0.0,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,2.580356,,,,,,,,,,,,,970bafe7-9dc7-47d0-9fd1-e3e40ebf25c8,3139,,,"[76.7, 34.1]",69287,77,,,,,1.0789871,,Right Foot,,,,"[97.7, 73.3]",,High Pass,,44.470665,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,159,Barcelona,217,['b0b16437-fbc7-45c3-aec9-cf0c9f03287e'],29,,,,,,,,,,,,,,,Barcelona,217,00:32:29.516,Pass,,76.7,34.1,97.7,73.3,7,3,9,7,0.019971,0.027563,0.0075920000000000015,0.0075920000000000015,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.6226,,,,,,,,,,,,,d5e7d7fc-d828-423a-9e96-48ec7ff00d8b,3142,,,"[97.7, 70.1]",69287,77,,,,,-1.9546139,,Left Foot,,,,"[93.5, 59.7]",,Ground Pass,,11.21606,,,Daniel Alves da Silva,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,159,Barcelona,217,['f0102ff1-c2fc-4665-a2b8-189e6f4272ae'],33,,,,,,,,,,,,,,,Barcelona,217,00:32:33.560,Pass,,97.7,70.1,93.5,59.7,9,7,9,6,0.027563,0.029533,0.0019699999999999995,0.0019699999999999995,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.6196,,,,,,,,,,,,,0b21db0d-16e5-44dc-b4d7-22f86e35b083,3145,,,"[97.3, 57.9]",69287,77,,,,,1.7761917,,Right Foot,,,,"[96.3, 62.7]",,Ground Pass,,4.9030604,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,159,Barcelona,217,['a1529c99-1e4c-434d-9276-34022ab0764f'],35,,,,,,,,,,,,,,,Barcelona,217,00:32:35.134,Pass,,97.3,57.9,96.3,62.7,9,5,9,6,0.028552,0.029533,0.0009809999999999992,0.0009809999999999992,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.5041,,,,,,,,,,,,,38c5bc07-edd7-42a1-a01b-582532e50df9,3152,,,"[28.5, 10.0]",69287,77,,,,,-0.101215445,,Right Foot,,,,"[41.3, 8.7]",,Ground Pass,,12.865847,,,Jorge López Marco,,,,,,2,Regular Play,Abel Enrique Aguilar Tapia,6192.0,Right Center Midfield,160,Hércules,1218,"['3d62bc85-1e72-4f53-968e-110ee71a7b90', '429524a6-8aee-44b5-b8ed-53305ff1d79e']",38,,,,,,,,,,,,,,,Hércules,1218,00:32:38.088,Pass,True,28.5,10.0,41.3,8.7,2,0,3,0,0.008449,0.009777,0.0013279999999999993,0.0013279999999999993,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.348928,,,,,,,,,,,,,76dc727f-3ed4-40d7-ab0b-75b5e1469c36,3156,,,"[40.5, 3.9]",69287,77,,,,,0.0,,Left Foot,,,,"[43.1, 3.9]",,Ground Pass,,2.6,Incomplete,,,,,,,,2,Regular Play,Jorge López Marco,26744.0,Right Wing,160,Hércules,1218,"['34e4d52f-3f87-4b2e-b872-6162601d6f41', '6c5d23a8-2747-4287-af4e-3aec154a9f95']",40,,,,,,,,,,,,,,,Hércules,1218,00:32:40.615,Pass,True,40.5,3.9,43.1,3.9,3,0,3,0,0.009777,0.009777,0.0,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.286522,,,,,,,,,,,,,8a4455d7-2fb8-4bb3-a344-101e7da97106,3158,,,"[41.9, 0.1]",69287,77,,,,,0.37564024,,,,,,"[49.0, 2.9]",,Low Pass,,7.632169,,,David Sergio Trézéguet,,,,,Throw-in,2,From Throw In,Francisco Peña Romero,25900.0,Left Back,161,Hércules,1218,['3ba6d508-fc5a-482d-a6a2-73617073420a'],59,,,,,,,,,,,,,,,Hércules,1218,00:32:59.064,Pass,,41.9,0.1,49.0,2.9,4,0,4,0,0.011263,0.011263,0.0,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.4394,,,,,,,,,,,,,e266a153-c303-4ee2-a560-d3c0eed0cb14,3162,,,"[47.1, 3.6]",69287,78,,,,,-3.012682,,Left Foot,,,,"[41.7, 2.9]",,Ground Pass,,5.4451814,,,Francisco Peña Romero,,,,,,2,From Throw In,David Sergio Trézéguet,19311.0,Center Forward,161,Hércules,1218,"['46c19c21-86c8-4ace-86f7-9b8af3f3aa61', 'bd5ea868-b491-4664-b7cd-0f0ceac7cdfe']",0,,,,,,,,,,,,,,,Hércules,1218,00:33:00.777,Pass,True,47.1,3.6,41.7,2.9,4,0,3,0,0.011263,0.009777,-0.0014860000000000012,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.2375,,,,,,,,,,,,,14e5a558-ae64-4078-9cae-8ec23181c292,3165,,,"[40.6, 3.9]",69287,78,,,,,-0.028838158,,Left Foot,,,,"[51.0, 3.6]",,Ground Pass,,10.404326,Incomplete,,,,,,,,2,From Throw In,Francisco Peña Romero,25900.0,Left Back,161,Hércules,1218,['f9d0e9ca-fe07-47f4-8f9f-2a82642882bd'],1,,,,,,,,,,,,,,,Hércules,1218,00:33:01.831,Pass,,40.6,3.9,51.0,3.6,3,0,4,0,0.009777,0.011263,0.0014860000000000012,0.0014860000000000012,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.353225,,,,,,,,,,,,,f9d0e9ca-fe07-47f4-8f9f-2a82642882bd,3166,,,"[69.1, 76.5]",69287,78,,,,,-0.30499235,,Right Foot,,,,"[74.5, 74.8]",,High Pass,,5.661272,Incomplete,,,,,,,Recovery,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,161,Hércules,1218,"['14e5a558-ae64-4078-9cae-8ec23181c292', '6f02fbb8-b8f6-4f9a-acfe-99a0dc0804d9']",3,,,,,,,,,,,,,,,Barcelona,217,00:33:03.069,Pass,,69.1,76.5,74.5,74.8,6,7,7,7,0.014736,0.017451,0.0027150000000000004,0.0027150000000000004,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.9278,,,,,,,,,,,,,fae9b771-1cf7-43f2-8089-0c8bf5946b25,3168,,,"[75.0, 80.0]",69287,78,,,,,-0.5389765,,,,,,"[85.2, 73.9]",,Low Pass,,11.884864,,,Lionel Andrés Messi Cuccittini,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,162,Barcelona,217,['1fb6aabc-2b38-4bd0-ade3-2f57da706ed5'],7,,,,,,,,,,,,,,,Barcelona,217,00:33:07.230,Pass,,75.0,80.0,85.2,73.9,7,7,8,7,0.017451,0.021221,0.003769999999999999,0.003769999999999999,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.696501,,,,,,,,,,,,,4ecfa9b1-bd89-4fba-98cc-e5d0c8e1f441,3171,,,"[79.3, 73.6]",69287,78,,,,,2.5229483,,Left Foot,,,,"[73.4, 77.8]",,Ground Pass,,7.242237,,,Daniel Alves da Silva,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,162,Barcelona,217,['6480f809-c6fd-4139-b109-642e106f5797'],8,,,,,,,,,,,,,,,Barcelona,217,00:33:08.398,Pass,,79.3,73.6,73.4,77.8,7,7,7,7,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.334946,,,,,,,,,,,,,858e47ce-18cf-4fc2-aa84-2168984c5945,3174,,,"[73.4, 77.8]",69287,78,,,,,-1.5707964,,Right Foot,,,,"[73.4, 68.1]",,Ground Pass,,9.7,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,162,Barcelona,217,['93d29fee-8093-4a2f-af9b-b860d8c97e08'],9,,,,,,,,,,,,,,,Barcelona,217,00:33:09.175,Pass,,73.4,77.8,73.4,68.1,7,7,7,6,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,2.378568,,,,,,,,,,,,,ed11e472-ca17-4991-abcc-5ad84bdc179b,3177,,,"[73.4, 68.1]",69287,78,,,,,-1.763024,,Left Foot,,,,"[70.5, 53.2]",,Ground Pass,,15.179591,,,Seydou Kéita,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,162,Barcelona,217,['92bae461-5baf-4df7-908c-6034eeb9879d'],11,,,,,,,,,,,,,,,Barcelona,217,00:33:11.650,Pass,,73.4,68.1,70.5,53.2,7,6,6,5,0.018703,0.016856,-0.0018470000000000014,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,2.092722,,,,,,,,,,,,,defca468-443b-4cfe-942d-9c14244e5ca8,3180,,,"[72.5, 46.2]",69287,78,,,,,-1.3750591,,Left Foot,,,,"[77.1, 23.0]",,Ground Pass,,23.651638,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,162,Barcelona,217,['7a93b9b9-e913-4218-a10b-27abeb189c05'],14,,,,,,,,,,,,,,,Barcelona,217,00:33:14.498,Pass,,72.5,46.2,77.1,23.0,7,4,7,2,0.019971,0.019351,-0.000619999999999999,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.101656,,,,,,,,,,,,,15eeeb68-aacd-4a50-8076-3cf88b96a4d3,3183,,,"[84.8, 24.3]",69287,78,,,,,1.6543708,,Left Foot,,,,"[83.2, 43.4]",,Ground Pass,,19.166899,,,Xavier Hernández Creus,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,162,Barcelona,217,['8d2d4a2f-d018-4d10-9ea5-507b98be71fb'],19,,,,,,,,,,,,,,,Barcelona,217,00:33:19.012,Pass,,84.8,24.3,83.2,43.4,8,2,8,4,0.024122,0.023851,-0.0002710000000000004,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.420017,,,,,,,,,,,,,671593ee-490f-4d98-a1ae-0fa7a660ca14,3186,,,"[83.2, 43.4]",69287,78,,,,,0.5506756,,Right Foot,,,,"[100.3, 53.9]",,Ground Pass,,20.06639,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,162,Barcelona,217,['1161b7df-c676-4a0a-a8b2-158c52b7e944'],21,,,,,,,,,,,,,,,Barcelona,217,00:33:21.840,Pass,,83.2,43.4,100.3,53.9,8,4,9,5,0.023851,0.028552,0.004701,0.004701,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,2.8164,,,,,,,,,,,,,9ea04e8b-efb0-44f6-bf54-1f4d97d73fce,3193,,,"[21.4, 29.3]",69287,78,,,,,-0.85154754,,Right Foot,,,,"[36.2, 12.4]",,Low Pass,,22.464417,,,Sendoa Aguirre Basterretxea,,,,,,2,From Throw In,Abel Enrique Aguilar Tapia,6192.0,Right Center Midfield,162,Barcelona,217,['f13dd889-4330-41b0-a969-2b676d73da5d'],25,,,,,,,,,,,,,,,Hércules,1218,00:33:25.072,Pass,,21.4,29.3,36.2,12.4,2,2,3,1,0.010013,0.010595,0.0005820000000000009,0.0005820000000000009,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.179501,,,,,,,,,,,,,23f77719-af79-4476-af4c-3fa936779777,3198,,,"[52.5, 80.0]",69287,78,,,,,-1.5363272,,,,,,"[52.9, 68.4]",,Low Pass,,11.6068945,,,Seydou Kéita,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,163,Barcelona,217,['87eea146-5f39-46f9-9b7f-419742388a8d'],35,,,,,,,,,,,,,,,Barcelona,217,00:33:35.141,Pass,,52.5,80.0,52.9,68.4,5,7,4,6,0.012483,0.012147,-0.0003359999999999995,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.939702,,,,,,,,,,,,,c0886df2-a2e1-4dd3-902f-8196e71b64cd,3201,,,"[55.5, 70.4]",69287,78,,,,,1.7282132,,Left Foot,,,,"[54.5, 76.7]",,Low Pass,,6.3788714,,,Daniel Alves da Silva,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,163,Barcelona,217,['4a064c58-3dc6-4e55-b16c-f68120a0ad75'],36,,,,,,,,,,,,,,,Barcelona,217,00:33:36.583,Pass,,55.5,70.4,54.5,76.7,5,7,5,7,0.012483,0.012483,0.0,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.738832,,,,,,,,,,,,,8af42577-b38a-493a-b882-e3087903a71d,3204,,,"[57.1, 75.9]",69287,78,,,,,-1.6013212,,Right Foot,,,,"[55.9, 36.6]",,Ground Pass,,39.318317,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,163,Barcelona,217,['64993a7c-de6c-488f-a046-e1aaf783b8fe'],39,,,,,,,,,,,,,,,Barcelona,217,00:33:39.041,Pass,,57.1,75.9,55.9,36.6,5,7,5,3,0.012483,0.014846,0.0023630000000000005,0.0023630000000000005,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.777723,,,,,,,,,,,,,cd771caa-f6a8-43bd-aad3-a3764011404b,3207,,,"[56.3, 36.0]",69287,78,,,,,0.01204761,,Left Foot,,,,"[64.6, 36.1]",,Ground Pass,,8.300602,,,Xavier Hernández Creus,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,163,Barcelona,217,['f6c05f6b-166f-4ca1-9d41-a5fcc711b052'],42,,,,,,,,,,,,,,,Barcelona,217,00:33:42.027,Pass,,56.3,36.0,64.6,36.1,5,3,6,3,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.378364,,,,,,,,,,,,,87d9203b-9393-4b23-bde1-1b5544624a44,3210,,,"[73.7, 43.4]",69287,78,,,,,1.3227643,,Right Foot,,,,"[77.6, 58.8]",,Ground Pass,,15.886157,,,Daniel Alves da Silva,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,163,Barcelona,217,['4d1916b8-15b5-4e7e-91d1-dc0db3637233'],46,,,,,,,,,,,,,,,Barcelona,217,00:33:46.227,Pass,,73.7,43.4,77.6,58.8,7,4,7,5,0.019971,0.019351,-0.000619999999999999,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.609533,,,,,,,,,,,,,bd7bbf19-5469-4206-9f29-88927ecaa23a,3213,,,"[75.7, 56.2]",69287,78,,,,,-0.8162254,,Right Foot,,,,"[86.7, 44.5]",,Low Pass,,16.058954,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,163,Barcelona,217,['68147276-84aa-4ca6-8663-76cef2f7ee63'],48,,,,,,,,,,,,,,,Barcelona,217,00:33:48.862,Pass,,75.7,56.2,86.7,44.5,7,5,8,4,0.019351,0.023851,0.0045000000000000005,0.0045000000000000005,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.7291,,,,,,,,,,,,,0d6c1a29-ad9d-435d-b8a0-31e0899cdd95,3215,,,"[86.7, 44.5]",69287,78,,,,,-2.6307697,,Left Foot,,,,"[77.6, 39.4]",,Ground Pass,,10.431683,,,Xavier Hernández Creus,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,163,Barcelona,217,['70219859-ef97-4a31-8eb0-a3fdb91a1130'],50,,,,,,,,,,,,,,,Barcelona,217,00:33:50.472,Pass,,86.7,44.5,77.6,39.4,8,4,7,3,0.023851,0.019971,-0.0038800000000000015,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.815499,,,,,,,,,,,,,e4c3987e-93de-4620-ba38-d7c47b726a36,3218,,,"[77.4, 39.4]",69287,78,,,,,0.9774462,,Right Foot,,,,"[86.1, 52.3]",,Ground Pass,,15.559563,,,Daniel Alves da Silva,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,163,Barcelona,217,['028c0ec2-21f7-45f7-b21b-0e273d7393e1'],52,,,,,,,,,,,,,,,Barcelona,217,00:33:52.131,Pass,,77.4,39.4,86.1,52.3,7,3,8,5,0.019971,0.024122,0.004151000000000002,0.004151000000000002,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
