50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,,,1.2955,,,,,,,,,,,,503bb168-cb35-4ce4-ac16-609dfa520e00,3704,,"[84.8, 27.5]",69291,85,,,,,0.5664813,,Right Foot,,,,"[110.9, 44.1]",,High Pass,,30.9317,,Incomplete,,Daniel Alves da Silva,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,190,Barcelona,217,"['6a8dabe0-bf61-48a6-8eda-d1d85f999557', 'f6d508bc-6ac9-4d0a-b91b-b05ef3b25031']",3,,,,,,,,,,,,,,,,Barcelona,217,00:40:03.297,Pass,,84.8,27.5,110.9,44.1,8,2,10,4,0.024122,0.108051,0.08392899999999999,0.08392899999999999,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.5802,,,,,,,,,,,,429bb4a8-9314-4a9f-b156-eafb285987b4,3712,,"[110.4, 75.2]",69291,85,,,,,-2.3900797,,Left Foot,,,,"[98.2, 63.8]",,Ground Pass,,16.697306,,,,Daniel Alves da Silva,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Forward,190,Barcelona,217,['df2d7d73-32a7-48cc-84b6-e1259d7bc4a9'],10,,,,,,,,,,,,,,,,Barcelona,217,00:40:10.433,Pass,,110.4,75.2,98.2,63.8,11,7,9,6,0.037926,0.029533,-0.008393000000000001,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,5.63037,,,,,,,,,,,,38b2d920-97ee-477a-b019-5c0ab1c882c4,3719,,"[29.7, 34.8]",69291,85,,,,,0.5221368,,Right Foot,,,,"[98.0, 74.1]",,High Pass,,78.79962,,,,Álvaro Negredo Sánchez,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,190,Barcelona,217,['6e370bcd-d08e-48b0-a8a0-79f4dbbaea89'],15,,,,,,,,,,,,,,,,Sevilla,213,00:40:15.243,Pass,,29.7,34.8,98.0,74.1,2,3,9,7,0.010165,0.027563,0.017398,0.017398,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.1013,,,,,,,,,,,,4a1b2cf3-0ed1-4763-bfc8-4735840f5281,3723,,"[94.6, 68.0]",69291,85,,,,,-0.95017743,,Left Foot,True,,,"[112.9, 42.4]",,Ground Pass,,31.468239,,Incomplete,,,,,,,,2,From Throw In,Álvaro Negredo Sánchez,20542.0,Center Forward,190,Barcelona,217,"['1bcf8bd2-ab48-4b63-8379-cbf39bf190ff', 'acce7554-545a-434e-bd47-b5436a7546b0']",23,,,,,,,,,,,,,,,,Sevilla,213,00:40:23.914,Pass,True,94.6,68.0,112.9,42.4,9,6,11,4,0.029533,0.257454,0.227921,0.227921,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.7476,,,,,,,,,,,,dd91eeda-ab49-4e1b-aac4-99e5d6d75450,3726,,"[8.1, 37.3]",69291,85,,,,,0.1466665,,Keeper Arm,,,,"[25.7, 39.9]",,Ground Pass,,17.79101,,,,Sergio Busquets i Burgos,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,190,Barcelona,217,['0d24c040-467b-460d-bad6-35a904015060'],27,,,,,,,,,,,,,,,,Barcelona,217,00:40:27.244,Pass,,8.1,37.3,25.7,39.9,0,3,2,3,0.009411,0.010165,0.0007540000000000012,0.0007540000000000012,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.3563,,,,,,,,,,,,357ad344-e0e4-4777-9263-8ecb10ebed13,3728,,"[31.8, 39.0]",69291,85,,,,,0.7565045,,Right Foot,,,,"[40.7, 47.4]",,Ground Pass,,12.238055,,,,Andrés Iniesta Luján,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,190,Barcelona,217,['9041b3fb-e235-487c-bc21-02cdb806ae62'],29,,,,,,,,,,,,,,,,Barcelona,217,00:40:29.991,Pass,,31.8,39.0,40.7,47.4,2,3,3,4,0.010165,0.011324,0.0011590000000000003,0.0011590000000000003,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.3667,,,,,,,,,,,,67d9304c-ae3d-43ed-b764-bd90964c61b9,3732,,"[54.3, 44.9]",69291,85,,,,,-0.80513245,,Right Foot,,,,"[69.2, 29.4]",,Ground Pass,,21.500233,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,190,Barcelona,217,['0ed9e163-5920-4314-a207-07da0484a330'],34,,,,,,,,,,,,,,,,Barcelona,217,00:40:34.910,Pass,,54.3,44.9,69.2,29.4,5,4,6,2,0.014846,0.016856,0.0020099999999999996,0.0020099999999999996,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.763,,,,,,,,,,,,3470ebd5-b469-45fe-a560-23bc44a34b84,3738,,"[85.8, 28.1]",69291,85,,,,,2.9073374,,Right Foot,,,,"[77.0, 30.2]",,Ground Pass,,9.047099,,,,Seydou Kéita,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,190,Barcelona,217,['80c57bb2-6870-4098-9edf-54e1ac35b773'],40,,,,,,,,,,,,,,,,Barcelona,217,00:40:40.073,Pass,,85.8,28.1,77.0,30.2,8,2,7,2,0.024122,0.019351,-0.004771000000000001,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.189,,,,,,,,,,,,5ca8e889-9b43-4e78-b3f2-5b728de8fef5,3741,,"[73.9, 32.3]",69291,85,,,,,1.4914927,,Left Foot,,,,"[75.1, 47.4]",,Ground Pass,,15.147607,,,,Andrés Iniesta Luján,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Forward,190,Barcelona,217,['0e536a91-4653-4251-88ab-744a16f4e73e'],41,,,,,,,,,,,,,,,,Barcelona,217,00:40:41.876,Pass,,73.9,32.3,75.1,47.4,7,3,7,4,0.019971,0.019971,0.0,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.6354,,,,,,,,,,,,f2635bd8-72b0-453b-b9c1-b5d12d5c240e,3744,,"[82.1, 47.8]",69291,85,,,,,-1.1130483,,Right Foot,,,,"[88.8, 34.2]",,Ground Pass,,15.160805,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,190,Barcelona,217,['1f75acae-a501-4ba1-9892-9d76a6ee569e'],45,,,,,,,,,,,,,,,,Barcelona,217,00:40:45.115,Pass,,82.1,47.8,88.8,34.2,8,4,8,3,0.023851,0.023851,0.0,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.9378,,,,,,,,,,,,04ad880e-2741-479a-842a-de5fca4cc5ff,3747,,"[88.8, 34.2]",69291,85,,,,,1.8343602,,Right Foot,,,,"[85.4, 46.8]",,Ground Pass,,13.050671,,,,Andrés Iniesta Luján,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,190,Barcelona,217,['2a8917f5-4973-4580-95dd-284de93bed54'],45,,,,,,,,,,,,,,,,Barcelona,217,00:40:45.842,Pass,,88.8,34.2,85.4,46.8,8,3,8,4,0.023851,0.023851,0.0,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.6999,,,,,,,,,,,,568170cd-fe6e-4531-9ab5-b2bff9cb649b,3750,,"[86.5, 46.4]",69291,85,,,,,1.3517532,,Right Foot,,,,"[92.8, 74.7]",,Ground Pass,,28.992758,,,,Daniel Alves da Silva,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,190,Barcelona,217,['49899a33-1298-4f4c-927e-ae720562144f'],47,,,,,,,,,,,,,,,,Barcelona,217,00:40:47.771,Pass,,86.5,46.4,92.8,74.7,8,4,9,7,0.023851,0.027563,0.003712,0.003712,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.1625,,,,,,,,,,,,4a37e4b8-e95a-47ef-87ce-4e32d3e5e1f6,3753,,"[94.3, 75.2]",69291,85,,,,,-2.1165705,,Right Foot,,,,"[81.0, 53.3]",,Ground Pass,,25.622255,,,,Andrés Iniesta Luján,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,190,Barcelona,217,['e05829ed-64dc-407a-adbe-4246006302b2'],50,,,,,,,,,,,,,,,,Barcelona,217,00:40:50.712,Pass,,94.3,75.2,81.0,53.3,9,7,7,5,0.027563,0.019351,-0.008212,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.4438,,,,,,,,,,,,ded95a97-3251-4372-9433-c4f71caf6932,3756,,"[80.8, 53.1]",69291,85,,,,,-0.65634835,,Right Foot,,,,"[88.2, 47.4]",,Ground Pass,,9.340771,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,190,Barcelona,217,['83764fb5-a5a8-4132-ade2-c7735d742f35'],54,,,,,,,,,,,,,,,,Barcelona,217,00:40:54.185,Pass,,80.8,53.1,88.2,47.4,7,5,8,4,0.019351,0.023851,0.0045000000000000005,0.0045000000000000005,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.6917,,,,,,,,,,,,a5b2adce-840d-4967-9bbd-185ca50a25c6,3760,,"[81.4, 46.4]",69291,85,,,,,-0.79999566,,Left Foot,,,,"[94.9, 32.5]",,Ground Pass,,19.376791,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,190,Barcelona,217,"['014cbc25-7a9c-432b-9689-d1ecb322b616', 'b3809901-2d3b-450a-80d0-2e6dad079818']",59,,,,,,,,,,,,,,,,Barcelona,217,00:40:59.178,Pass,True,81.4,46.4,94.9,32.5,8,4,9,3,0.023851,0.035113,0.011261999999999998,0.011261999999999998,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.3354,,,,,,,,,,,,02f3359d-d7ad-43f4-87c0-a7bcb7f11821,3772,,"[25.5, 42.8]",69291,86,,,,,-1.1507719,,Right Foot,,,,"[30.1, 32.5]",,Ground Pass,,11.280514,,,,Gary Alexis Medel Soto,,,,,,2,From Throw In,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,190,Barcelona,217,"['3a199ed5-761e-442a-8511-54fc5c74d083', 'cbd63aab-eccd-4eea-b273-5161fe48a7e1']",3,,,,,,,,,,,,,,,,Sevilla,213,00:41:03.044,Pass,True,25.5,42.8,30.1,32.5,2,4,2,3,0.010165,0.010165,0.0,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.1601,,,,,,,,,,,,b2a7e804-0236-4e25-8f39-cae8968249b5,3774,,"[31.2, 33.2]",69291,86,,,,,0.752942,,Right Foot,,,,"[47.1, 48.1]",,High Pass,,21.790365,,Incomplete,,Álvaro Negredo Sánchez,,,,,,2,From Throw In,Gary Alexis Medel Soto,16453.0,Left Defensive Midfield,190,Barcelona,217,"['a80627dd-daeb-4ea4-a58a-f9365ad8c778', 'b68de47d-04e1-4d59-ab1f-3cea069c662c']",4,,,,,,,,,,,,,,,,Sevilla,213,00:41:04.379,Pass,,31.2,33.2,47.1,48.1,2,3,4,4,0.010165,0.012626,0.0024609999999999996,0.0024609999999999996,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.5516,,,,,,,,,,,,b68de47d-04e1-4d59-ab1f-3cea069c662c,3776,,"[73.9, 32.9]",69291,86,,,,,-0.118840344,,Head,,,,"[80.6, 32.1]",,Low Pass,,6.747592,,Unknown,,,,,,,Recovery,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,190,Barcelona,217,['b2a7e804-0236-4e25-8f39-cae8968249b5'],6,,,,,,,,,,,,,,,,Barcelona,217,00:41:06.539,Pass,,73.9,32.9,80.6,32.1,7,3,7,3,0.019971,0.019971,0.0,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.9257,,,,,,,,,,,,fa2ad08e-0ccd-4aca-aa60-efda2283f950,3777,,"[79.1, 40.3]",69291,86,,,,,1.4464413,,Right Foot,,,,"[80.2, 49.1]",,Low Pass,,8.868484,,,,Andrés Iniesta Luján,,,,,Recovery,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,190,Barcelona,217,['cd2c1417-b0ad-4a4a-8168-cc014b920b2b'],8,,,,,,,,,,,,,,,,Barcelona,217,00:41:08.217,Pass,,79.1,40.3,80.2,49.1,7,3,7,4,0.019971,0.019971,0.0,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.8662,,,,,,,,,,,,7f3bdccd-623d-4728-a6ed-0cb067c01c3b,3783,,"[85.6, 39.2]",69291,86,,,,,2.1877382,,Right Foot,,,,"[79.5, 47.8]",,Ground Pass,,10.543718,,,,Andrés Iniesta Luján,,,,,Recovery,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,190,Barcelona,217,['3d89f0c9-45b9-4f08-b3c7-573f8ff877fa'],10,,,,,,,,,,,,,,,,Barcelona,217,00:41:10.979,Pass,,85.6,39.2,79.5,47.8,8,3,7,4,0.023851,0.019971,-0.0038800000000000015,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.5215,,,,,,,,,,,,7f0129dc-25c7-4f39-873a-bf02e8f8380b,3786,,"[76.2, 47.8]",69291,86,,,,,0.76891613,,Right Foot,,,,"[94.7, 65.7]",,Ground Pass,,25.742184,,,,Daniel Alves da Silva,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,190,Barcelona,217,['8a3a3565-1f37-419b-8260-01617e6e2e88'],13,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.077,Pass,,76.2,47.8,94.7,65.7,7,4,9,6,0.019971,0.029533,0.009562000000000001,0.009562000000000001,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.0451,,,,,,,,,,,,fc01b5d2-e311-4fe2-9ba4-6f80950a8cb1,3791,,"[107.9, 80.0]",69291,86,,True,,,-0.4930509,,,,,,"[114.6, 76.4]",,Low Pass,,7.605919,,,,Andrés Iniesta Luján,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,191,Barcelona,217,['3d15779d-8491-4a36-ae1c-057b3680bf78'],27,,,,,,,,,,,,,,,,Barcelona,217,00:41:27.484,Pass,,107.9,80.0,114.6,76.4,10,7,11,7,0.034851,0.037926,0.0030750000000000013,0.0030750000000000013,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.4393,,,,,,,,,,,,1fa3857b-919a-4089-972b-758ef7d0462f,3797,,"[114.4, 80.0]",69291,87,,,,,-2.62845,,,,,,"[101.8, 72.9]",,Low Pass,,14.46271,,,,Xavier Hernández Creus,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,192,Barcelona,217,['24265f03-30dc-4bf4-8e5a-de4d432919c4'],14,,,,,,,,,,,,,,,,Barcelona,217,00:42:14.660,Pass,,114.4,80.0,101.8,72.9,11,7,10,7,0.037926,0.034851,-0.0030750000000000013,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.5622,,,,,,,,,,,,5fd49e9e-be56-418d-9958-c5d8f387da63,3800,,"[101.8, 72.9]",69291,87,,,,,2.9996955,,Right Foot,,,,"[78.7, 76.2]",,Low Pass,,23.334524,,,,Sergio Busquets i Burgos,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,192,Barcelona,217,['132d6652-86be-4d2f-a20e-3c376cfb24ad'],16,,,,,,,,,,,,,,,,Barcelona,217,00:42:16.171,Pass,,101.8,72.9,78.7,76.2,10,7,7,7,0.034851,0.017451,-0.0174,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.8876,,,,,,,,,,,,5712a2b5-81d6-4e7b-927e-113d8e02268f,3803,,"[77.7, 76.4]",69291,87,,,,,-1.8323786,,Left Foot,,,,"[70.9, 51.0]",,Ground Pass,,26.294487,,,,Gerard Piqué Bernabéu,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,192,Barcelona,217,['01dcae09-a4e0-4285-a1c9-dd729c4123be'],18,,,,,,,,,,,,,,,,Barcelona,217,00:42:18.796,Pass,,77.7,76.4,70.9,51.0,7,7,6,5,0.017451,0.016856,-0.0005950000000000018,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.5914,,,,,,,,,,,,e19b8f71-e54c-4ac2-9a3c-05f0397bc852,3806,,"[70.9, 50.2]",69291,87,,,,,-1.4620124,,Right Foot,,,,"[74.1, 20.9]",,Ground Pass,,29.474226,,,,Eric-Sylvain Bilal Abidal,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,192,Barcelona,217,['843a980b-ae4a-428d-8751-57f39f07c25d'],22,,,,,,,,,,,,,,,,Barcelona,217,00:42:22.186,Pass,,70.9,50.2,74.1,20.9,6,4,7,2,0.016895,0.019351,0.002456,0.002456,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.5801,,,,,,,,,,,,81abd3f0-271f-46b6-985d-9901d6973e11,3809,,"[74.1, 20.9]",69291,87,,,,,1.3666819,,Left Foot,,,,"[81.2, 55.2]",,Ground Pass,,35.027134,,,,Sergio Busquets i Burgos,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,192,Barcelona,217,['1c9d1efb-2f34-4340-81de-ae3a73c82262'],25,,,,,,,,,,,,,,,,Barcelona,217,00:42:25.773,Pass,,74.1,20.9,81.2,55.2,7,2,7,5,0.019351,0.019351,0.0,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.5687,,,,,,,,,,,,d1e09d97-3883-4c6a-82bc-1b3ed5e473a0,3812,,"[80.8, 55.2]",69291,87,,,,,-0.88312507,,Right Foot,,,,"[87.7, 46.8]",,Ground Pass,,10.870603,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,192,Barcelona,217,['4e2dc1ff-2900-4461-a746-3f6dd6525d5e'],29,,,,,,,,,,,,,,,,Barcelona,217,00:42:29.001,Pass,,80.8,55.2,87.7,46.8,7,5,8,4,0.019351,0.023851,0.0045000000000000005,0.0045000000000000005,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.4431,,,,,,,,,,,,2b58dd05-755d-411b-9930-0bbbc9cb431c,3815,,"[86.9, 48.1]",69291,87,,,,,-0.8952614,,Right Foot,,,,"[111.5, 17.4]",,High Pass,,39.340183,,Incomplete,,Maxwell Scherrer Cabelino Andrade,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,192,Barcelona,217,"['86cee70d-6e96-4a77-a922-352ce4185cc9', 'c7dc4164-a048-494f-a060-542c4e1c4279']",30,,,,,,,,,,,,,,,,Barcelona,217,00:42:30.610,Pass,,86.9,48.1,111.5,17.4,8,4,11,1,0.023851,0.046477,0.022625999999999997,0.022625999999999997,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.9339,,,,,,,,,,,,4f360992-798b-4af8-8790-72ac4a2ed512,3818,,"[104.8, 1.0]",69291,87,,,,,2.3921502,,,,,,"[97.6, 7.7]",,Low Pass,,9.835141,,,,Seydou Kéita,,,,,Throw-in,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,193,Barcelona,217,['21582716-21b7-452b-884c-4509b5bcda2f'],40,,,,,,,,,,,,,,,,Barcelona,217,00:42:40.927,Pass,,104.8,1.0,97.6,7.7,10,0,9,0,0.034851,0.027563,-0.007287999999999999,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.5497,,,,,,,,,,,,783414da-f4f6-4977-bd9a-e96708d3ce87,3824,,"[96.1, 5.4]",69291,88,,,,,1.1435176,,Right Foot,True,,,"[111.9, 40.1]",,High Pass,,38.12781,,Unknown,,,,,,,Free Kick,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,194,Barcelona,217,,10,,,,,,,,,,,,,,,,Barcelona,217,00:43:10.662,Pass,,96.1,5.4,111.9,40.1,9,0,11,3,0.027563,0.257454,0.229891,0.229891,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,6.468,,,,,,,,,,,,067ac964-4736-4121-9cf8-f5d347969efe,3827,,"[11.2, 46.4]",69291,88,,,,,0.3298056,,Right Foot,,,,"[89.2, 73.1]",,High Pass,,82.44325,,Incomplete,,,,,,,Free Kick,2,From Free Kick,Javier Varas Herrera,26753.0,Goalkeeper,195,Sevilla,213,['20cdccf9-f54d-4cbc-8ced-1860cf879f0d'],56,,,,,,,,,,,,,,,,Sevilla,213,00:43:56.484,Pass,,11.2,46.4,89.2,73.1,0,4,8,7,0.009411,0.021221,0.011810000000000001,0.011810000000000001,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.8459,,,,,,,,,,,,20cdccf9-f54d-4cbc-8ced-1860cf879f0d,3828,,"[31.8, 7.9]",69291,89,,,,,2.3948848,,Right Foot,,,,"[15.7, 22.8]",,Low Pass,,21.936728,,,,Eric-Sylvain Bilal Abidal,,,,,Recovery,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,196,Barcelona,217,"['067ac964-4736-4121-9cf8-f5d347969efe', '4b5b2ca3-5398-4ad3-9b1b-1cab4fd8fb6c']",2,,,,,,,,,,,,,,,,Barcelona,217,00:44:02.952,Pass,,31.8,7.9,15.7,22.8,2,0,1,2,0.008449,0.009777,0.0013279999999999993,0.0013279999999999993,,,0.2262517,0.2262517,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.4443,,,,,,,,,,,,30f8740a-9d14-49c8-b4f6-a66ffba4c8ff,3831,,"[19.2, 20.7]",69291,89,,,,,1.2665232,,Left Foot,,,,"[29.5, 53.5]",,Ground Pass,,34.379208,,,,Gerard Piqué Bernabéu,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,196,Barcelona,217,['949d8eb5-7218-44f7-a793-ee204f95d27e'],8,,,,,,,,,,,,,,,,Barcelona,217,00:44:08.521,Pass,,19.2,20.7,29.5,53.5,1,1,2,5,0.008786,0.010013,0.001226999999999999,0.001226999999999999,,,0.2262517,0.2262517,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.933,,,,,,,,,,,,5988647b-9a30-449c-8403-eeef3a4fe7ad,3834,,"[39.2, 54.4]",69291,89,,,,,0.0,,Right Foot,,,,"[58.1, 54.4]",,Ground Pass,,18.9,,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,196,Barcelona,217,['08b50cba-f6b6-4602-9c8f-6c1fac3af692'],12,,,,,,,,,,,,,,,,Barcelona,217,00:44:12.721,Pass,,39.2,54.4,58.1,54.4,3,5,5,5,0.011105,0.014291,0.0031859999999999996,0.0031859999999999996,,,0.2262517,0.2262517,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
