ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,0.652813,,,,,,,,,,,,4970e253-2275-4add-81a5-d9c04ee37439,4003,,"[111.6, 12.5]",69302,80,,,,1.9480454,,Left Foot,,,,"[109.5, 17.8]",,Ground Pass,,5.700877,,,,Bojan Krkíc Pérez,,,,,,,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,145,Barcelona,217,['fa6d2cca-740c-4f48-839b-b9c5735df0da'],40,,,,,,,,,,,,,,,Barcelona,217,00:35:40.355,Pass,,111.6,12.5,109.5,17.8,11,1,10,1,0.046477,0.04067,-0.005807,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.321929,,,,,,,,,,,,ead4b688-8766-4e94-9090-fd1c6d7bb763,4006,,"[106.9, 15.4]",69302,80,,,,-2.8896766,,Right Foot,,,,"[83.2, 9.3]",,Ground Pass,,24.472433,,,,Seydou Kéita,,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Right Wing,145,Barcelona,217,['48748fb9-b836-4b3a-831a-52b1ea6a9d95'],42,,,,,,,,,,,,,,,Barcelona,217,00:35:42.145,Pass,,106.9,15.4,83.2,9.3,10,1,8,0,0.04067,0.021221,-0.019448999999999998,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.517112,,,,,,,,,,,,1573c9b6-7a41-4b48-9cf7-dc1842d44b17,4010,,"[85.1, 14.7]",69302,80,,,,2.0623598,,Left Foot,,,,"[73.0, 37.3]",,Ground Pass,,25.635326,,,,Sergio Busquets i Burgos,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,145,Barcelona,217,['65766928-065b-4aa4-aa57-b790aea07c54'],44,,,,,,,,,,,,,,,Barcelona,217,00:35:44.688,Pass,,85.1,14.7,73.0,37.3,8,1,7,3,0.024015,0.019971,-0.0040440000000000025,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.434774,,,,,,,,,,,,53ec8d69-c8d3-410b-8d30-4621a338e630,4013,,"[73.6, 43.9]",69302,80,,,,1.3685977,,Right Foot,,,,"[77.7, 63.9]",,Ground Pass,,20.415926,,,,Daniel Alves da Silva,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,145,Barcelona,217,['8c291d87-af92-4cb5-a5bf-6ad1e8ef5bb3'],47,,,,,,,,,,,,,,,Barcelona,217,00:35:47.517,Pass,,73.6,43.9,77.7,63.9,7,4,7,6,0.019971,0.018703,-0.0012679999999999983,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.360094,,,,,,,,,,,,69293c8d-2fc5-408e-8f97-a8adea0574f3,4016,,"[74.0, 63.7]",69302,80,,,,-2.863293,,Right Foot,,,,"[67.7, 61.9]",,Ground Pass,,6.5520988,,,,Sergio Busquets i Burgos,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,145,Barcelona,217,['b011f60a-7c59-49c9-ba3c-cab4520f0b18'],51,,,,,,,,,,,,,,,Barcelona,217,00:35:51.187,Pass,,74.0,63.7,67.7,61.9,7,6,6,6,0.018703,0.016118,-0.0025850000000000005,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.563257,,,,,,,,,,,,769b2f13-ca4e-41d6-b9b7-630bbb0f5b8f,4020,,"[68.5, 64.3]",69302,80,,,,1.3106959,,Right Foot,,,,"[71.8, 76.7]",,Ground Pass,,12.831601,,,,Daniel Alves da Silva,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,145,Barcelona,217,['7b5b81bb-a39a-4c8c-bdf4-081231377fb9'],54,,,,,,,,,,,,,,,Barcelona,217,00:35:54.449,Pass,,68.5,64.3,71.8,76.7,6,6,6,7,0.016118,0.014736,-0.0013819999999999995,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.212253,,,,,,,,,,,,ae85e503-0aed-458d-bcb7-9e097756baf2,4023,,"[74.7, 76.9]",69302,80,,,,-0.5247958,,Right Foot,,,,"[82.3, 72.5]",,Ground Pass,,8.781799,,Incomplete,,Maxwell Scherrer Cabelino Andrade,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,145,Barcelona,217,"['3b77d39e-be15-4729-9e48-8118744577f2', 'bb9e52ee-9193-45bd-8cfc-a0d061fe6ca7']",57,,,,,,,,,,,,,,,Barcelona,217,00:35:57.579,Pass,,74.7,76.9,82.3,72.5,7,7,8,7,0.017451,0.021221,0.003769999999999999,0.003769999999999999,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,2.070018,,,,,,,,,,,,a34f59a3-5312-4f1e-8fa2-972a9e04a6af,4034,,"[56.4, 10.6]",69302,81,,,,0.77403504,,Left Foot,,,True,"[65.3, 19.3]",,Low Pass,,12.445883,,,,David Zurutuza Veillet,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Left Midfield,145,Barcelona,217,['8a34a010-8323-4d7b-b761-508f66af65cb'],3,,,,,,,,,,,,,,,Real Sociedad,210,00:36:03.165,Pass,,56.4,10.6,65.3,19.3,5,0,6,1,0.012483,0.016118,0.003635000000000001,0.003635000000000001,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.004218,,,,,,,,,,,,bf341391-64b6-4576-9d5b-e1b4fe4fa6ec,4041,,"[67.5, 56.1]",69302,81,,,,-1.634347,,Right Foot,,,,"[66.8, 45.1]",,Ground Pass,,11.02225,,,,Andrés Iniesta Luján,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,145,Barcelona,217,['ce4ac936-001c-4c8b-b66c-feaaf79c79fc'],9,,,,,,,,,,,,,,,Barcelona,217,00:36:09.314,Pass,,67.5,56.1,66.8,45.1,6,5,6,4,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.164586,,,,,,,,,,,,cf9405e9-b901-4608-8864-c73bcacf3ef4,4044,,"[73.1, 32.5]",69302,81,,,,-1.1551667,,Right Foot,,,,"[81.0, 14.6]",,Ground Pass,,19.565786,,,,Bojan Krkíc Pérez,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,145,Barcelona,217,['684c235a-a801-4bdb-8406-92ed1e1b4053'],12,,,,,,,,,,,,,,,Barcelona,217,00:36:12.074,Pass,,73.1,32.5,81.0,14.6,7,3,7,1,0.019971,0.018703,-0.0012679999999999983,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.947548,,,,,,,,,,,,893d03ab-7572-418f-94f6-6d3e851dcc70,4047,,"[81.5, 18.7]",69302,81,,,,2.2974386,,Right Foot,,,,"[71.1, 30.4]",,Ground Pass,,15.654073,,,,Seydou Kéita,,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Right Wing,145,Barcelona,217,['9da3b228-c40d-480d-80d2-662ea0195f64'],15,,,,,,,,,,,,,,,Barcelona,217,00:36:15.103,Pass,,81.5,18.7,71.1,30.4,8,1,6,2,0.024015,0.016856,-0.007159000000000002,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.106557,,,,,,,,,,,,8740386c-7722-4509-8ce5-0739df3f16a7,4050,,"[74.0, 49.1]",69302,81,,,,2.5812328,,Left Foot,,,,"[68.9, 52.3]",,Ground Pass,,6.0207973,,,,Sergio Busquets i Burgos,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,145,Barcelona,217,['f5ff8a03-918d-4a40-8946-a764afdb263b'],19,,,,,,,,,,,,,,,Barcelona,217,00:36:19.432,Pass,,74.0,49.1,68.9,52.3,7,4,6,5,0.019971,0.016856,-0.0031149999999999997,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.734369,,,,,,,,,,,,05814dae-669c-4c02-9e6d-168e22279cfb,4053,,"[69.5, 56.7]",69302,81,,,,0.9491364,,Right Foot,,,,"[74.3, 63.4]",,Ground Pass,,8.241966,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,145,Barcelona,217,['22fb5109-808f-40b9-aec4-f2c80a720ec7'],23,,,,,,,,,,,,,,,Barcelona,217,00:36:23.440,Pass,,69.5,56.7,74.3,63.4,6,5,7,6,0.016856,0.018703,0.0018470000000000014,0.0018470000000000014,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.342313,,,,,,,,,,,,3596c177-5221-4b73-8024-e950e6a2972e,4056,,"[74.3, 63.4]",69302,81,,,,-2.471071,,Left Foot,,,,"[68.5, 58.8]",,Ground Pass,,7.4027023,,,,Sergio Busquets i Burgos,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,145,Barcelona,217,['337d4a28-8221-4adf-9c55-433bfdc8b815'],24,,,,,,,,,,,,,,,Barcelona,217,00:36:24.295,Pass,,74.3,63.4,68.5,58.8,7,6,6,5,0.018703,0.016856,-0.0018470000000000014,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.793744,,,,,,,,,,,,4f5acbc4-6547-435f-a8fc-43e2fc7cad01,4059,,"[67.5, 59.1]",69302,81,,,,0.0,,Right Foot,,,,"[77.2, 59.1]",,Ground Pass,,9.7,,,,Seydou Kéita,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,145,Barcelona,217,['13e7e29c-2072-4fc6-9139-9a8d1bd68c83'],27,,,,,,,,,,,,,,,Barcelona,217,00:36:27.019,Pass,,67.5,59.1,77.2,59.1,6,5,7,5,0.016856,0.019351,0.0024950000000000007,0.0024950000000000007,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.500888,,,,,,,,,,,,4183481d-1310-4937-8366-313db7dc36e6,4062,,"[77.9, 59.5]",69302,81,,,,-2.2188532,,Left Foot,,,,"[72.6, 52.5]",,Ground Pass,,8.780091,,,,Andrés Iniesta Luján,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,145,Barcelona,217,['714341e7-b2f0-454a-b2ef-1d3766d0168a'],27,,,,,,,,,,,,,,,Barcelona,217,00:36:27.853,Pass,,77.9,59.5,72.6,52.5,7,5,7,5,0.019351,0.019351,0.0,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.488875,,,,,,,,,,,,bb5a356e-dfce-498a-8b7c-94c214c6838e,4066,,"[78.4, 52.5]",69302,81,,,,-1.4416491,,Right Foot,,,,"[79.4, 44.8]",,Ground Pass,,7.7646637,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,145,Barcelona,217,"['263ad41c-7ef8-4190-9e7e-310c6a553be6', 'f723d61c-2288-4481-86c0-4b3d9504bae9', 'f781f631-b857-4f3d-b120-3d319a36765c']",29,,,,,,,,,,,,,,,Barcelona,217,00:36:29.399,Pass,True,78.4,52.5,79.4,44.8,7,5,7,4,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.823909,,,,,,,,,,,,d7eb5688-905c-4191-abb3-e0cb0be5b0a3,4070,,"[41.0, 35.2]",69302,81,,,,-0.4856221,,Left Foot,,,,"[48.2, 31.4]",,Ground Pass,,8.1412525,,,,David Zurutuza Veillet,,,,,,,2,Regular Play,Gorka Elustondo Urkola,12191.0,Right Center Midfield,146,Real Sociedad,210,['dac8b769-9b34-4898-87f8-9859169788d1'],30,,,,,,,,,,,,,,,Real Sociedad,210,00:36:30.104,Pass,,41.0,35.2,48.2,31.4,3,3,4,3,0.011324,0.012626,0.0013019999999999993,0.0013019999999999993,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.883469,,,,,,,,,,,,4316002b-6c84-4471-8ec5-c4fe748c87ae,4074,,"[48.4, 31.9]",69302,81,,,,1.549432,,Right Foot,,,,"[48.9, 55.3]",,Ground Pass,,23.405342,,,,Jeffrey Sarpong,,,,,,,2,Regular Play,David Zurutuza Veillet,6669.0,Left Center Midfield,146,Real Sociedad,210,"['0946f7b2-881f-48a0-a2bc-1669e6472a63', '7656ba30-21e2-4051-a40d-11f69b429bab']",31,,,,,,,,,,,,,,,Real Sociedad,210,00:36:31.458,Pass,True,48.4,31.9,48.9,55.3,4,3,4,5,0.012626,0.012692,6.600000000000009e-05,6.600000000000009e-05,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.902859,,,,,,,,,,,,331eefda-83cf-43b8-be34-b8c356e57fb2,4077,,"[47.7, 38.1]",69302,81,,,,-1.7010884,,Left Foot,,,,"[45.8, 23.6]",,Ground Pass,,14.623953,,,,Diego Rivas Gutiérrez,,,,,,,2,Regular Play,Jeffrey Sarpong,26763.0,Right Midfield,146,Real Sociedad,210,['44af403f-7d25-4aa9-b74f-c579cad6d372'],34,,,,,,,,,,,,,,,Real Sociedad,210,00:36:34.270,Pass,,47.7,38.1,45.8,23.6,4,3,4,2,0.012626,0.012692,6.600000000000009e-05,6.600000000000009e-05,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.3806,,,,,,,,,,,,7f3d57f9-135c-4a18-9d6f-108c3b68b1cb,4080,,"[44.8, 20.3]",69302,81,,,,-1.1007179,,Right Foot,,,,"[51.1, 7.9]",,Ground Pass,,13.90863,,,,Alberto De La Bella Madureño,,,,,,,2,Regular Play,Diego Rivas Gutiérrez,26060.0,Center Defensive Midfield,146,Real Sociedad,210,['8ed84ffd-8f46-447c-ac42-382b4daebce7'],35,,,,,,,,,,,,,,,Real Sociedad,210,00:36:35.448,Pass,,44.8,20.3,51.1,7.9,4,1,4,0,0.012147,0.011263,-0.0008839999999999994,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.147205,,,,,,,,,,,,cff11e12-33d4-4455-af5b-1edf69849db2,4083,,"[55.2, 8.5]",69302,81,,,,1.0539776,,Left Foot,,,,"[63.1, 22.4]",,High Pass,,15.988121,,,,Antoine Griezmann,,,,,,,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,146,Real Sociedad,210,['149ebb4b-e4b6-40d3-9fc5-1f3a65d74603'],39,,,,,,,,,,,,,,,Real Sociedad,210,00:36:39.261,Pass,,55.2,8.5,63.1,22.4,5,0,6,2,0.012483,0.016856,0.004373,0.004373,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.921924,,,,,,,,,,,,65dff492-b08b-4432-a2ce-1a3bef7cad1d,4090,,"[53.7, 42.1]",69302,81,,,,-0.9030343,,Left Foot,,,,"[63.4, 29.8]",,Ground Pass,,15.66461,,,,Bojan Krkíc Pérez,,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,147,Barcelona,217,"['462c8679-a6e7-4c00-87f4-66fdba4a3c8b', '8d10045b-01dc-48c6-b9c1-6f53184c4119']",43,,,,,,,,,,,,,,,Barcelona,217,00:36:43.822,Pass,True,53.7,42.1,63.4,29.8,5,4,6,2,0.014846,0.016856,0.0020099999999999996,0.0020099999999999996,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.690161,,,,,,,,,,,,3887ccf0-ece1-4142-9ed7-fa5b51f270bf,4096,,"[69.7, 37.6]",69302,81,,,,2.5192897,,Right Foot,,,,"[65.1, 40.9]",,Ground Pass,,5.661272,,,,Andrés Iniesta Luján,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Right Wing,147,Barcelona,217,['1aa597b4-2c01-40a2-8105-461b2c5b6342'],51,,,,,,,,,,,,,,,Barcelona,217,00:36:51.621,Pass,,69.7,37.6,65.1,40.9,6,3,6,4,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.28121,,,,,,,,,,,,35f2fa60-dbe5-48cf-aaa1-5b3b40ae193f,4099,,"[64.8, 39.8]",69302,81,,,,-1.5520486,,Right Foot,,,,"[65.1, 23.8]",,Ground Pass,,16.002811,,,,Sergio Busquets i Burgos,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,147,Barcelona,217,['01bf166b-6b9c-4c78-a5e9-cb7560aacde1'],52,,,,,,,,,,,,,,,Barcelona,217,00:36:52.367,Pass,,64.8,39.8,65.1,23.8,6,3,6,2,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.692625,,,,,,,,,,,,bc5f4ded-84c3-48d2-8853-fcea3b0abf4a,4102,,"[72.3, 17.8]",69302,81,,,,-0.7763894,,Right Foot,,,,"[77.9, 12.3]",,Ground Pass,,7.8492036,,,,David Villa Sánchez,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,147,Barcelona,217,['4d047788-d6d5-40ff-a4e1-ada220ba3f11'],58,,,,,,,,,,,,,,,Barcelona,217,00:36:58.443,Pass,,72.3,17.8,77.9,12.3,7,1,7,1,0.018703,0.018703,0.0,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,2.122858,,,,,,,,,,,,4b80ced3-6da1-4d6d-8f0f-c27204efeb91,4105,,"[74.0, 24.5]",69302,82,,,,1.8119558,,Right Foot,,,,"[64.9, 61.5]",,Low Pass,,38.102623,,,,Daniel Alves da Silva,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,147,Barcelona,217,['f706a318-6735-4de3-a942-4c5b60dc4b38'],1,,,,,,,,,,,,,,,Barcelona,217,00:37:01.077,Pass,,74.0,24.5,64.9,61.5,7,2,6,6,0.019351,0.016118,-0.0032329999999999998,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.640831,,,,,,,,,,,,48452595-d6e3-43e5-bbd4-a4c29a3426dd,4108,,"[62.9, 64.4]",69302,82,,,,-0.96380866,,Left Foot,,,,"[65.4, 60.8]",,Ground Pass,,4.382921,,,,Seydou Kéita,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,147,Barcelona,217,['15d4633e-cd0b-4ba7-b190-17ac396190d0'],5,,,,,,,,,,,,,,,Barcelona,217,00:37:05.233,Pass,,62.9,64.4,65.4,60.8,6,6,6,6,0.016118,0.016118,0.0,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.483004,,,,,,,,,,,,96490ca4-202f-465f-ad91-d82a49b983e1,4111,,"[65.4, 60.8]",69302,82,,,,2.4353936,,Left Foot,,,,"[62.0, 63.7]",,Ground Pass,,4.4687805,,,,Daniel Alves da Silva,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,147,Barcelona,217,['fcb4e7ab-e21b-4a41-9630-02fa72c55a9d'],6,,,,,,,,,,,,,,,Barcelona,217,00:37:06.191,Pass,,65.4,60.8,62.0,63.7,6,6,5,6,0.016118,0.013845,-0.0022730000000000007,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.481989,,,,,,,,,,,,97ecbd3d-b2e2-45df-9266-e1e89386de3b,4114,,"[61.3, 60.5]",69302,82,,,,-1.2046645,,Right Foot,,,,"[68.7, 41.2]",,Ground Pass,,20.670027,,,,Andrés Iniesta Luján,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,147,Barcelona,217,['94152380-1ede-4474-be05-b60854160e54'],6,,,,,,,,,,,,,,,Barcelona,217,00:37:06.719,Pass,,61.3,60.5,68.7,41.2,5,6,6,4,0.013845,0.016895,0.0030500000000000006,0.0030500000000000006,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.017695,,,,,,,,,,,,2b4796f0-240a-48d8-be46-c5bf27b3a841,4118,,"[67.1, 39.8]",69302,82,,,,-1.8707435,,Left Foot,,,,"[64.1, 30.1]",,Ground Pass,,10.153324,,,,Sergio Busquets i Burgos,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,147,Barcelona,217,['ab7bb040-2fca-4d19-8e32-85abe60e27e0'],9,,,,,,,,,,,,,,,Barcelona,217,00:37:09.355,Pass,,67.1,39.8,64.1,30.1,6,3,6,2,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.789706,,,,,,,,,,,,f3ee7f79-3b43-4e4b-a10e-cac847c347be,4121,,"[65.4, 30.1]",69302,82,,,,0.49642277,,Left Foot,,,,"[72.6, 34.0]",,Ground Pass,,8.188406,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,147,Barcelona,217,['f4c241c7-addf-4532-aa1e-a7ace810af23'],10,,,,,,,,,,,,,,,Barcelona,217,00:37:10.687,Pass,,65.4,30.1,72.6,34.0,6,2,7,3,0.016856,0.019971,0.0031149999999999997,0.0031149999999999997,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.851148,,,,,,,,,,,,00fb7f69-dd6a-4a3d-9db1-8e806e756ad9,4125,,"[73.1, 35.7]",69302,82,,,,2.9599438,,Left Foot,,,,"[68.2, 36.6]",,Ground Pass,,4.9819674,,,,Andrés Iniesta Luján,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,147,Barcelona,217,['7337147e-e2d8-486e-9a3e-ef0032b88c24'],12,,,,,,,,,,,,,,,Barcelona,217,00:37:12.154,Pass,,73.1,35.7,68.2,36.6,7,3,6,3,0.019971,0.016895,-0.003075999999999999,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.037494,,,,,,,,,,,,dee1d92a-239d-4465-99d5-8b432f403b9d,4128,,"[69.0, 40.0]",69302,82,,,,1.418519,,Right Foot,,,,"[72.1, 60.2]",,Ground Pass,,20.436487,,,,Seydou Kéita,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,147,Barcelona,217,['a4b1f8a1-ec6d-477f-ad45-cd513857e95a'],14,,,,,,,,,,,,,,,Barcelona,217,00:37:14.354,Pass,,69.0,40.0,72.1,60.2,6,3,7,6,0.016895,0.018703,0.0018080000000000006,0.0018080000000000006,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.051526,,,,,,,,,,,,72f490ff-eff1-45ca-ac35-c12a080cea69,4131,,"[72.1, 60.2]",69302,82,,,,2.9322073,,Right Foot,,,,"[64.1, 61.9]",,Ground Pass,,8.178631,,,,Daniel Alves da Silva,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,147,Barcelona,217,['fdb75205-1e53-4fc6-bafb-1cf73b051505'],15,,,,,,,,,,,,,,,Barcelona,217,00:37:15.469,Pass,,72.1,60.2,64.1,61.9,7,5,6,6,0.019351,0.016118,-0.0032329999999999998,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
