50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,1.52352,,,,,,,,,,,,,,,e84872e8-bcac-49d5-8062-c457b5caeae3,115,,"[56.1, 51.1]",69246,2,,,,,1.0481119,,Right Foot,,"[70.1, 75.4]",,Ground Pass,,28.04443,,,Jeffren Isaac Suárez Bermúdez,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,3,Barcelona,217,['511ac8fe-f4b7-47af-936e-9ed355edec24'],5,,,,,,,,,,,,,,Barcelona,217,00:02:05.455,Pass,,56.1,51.1,70.1,75.4,5,5,6,7,0.014291,0.014736,0.00044500000000000095,0.00044500000000000095,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.833,,,,,,,,,,,,,,,d74417a4-72e9-417d-b300-6eb65473c41a,118,,"[68.4, 75.0]",69246,2,,,,,-2.3448741,,Left Foot,,"[55.3, 61.6]",,Ground Pass,,18.73953,,,Thiago Alcântara do Nascimento,,,,,,,1,From Throw In,Jeffren Isaac Suárez Bermúdez,26624.0,Right Wing,3,Barcelona,217,['2e60518c-4fdf-4f5a-ab70-e7ffa542d9e0'],8,,,,,,,,,,,,,,Barcelona,217,00:02:08.598,Pass,,68.4,75.0,55.3,61.6,6,7,5,6,0.014736,0.013845,-0.0008910000000000012,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.864946,,,,,,,,,,,,,,,a5e31182-8b72-4eb9-9d27-5550d941c0c1,122,,"[53.6, 61.6]",69246,2,,,,,-1.096945,,Right Foot,,"[57.6, 53.8]",,Ground Pass,,8.765842,,,Xavier Hernández Creus,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,3,Barcelona,217,"['5280f75b-83e5-4e2c-9a3a-eb5dc663b122', 'cf5520ff-7f69-4651-8ccb-f007c567c071']",10,,,,,,,,,,,,,,Barcelona,217,00:02:10.133,Pass,True,53.6,61.6,57.6,53.8,5,6,5,5,0.013845,0.014291,0.0004460000000000002,0.0004460000000000002,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.398899,,,,,,,,,,,,,,,27fb4846-033c-41f2-992a-e081b1284fda,125,,"[57.6, 53.8]",69246,2,,,,,1.9460671,,Left Foot,,"[49.8, 73.6]",,Ground Pass,,21.280977,,,Martín Montoya Torralbo,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,3,Barcelona,217,['394093c1-8041-4e7a-90dd-34ada1ba1211'],11,,,,,,,,,,,,,,Barcelona,217,00:02:11.038,Pass,,57.6,53.8,49.8,73.6,5,5,4,7,0.014291,0.011263,-0.0030279999999999994,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.181039,,,,,,,,,,,,,,,3d4888e3-f272-4926-90ff-6db3060fccc0,128,,"[49.4, 73.0]",69246,2,,,,,-1.8617036,,Right Foot,,"[44.4, 56.3]",,Ground Pass,,17.432442,,,Gerard Piqué Bernabéu,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,3,Barcelona,217,['85148e74-6c18-4b07-a2ba-b0ae29eeff9f'],12,,,,,,,,,,,,,,Barcelona,217,00:02:12.477,Pass,,49.4,73.0,44.4,56.3,4,7,4,5,0.011263,0.012692,0.0014289999999999997,0.0014289999999999997,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,2.843743,,,,,,,,,,,,,,,e32fef25-f1ae-43c5-ae52-d966632c18c4,131,,"[42.5, 55.7]",69246,2,,,,,-0.55175567,,Right Foot,,"[97.9, 21.6]",,High Pass,,65.0536,Incomplete,,Seydou Kéita,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,"['165d4b37-f48b-4b47-b4ef-0b9fa4ab68c7', '4f9bc1ad-0a67-4d50-9e2c-703909f98580']",15,,,,,,,,,,,,,,Barcelona,217,00:02:15.519,Pass,,42.5,55.7,97.9,21.6,4,5,9,2,0.012692,0.028552,0.01586,0.01586,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.7579,,,,,,,,,,,,,,,e36c324b-8c21-4bef-b6ef-d40b86a28df0,136,,"[40.9, 41.5]",69246,2,,,,,-2.476818,,Right Foot,,"[26.1, 29.9]",,Low Pass,,18.804255,,,Vadim Demidov,,,,,,Recovery,1,From Throw In,Markel Bergara Larrañaga,6633.0,Left Defensive Midfield,3,Barcelona,217,['d226d45b-9047-4bde-b502-88a92fd02570'],24,,,,,,,,,,,,,,Real Sociedad,210,00:02:24.417,Pass,,40.9,41.5,26.1,29.9,3,4,2,2,0.011324,0.010013,-0.0013110000000000014,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.891396,,,,,,,,,,,,,,,dc955be6-e436-4413-9f16-823d2f003fbf,140,,"[25.4, 27.9]",69246,2,,,,,-1.257994,,Left Foot,,"[34.1, 1.0]",,Ground Pass,,28.271894,Out,,Daniel Estrada Agirrezablaga,,,,,,,1,From Throw In,Vadim Demidov,26701.0,Left Center Back,3,Barcelona,217,['9002ab46-f7bc-4d05-975e-3e9af2d014be'],28,,,,,,,,,,,,,,Real Sociedad,210,00:02:28.001,Pass,,25.4,27.9,34.1,1.0,2,2,3,0,0.010013,0.009777,-0.0002360000000000001,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.9803,,,,,,,,,,,,,,,bcd64666-bd5c-49b5-95af-b38527d9a7ab,142,,"[87.5, 80.0]",69246,2,,True,,,-2.6195564,,,,"[68.9, 69.3]",,Low Pass,,21.4581,,,Thiago Alcântara do Nascimento,,,,,,Throw-in,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,4,Barcelona,217,['1ec914bb-5bca-4f59-8ad5-5c9afacb9be6'],38,,,,,,,,,,,,,,Barcelona,217,00:02:38.421,Pass,,87.5,80.0,68.9,69.3,8,7,6,6,0.021221,0.016118,-0.005103,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.990367,,,,,,,,,,,,,,,d62cc417-0a18-46f1-b161-91cb72ab6f24,144,,"[67.5, 64.0]",69246,2,,,,,-2.0271976,,Right Foot,,"[53.9, 36.3]",,Ground Pass,,30.85855,,,Gabriel Alejandro Milito,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,4,Barcelona,217,['a4f1f0c8-e6b4-4bb1-8edd-4eba57be75d3'],40,,,,,,,,,,,,,,Barcelona,217,00:02:40.655,Pass,,67.5,64.0,53.9,36.3,6,6,5,3,0.016118,0.014846,-0.0012720000000000006,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.8725,,,,,,,,,,,,,,,100a93b7-f950-4ce5-8384-dc88e97e82d9,147,,"[62.7, 32.9]",69246,2,,,,,-0.20805614,,Left Foot,,"[71.7, 31.0]",,Ground Pass,,9.198369,,,Seydou Kéita,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,4,Barcelona,217,['fc38c202-5739-4ad2-8fea-661dd22cd31e'],43,,,,,,,,,,,,,,Barcelona,217,00:02:43.693,Pass,,62.7,32.9,71.7,31.0,6,3,6,3,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.8374,,,,,,,,,,,,,,,8c2d9c99-bf54-4c5b-9f54-1a9ec8951784,152,,"[70.4, 28.5]",69246,2,,,,,-2.0596488,,Left Foot,,"[60.4, 9.7]",,Ground Pass,,21.29413,,,Andreu Fontàs Prat,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Center Defensive Midfield,4,Barcelona,217,['f3cbbdb7-6b05-4e4f-9d75-3d380c51ab1b'],45,,,,,,,,,,,,,,Barcelona,217,00:02:45.549,Pass,,70.4,28.5,60.4,9.7,6,2,5,0,0.016856,0.012483,-0.004373,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.6375,,,,,,,,,,,,,,,0feeee40-8ad6-47b4-9415-7473d673ebc9,155,,"[60.7, 9.7]",69246,2,,,,,1.3149878,,Left Foot,,"[65.8, 29.2]",,Ground Pass,,20.155893,,,Xavier Hernández Creus,,,,,,,1,From Throw In,Andreu Fontàs Prat,6890.0,Left Back,4,Barcelona,217,['8be95da2-5cff-47b4-958c-83e1e7082a50'],48,,,,,,,,,,,,,,Barcelona,217,00:02:48.242,Pass,,60.7,9.7,65.8,29.2,5,0,6,2,0.012483,0.016856,0.004373,0.004373,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.329089,,,,,,,,,,,,,,,5d92b7bc-b965-474e-a132-6f00e2e2da09,157,,"[66.3, 29.3]",69246,2,,,,,-1.9163519,,Right Foot,,"[61.8, 16.8]",,Ground Pass,,13.28533,,,Andreu Fontàs Prat,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,['7164049c-6238-4470-9f7a-e79c31861002'],48,,,,,,,,,,,,,,Barcelona,217,00:02:48.879,Pass,,66.3,29.3,61.8,16.8,6,2,5,1,0.016856,0.013845,-0.003011,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.920475,,,,,,,,,,,,,,,4b7a3080-2278-4018-87a7-4f521f90684c,160,,"[61.5, 16.5]",69246,2,,,,,-0.9718851,,Left Foot,,"[70.1, 3.9]",,Ground Pass,,15.255163,,,Ibrahim Afellay,,,,,,,1,From Throw In,Andreu Fontàs Prat,6890.0,Left Back,4,Barcelona,217,['c597b46e-3af5-49aa-b2de-b952ef6bfcea'],50,,,,,,,,,,,,,,Barcelona,217,00:02:50.637,Pass,,61.5,16.5,70.1,3.9,6,1,6,0,0.016118,0.014736,-0.0013819999999999995,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.537222,,,,,,,,,,,,,,,6adc1459-de9b-4081-8f91-5cad4a283ef8,163,,"[67.8, 3.4]",69246,2,,,,,2.5234485,,Right Foot,,"[49.8, 16.2]",,Ground Pass,,22.087101,,,Gabriel Alejandro Milito,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Left Wing,4,Barcelona,217,['d688da8b-4b17-4ddb-9116-c3c13fd1b43e'],54,,,,,,,,,,,,,,Barcelona,217,00:02:54.573,Pass,,67.8,3.4,49.8,16.2,6,0,4,1,0.014736,0.012147,-0.002589000000000001,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.8185,,,,,,,,,,,,,,,4ed4d607-9e10-4dd4-81f7-739d4c31c32c,166,,"[52.1, 23.0]",69246,2,,,,,1.6159046,,Left Foot,,"[50.8, 51.8]",,Ground Pass,,28.829325,,,Gerard Piqué Bernabéu,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,4,Barcelona,217,['419f136f-6014-4750-a186-3f6419c72037'],58,,,,,,,,,,,,,,Barcelona,217,00:02:58.089,Pass,,52.1,23.0,50.8,51.8,5,2,4,5,0.014291,0.012692,-0.0015989999999999997,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.3524,,,,,,,,,,,,,,,34b9ac83-b81d-4636-9354-1100cf1ce17b,169,,"[50.8, 52.3]",69246,3,,,,,-1.6653007,,Right Foot,,"[48.8, 31.2]",,Ground Pass,,21.194574,,,Gabriel Alejandro Milito,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['ed8f47ee-185a-4acd-a92a-e1531f603db2'],0,,,,,,,,,,,,,,Barcelona,217,00:03:00.872,Pass,,50.8,52.3,48.8,31.2,4,5,4,3,0.012692,0.012626,-6.600000000000009e-05,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.8281,,,,,,,,,,,,,,,d19f16c0-9d29-4ac9-adfd-5154c547fee5,172,,"[55.0, 26.2]",69246,3,,,,,-1.4624358,,Right Foot,,"[57.6, 2.3]",,Ground Pass,,24.041006,,,Andreu Fontàs Prat,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,4,Barcelona,217,['704ce893-0332-4a29-af2b-959ea5ffaedc'],4,,,,,,,,,,,,,,Barcelona,217,00:03:04.772,Pass,,55.0,26.2,57.6,2.3,5,2,5,0,0.014291,0.012483,-0.0018080000000000006,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.360388,,,,,,,,,,,,,,,7af0ab97-85c1-49b7-b576-adb1f0f822e6,175,,"[62.4, 2.2]",69246,3,,,,,2.2083452,,Left Foot,,"[52.4, 15.7]",,Ground Pass,,16.800297,,,Gabriel Alejandro Milito,,,,,,,1,From Throw In,Andreu Fontàs Prat,6890.0,Left Back,4,Barcelona,217,['e5b92dff-664e-47eb-800f-cc981558deec'],7,,,,,,,,,,,,,,Barcelona,217,00:03:07.653,Pass,,62.4,2.2,52.4,15.7,6,0,5,1,0.014736,0.013845,-0.0008910000000000012,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.7316,,,,,,,,,,,,,,,cab54500-021f-4a22-9fe0-2161d8b6b73b,178,,"[49.1, 15.7]",69246,3,,,,,1.3824096,,Left Foot,,"[54.4, 43.5]",,Ground Pass,,28.300707,,,Xavier Hernández Creus,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,4,Barcelona,217,['225283fd-66cc-466d-a4c7-a5db7f987653'],9,,,,,,,,,,,,,,Barcelona,217,00:03:09.948,Pass,,49.1,15.7,54.4,43.5,4,1,5,4,0.012147,0.014846,0.002699,0.002699,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.627785,,,,,,,,,,,,,,,9427e9da-a489-442a-a4d0-f55f66801742,182,,"[52.7, 52.5]",69246,3,,,,,0.9222917,,Right Foot,,"[69.6, 74.8]",,Ground Pass,,27.98035,,,Jeffren Isaac Suárez Bermúdez,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,['fa7c894b-db1b-4a7f-8eb5-d85a8e925e24'],13,,,,,,,,,,,,,,Barcelona,217,00:03:13.932,Pass,,52.7,52.5,69.6,74.8,5,5,6,7,0.014291,0.014736,0.00044500000000000095,0.00044500000000000095,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.6913,,,,,,,,,,,,,,,e410d70a-6996-4880-96d6-16923f3f5dfe,189,,"[101.1, 58.5]",69246,3,,,,,-1.0891327,,Left Foot,,"[105.7, 49.7]",,Ground Pass,,9.929753,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Throw In,Jeffren Isaac Suárez Bermúdez,26624.0,Right Wing,4,Barcelona,217,['37fed507-f655-41f4-8d07-27a6ab349280'],20,,,,,,,,,,,,,,Barcelona,217,00:03:20.303,Pass,,101.1,58.5,105.7,49.7,10,5,10,4,0.054911,0.108051,0.05313999999999999,0.05313999999999999,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.784584,,,,,,,,,,,,,,,e6d935d5-60e7-46db-82c1-c982a486c2d3,195,,"[95.6, 80.0]",69246,3,,True,,,-2.2571816,,,,"[82.0, 63.4]",,Low Pass,,21.45973,,,Thiago Alcântara do Nascimento,,,,,,Throw-in,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,5,Barcelona,217,['bfb33fa3-9a46-4124-9450-4c43635359cc'],29,,,,,,,,,,,,,,Barcelona,217,00:03:29.095,Pass,,95.6,80.0,82.0,63.4,9,7,8,6,0.027563,0.024015,-0.003547999999999999,0.0,,,0.058822777,0.058822777,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.021087,,,,,,,,,,,,,,,d99b60df-2962-4187-ad8a-3b322c861cca,199,,"[72.9, 61.9]",69246,3,,,,,-1.3258177,,Right Foot,,"[74.6, 55.1]",,Ground Pass,,7.0092797,,,Xavier Hernández Creus,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,5,Barcelona,217,['6db86f8a-3f08-4363-806c-6516371445fc'],30,,,,,,,,,,,,,,Barcelona,217,00:03:30.750,Pass,,72.9,61.9,74.6,55.1,7,6,7,5,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,0.058822777,0.058822777,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,2.933031,,,,,,,,,,,,,,,edfe8246-a6a0-4f17-8283-e221b53fc40c,202,,"[77.8, 53.8]",69246,3,,,,,-1.2002896,,Right Foot,,"[97.3, 3.6]",,High Pass,,53.85434,,,Ibrahim Afellay,,,True,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,5,Barcelona,217,['3d0b1a27-8f45-415a-82be-cb4456be078b'],33,,,,,,,,,,,,,,Barcelona,217,00:03:33.202,Pass,,77.8,53.8,97.3,3.6,7,5,9,0,0.019351,0.027563,0.008212,0.008212,,,0.058822777,0.058822777,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.576434,,,,,,,,,,,,,,,dc82a3a6-f7c0-44d7-962c-cd3d2ed1bef9,206,,"[94.2, 4.9]",69246,3,,,,,3.1105468,,Right Foot,,"[78.1, 5.4]",,Ground Pass,,16.107761,,,Andreu Fontàs Prat,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Left Wing,5,Barcelona,217,['4e966939-5220-4ffb-bdf6-00ac2ba1ec5c'],38,,,,,,,,,,,,,,Barcelona,217,00:03:38.340,Pass,,94.2,4.9,78.1,5.4,9,0,7,0,0.027563,0.017451,-0.010112,0.0,,,0.058822777,0.058822777,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.557216,,,,,,,,,,,,,,,b2a77cf1-7eae-448f-a8b3-da0bfd2b5cbe,209,,"[78.1, 5.9]",69246,3,,,,,1.9124118,,Left Foot,,"[71.7, 23.9]",,Ground Pass,,19.103926,,,Xavier Hernández Creus,,,,,,,1,From Throw In,Andreu Fontàs Prat,6890.0,Left Back,5,Barcelona,217,['675150b9-9c9b-4924-ba75-d312b1f519b2'],40,,,,,,,,,,,,,,Barcelona,217,00:03:40.460,Pass,,78.1,5.9,71.7,23.9,7,0,6,2,0.017451,0.016856,-0.0005950000000000018,0.0,,,0.058822777,0.058822777,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.910855,,,,,,,,,,,,,,,78a95b31-69d8-437c-98e5-f4da2b9a2c60,213,,"[72.1, 28.1]",69246,3,,,,,1.824118,,Right Foot,,"[67.0, 47.8]",,Ground Pass,,20.349447,,,Gerard Piqué Bernabéu,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,5,Barcelona,217,"['15df8df2-85dd-43bf-8e93-4bf4170f4711', 'b62abe5e-fb7f-485f-a694-cad1ed12c4fc']",42,,,,,,,,,,,,,,Barcelona,217,00:03:42.526,Pass,True,72.1,28.1,67.0,47.8,7,2,6,4,0.019351,0.016895,-0.002456,0.0,,,0.058822777,0.058822777,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.9744,,,,,,,,,,,,,,,226cd1b1-8eca-40b4-a84e-a0a370c55c4e,216,,"[68.1, 47.8]",69246,3,,,,,-0.2754261,,Right Foot,,"[100.3, 38.7]",,High Pass,,33.46117,Incomplete,,Seydou Kéita,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,"['3c3f6961-baf1-4eec-88e1-26c6abae0d53', '9a4b6324-31c7-4b4e-9d9d-63d2704c6a5c']",45,,,,,,,,,,,,,,Barcelona,217,00:03:45.553,Pass,,68.1,47.8,100.3,38.7,6,4,9,3,0.016895,0.035113,0.018217999999999998,0.018217999999999998,,,0.058822777,0.058822777,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.2922,,,,,,,,,,,,,,,3c3f6961-baf1-4eec-88e1-26c6abae0d53,218,,"[20.7, 42.3]",69246,3,,,,,-0.35621965,,Head,,"[25.0, 40.7]",,Low Pass,,4.588028,Incomplete,,Diego Rivas Gutiérrez,,,,,,Recovery,1,From Throw In,Mikel González de Martín Martínez,16622.0,Right Center Back,5,Barcelona,217,"['226cd1b1-8eca-40b4-a84e-a0a370c55c4e', '33b30114-eeee-4d01-8c0d-0ce5054764d1', '50690a27-4d55-4984-8013-298e815d7a03']",47,,,,,,,,,,,,,,Real Sociedad,210,00:03:47.528,Pass,,20.7,42.3,25.0,40.7,1,4,2,4,0.010827,0.010165,-0.0006619999999999994,0.0,,,0.058822777,0.058822777,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.8971,,,,,,,,,,,,,,,be5555c6-680c-421d-aaad-cd097b7fc786,222,,"[96.4, 42.5]",69246,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,5,Barcelona,217,['6cc0e5c6-709e-4309-b4f7-683510e5dafb'],48,Left Foot,"[120.0, 34.5, 2.7]",True,"[{'location': [114.4, 40.3], 'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 31.5], 'player': {'id': 8724, 'name': 'Carlos Martínez Díez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.8, 40.9], 'player': {'id': 16622, 'name': 'Mikel González de Martín Martínez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 46.9], 'player': {'id': 26701, 'name': 'Vadim Demidov'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.7, 62.1], 'player': {'id': 26441, 'name': 'Daniel Estrada Agirrezablaga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.9, 42.7], 'player': {'id': 26060, 'name': 'Diego Rivas Gutiérrez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [89.8, 45.6], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [91.1, 75.7], 'player': {'id': 26624, 'name': 'Jeffren Isaac Suárez Bermúdez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.3, 4.6], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.8, 40.6], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,Off T,0.058822777,Half Volley,Open Play,,,,Barcelona,217,00:03:48.949,Shot,,96.4,42.5,,,9,4,0,0,0.035113,0.006383,-0.02873,0.0,,0.058822777,0.058822777,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,3.7312,,,,,,,,,,,,,,,b2fca51f-274f-427e-a884-ade88830de06,224,,"[7.0, 45.0]",69246,4,,,,,0.1403217,,Right Foot,,"[87.0, 56.3]",,High Pass,,80.79412,,,Raúl Tamudo Montero,,,,,,Goal Kick,1,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,6,Real Sociedad,210,['2911ee36-650e-410e-85d4-8778b4ce1700'],12,,,,,,,,,,,,,,Real Sociedad,210,00:04:12.597,Pass,,7.0,45.0,87.0,56.3,0,4,8,5,0.009411,0.024122,0.014711000000000002,0.014711000000000002,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
