bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,1.4264,,,,,,,,,,,a86f8947-87a9-4a17-aef1-8a3387547900,1434,,"[89.6, 36.1]",69260,33,,,,,0.5718377,,Right Foot,,,,"[109.8, 49.1]",,High Pass,,24.021656,,Incomplete,,Daniel Alves da Silva,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,98,Barcelona,217,"['c6cc6f3c-65c1-446e-95c1-87a12543a977', 'f9eb8054-c257-4e2c-b57f-2b160bed7e2e']",31,,,,,,,,,,,,,,,,Barcelona,217,00:33:31.188,Pass,,89.6,36.1,109.8,49.1,8,3,10,4,0.023851,0.108051,0.0842,0.0842,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.2816,,,,,,,,,,,7fa0ed5f-0bf6-4e61-b2b4-23964adad310,1441,,"[38.4, 10.9]",69260,33,,,,,-0.43662715,,Right Foot,,,,"[44.4, 8.1]",,Ground Pass,,6.621178,,Incomplete,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Wing,99,Valencia,207,['8cb74dbe-6a1b-4281-9936-4f34b653859b'],37,,,,,,,,,,,,,,,,Valencia,207,00:33:37.982,Pass,,38.4,10.9,44.4,8.1,3,1,4,0,0.010595,0.011263,0.0006680000000000002,0.0006680000000000002,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.175257,,,,,,,,,,,3befa979-4509-4578-976e-19bbbfe045ed,1443,,"[53.5, 1.0]",69260,34,,,,,0.3105986,,,,,,"[69.7, 6.2]",,High Pass,,17.014112,,,,Jérémy Mathieu,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,100,Valencia,207,['2f5a570f-379c-4249-be02-492a448b128d'],3,,,,,,,,,,,,,,,,Valencia,207,00:34:03.390,Pass,,53.5,1.0,69.7,6.2,5,0,6,0,0.012483,0.014736,0.0022530000000000015,0.0022530000000000015,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.658915,,,,,,,,,,,2b82293a-3c95-4f6b-b617-1c553384ba69,1448,,"[43.8, 77.1]",69260,34,,,,,-0.224416,,Right Foot,,,,"[53.0, 75.0]",,Ground Pass,,9.436631,,,,Andrés Iniesta Luján,,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,100,Valencia,207,['0bcca03c-eba9-4ac7-9087-e4916832285d'],7,,,,,,,,,,,,,,,,Barcelona,217,00:34:07.393,Pass,,43.8,77.1,53.0,75.0,4,7,5,7,0.011263,0.012483,0.0012199999999999989,0.0012199999999999989,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.2951,,,,,,,,,,,cb0f4abd-c091-4e4e-8c83-4870e08d7d7b,1455,,"[57.8, 55.6]",69260,34,,,,,-0.194241,,Left Foot,,,,"[63.9, 54.4]",,Low Pass,,6.2169123,,Incomplete,,,,,,,,Recovery,1,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,100,Valencia,207,['e0ad1ff9-4aad-448c-b94c-f104f36769a6'],11,,,,,,,,,,,,,,,,Barcelona,217,00:34:11.392,Pass,,57.8,55.6,63.9,54.4,5,5,6,5,0.014291,0.016856,0.0025649999999999996,0.0025649999999999996,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,3.531266,,,,,,,,,,,b9167d54-9f5e-4c31-8a80-63d480c55f02,1457,,"[50.5, 19.9]",69260,34,,,,,2.8090181,,Right Foot,,,,"[14.6, 32.3]",,Ground Pass,,37.98118,,,,César Sánchez Domínguez,,,,,,Recovery,1,From Throw In,David Albelda Aliqués,20128.0,Left Center Midfield,100,Valencia,207,['b99cb700-3462-48f3-af11-f66d7c19e02b'],13,,,,,,,,,,,,,,,,Valencia,207,00:34:13.076,Pass,,50.5,19.9,14.6,32.3,4,1,1,3,0.012147,0.010827,-0.00132,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.421399,,,,,,,,,,,a1b7f960-20a6-4183-aba6-77444c51e402,1460,,"[14.2, 32.5]",69260,34,,,,,1.0759697,,Right Foot,,,,"[25.1, 52.7]",,Ground Pass,,22.953213,,,,David Navarro Pedrós,,,,,,,1,From Throw In,César Sánchez Domínguez,25917.0,Goalkeeper,100,Valencia,207,['b33bf2d4-c45b-436f-abea-81c1eaaf1ba6'],19,,,,,,,,,,,,,,,,Valencia,207,00:34:19.588,Pass,,14.2,32.5,25.1,52.7,1,3,2,5,0.010827,0.010013,-0.0008140000000000005,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.80583,,,,,,,,,,,5709738d-6a10-48bd-9f17-ddbe77d00ed7,1463,,"[24.5, 65.5]",69260,34,,,,,-2.1427145,,Right Foot,,,,"[13.3, 48.1]",,Ground Pass,,20.692993,,,,César Sánchez Domínguez,,,,,,,1,From Throw In,David Navarro Pedrós,26012.0,Right Center Back,100,Valencia,207,['29de13e4-3e6e-4c06-b77c-e4e4ff0a34a7'],23,,,,,,,,,,,,,,,,Valencia,207,00:34:23.503,Pass,,24.5,65.5,13.3,48.1,2,6,0,4,0.009424,0.009411,-1.3000000000000858e-05,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.5574,,,,,,,,,,,82b8f5cf-d726-4e72-b847-47e11e606e42,1466,,"[13.3, 48.1]",69260,34,,,,,-0.09371942,,Right Foot,,,,"[51.6, 44.5]",,High Pass,,38.46882,,,,Manuel Henrique Tavares Fernandes,,,,,,,1,From Throw In,César Sánchez Domínguez,25917.0,Goalkeeper,100,Valencia,207,['c01f975e-6697-43ca-b4fa-67b572d1354d'],25,,,,,,,,,,,,,,,,Valencia,207,00:34:25.469,Pass,,13.3,48.1,51.6,44.5,1,4,4,4,0.010827,0.012626,0.0017990000000000003,0.0017990000000000003,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.376694,,,,,,,,,,,f72679b0-8949-46e6-82a4-5d273b50d340,1470,,"[67.9, 33.4]",69260,34,,,,,1.4091749,,Head,,,,"[69.4, 42.6]",,High Pass,,9.321481,,,,Xavier Hernández Creus,,,,,,Recovery,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,101,Barcelona,217,['87a37e52-dbe0-47f0-b3a4-c0314e3a4fda'],29,,,,,,,,,,,,,,,,Barcelona,217,00:34:29.275,Pass,,67.9,33.4,69.4,42.6,6,3,6,4,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.393129,,,,,,,,,,,9da915e1-cc11-4da0-b9c1-a7f5aa338459,1473,,"[58.7, 44.9]",69260,34,,,,,1.813444,,Right Foot,,,,"[56.2, 55.0]",,Ground Pass,,10.404806,,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,101,Barcelona,217,['e0d867fc-80f5-4b2b-a889-57136b9e2711'],34,,,,,,,,,,,,,,,,Barcelona,217,00:34:34.240,Pass,,58.7,44.9,56.2,55.0,5,4,5,5,0.014846,0.014291,-0.0005549999999999999,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.427283,,,,,,,,,,,5dd22638-4ce5-4a70-95ab-d1c63e6506b5,1476,,"[55.5, 58.6]",69260,34,,,,,-1.9082524,,Right Foot,,,,"[51.5, 47.2]",,Ground Pass,,12.08139,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,101,Barcelona,217,['5fe27cad-b6e6-457b-862a-8114f950fcaf'],35,,,,,,,,,,,,,,,,Barcelona,217,00:34:35.811,Pass,,55.5,58.6,51.5,47.2,5,5,4,4,0.014291,0.012626,-0.0016649999999999998,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.379418,,,,,,,,,,,f76afea8-9756-4a89-b241-b4a6f1dc030d,1480,,"[55.7, 36.1]",69260,34,,,,,0.49555168,,Right Foot,,,,"[70.5, 44.1]",,Low Pass,,16.823793,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,101,Barcelona,217,"['981a26d9-b218-4e10-a999-d35032964e75', 'e509dcc0-0aab-4216-b2f4-8fea65cae8ed']",39,,,,,,,,,,,,,,,,Barcelona,217,00:34:39.257,Pass,True,55.7,36.1,70.5,44.1,5,3,6,4,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,2.105591,,,,,,,,,,,9510ac4a-2750-48b3-ae36-4560759bd1cc,1488,,"[57.1, 35.5]",69260,34,,,,,-0.052217297,,Right Foot,,,,"[85.8, 34.0]",,Ground Pass,,28.739172,,Incomplete,,Roberto Soldado Rillo,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,101,Barcelona,217,"['dfbbb553-c623-4c8f-8533-45a05897d418', 'eee870e8-acfd-4828-8a92-06c40299c4db']",43,,,,,,,,,,,,,,,,Valencia,207,00:34:43.162,Pass,,57.1,35.5,85.8,34.0,5,3,8,3,0.014846,0.023851,0.009005,0.009005,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,2.098,,,,,,,,,,,eee870e8-acfd-4828-8a92-06c40299c4db,1490,,"[35.2, 47.0]",69260,34,,,,,-3.00657,,Right Foot,,,,"[8.7, 43.4]",,Ground Pass,,26.74341,,,,Víctor Valdés Arribas,,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,101,Barcelona,217,"['442f7c15-2eda-4505-b253-8742d18c3d18', '9510ac4a-2750-48b3-ae36-4560759bd1cc']",45,,,,,,,,,,,,,,,,Barcelona,217,00:34:45.268,Pass,,35.2,47.0,8.7,43.4,3,4,0,4,0.011324,0.009411,-0.0019130000000000015,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,3.423851,,,,,,,,,,,63ef89c4-7c52-42ce-b6f9-44c8b8e9e1b0,1495,,"[10.8, 44.3]",69260,34,,,,,-0.8468014,,Right Foot,,,,"[48.2, 2.0]",,High Pass,,56.46282,,Out,,Maxwell Scherrer Cabelino Andrade,,,True,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,101,Barcelona,217,"['797f17ed-c836-485b-b530-17a63d2d5ca3', 'e3bdec87-245a-4d5e-af96-d9b86d4526c0']",47,,,,,,,,,,,,,,,,Barcelona,217,00:34:47.446,Pass,True,10.8,44.3,48.2,2.0,0,4,4,0,0.009411,0.011263,0.0018520000000000012,0.0018520000000000012,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.459217,,,,,,,,,,,f10cec7c-1ff4-4061-968f-75acec4ccdd2,1497,,"[77.7, 80.0]",69260,34,,True,,,-0.9308603,,,,,,"[84.4, 71.0]",,Low Pass,,11.220071,,,,Pablo Hernández Domínguez,,,,,,Throw-in,1,From Throw In,Bruno Saltor Grau,3095.0,Right Back,102,Valencia,207,['8d859060-e86e-4ccd-8903-e011d5725d0f'],59,,,,,,,,,,,,,,,,Valencia,207,00:34:59.890,Pass,,77.7,80.0,84.4,71.0,7,7,8,7,0.017451,0.021221,0.003769999999999999,0.003769999999999999,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.357109,,,,,,,,,,,19ba1840-57c3-49f7-b643-7f0fd2723978,1499,,"[84.4, 71.0]",69260,35,,,,,0.24946965,,Right Foot,,,,"[100.1, 75.0]",,Ground Pass,,16.201544,,,,Bruno Saltor Grau,,,,,,,1,From Throw In,Pablo Hernández Domínguez,4711.0,Right Wing,102,Valencia,207,['d120a52c-8563-496a-b58c-46a1c5487192'],1,,,,,,,,,,,,,,,,Valencia,207,00:35:01.430,Pass,,84.4,71.0,100.1,75.0,8,7,9,7,0.021221,0.027563,0.006342,0.006342,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.233,,,,,,,,,,,a38bf207-0a06-41b3-a9b9-f54095061ea7,1502,,"[100.6, 75.6]",69260,35,,,,,-1.3024302,,Right Foot,True,,,"[108.3, 47.6]",,Low Pass,,29.039455,,Incomplete,,Roberto Soldado Rillo,,,,,,,1,From Throw In,Bruno Saltor Grau,3095.0,Right Back,102,Valencia,207,"['2b38ee29-5368-459a-9ae7-4293513e53b4', '88f1e8cd-3555-4cf5-aa20-28142c03a7fd']",2,,,,,,,,,,,,,,,,Valencia,207,00:35:02.827,Pass,,100.6,75.6,108.3,47.6,10,7,10,4,0.034851,0.108051,0.07319999999999999,0.07319999999999999,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,2.525,,,,,,,,,,,5d4675df-b3a5-48f6-b320-b3e3eb670048,1508,,"[7.8, 23.1]",69260,35,,,,,-0.027133213,,Right Foot,,,,"[55.7, 21.8]",,High Pass,,47.917637,,Incomplete,,Andrés Iniesta Luján,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,102,Valencia,207,"['05638014-72f6-4c7d-8510-bb3263dd7dde', '820772bf-439b-4ad1-954d-531a30eb3a00']",8,,,,,,,,,,,,,,,,Barcelona,217,00:35:08.751,Pass,,7.8,23.1,55.7,21.8,0,2,5,2,0.00888,0.014291,0.005410999999999999,0.005410999999999999,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.120312,,,,,,,,,,,05638014-72f6-4c7d-8510-bb3263dd7dde,1510,,"[65.3, 59.2]",69260,35,,,,,-1.0456878,,Head,,,,"[72.6, 46.6]",,Low Pass,,14.561936,,,,David Albelda Aliqués,,,,,,Recovery,1,From Throw In,David Navarro Pedrós,26012.0,Right Center Back,102,Valencia,207,"['5d4675df-b3a5-48f6-b320-b3e3eb670048', 'a8e65d56-7a42-4388-bd72-279584a4c079']",11,,,,,,,,,,,,,,,,Valencia,207,00:35:11.276,Pass,,65.3,59.2,72.6,46.6,6,5,7,4,0.016856,0.019971,0.0031149999999999997,0.0031149999999999997,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,2.345429,,,,,,,,,,,9dcbff39-f76a-4cb5-9979-04ad8be7b8dc,1521,,"[59.7, 38.0]",69260,35,,,,,0.91148627,,Right Foot,,,,"[69.0, 50.0]",,High Pass,,15.181897,,Incomplete,,Daniel Alves da Silva,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,103,Barcelona,217,"['39ad5c78-d3fb-4b2b-9d28-5d58472a524a', '6b724dad-3ef1-4808-9bf8-92823379d311']",16,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.614,Pass,,59.7,38.0,69.0,50.0,5,3,6,4,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.537569,,,,,,,,,,,4b13f331-f147-4b81-92f8-c467fea881ff,1524,,"[31.2, 40.1]",69260,35,,True,,,3.1110678,,Head,,,,"[18.1, 40.5]",,Low Pass,,13.106106,,,,Víctor Valdés Arribas,,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,104,Barcelona,217,['ec86dee8-8e05-46ff-864d-7adaffc342c5'],23,,,,,,,,,,,,,,,,Barcelona,217,00:35:23.244,Pass,,31.2,40.1,18.1,40.5,2,3,1,3,0.010165,0.010827,0.0006619999999999994,0.0006619999999999994,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.739055,,,,,,,,,,,77372af5-4130-4041-a18b-d5863676b2c4,1526,,"[17.9, 39.9]",69260,35,,,,,1.2435514,,Keeper Arm,,,,"[25.3, 61.7]",,Ground Pass,,23.021729,,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,104,Barcelona,217,['e422ae8a-93e9-4144-915f-8887d137af5d'],27,,,,,,,,,,,,,,,,Barcelona,217,00:35:27.745,Pass,,17.9,39.9,25.3,61.7,1,3,2,6,0.010827,0.009424,-0.0014029999999999997,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.889287,,,,,,,,,,,14e366fb-7024-4b90-be6b-46b25191ec85,1529,,"[44.8, 61.7]",69260,35,,,,,-1.1155754,,Right Foot,,,,"[51.8, 47.4]",,Ground Pass,,15.92137,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,104,Barcelona,217,['55321886-a06c-4587-9d5d-ef92b9a82cb8'],29,,,,,,,,,,,,,,,,Barcelona,217,00:35:29.651,Pass,,44.8,61.7,51.8,47.4,4,6,4,4,0.012147,0.012626,0.00047900000000000026,0.00047900000000000026,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.129382,,,,,,,,,,,a566e9f2-bccb-4459-b3d1-a41ead6dd06d,1532,,"[52.2, 49.1]",69260,35,,,,,0.65073425,,Left Foot,,,,"[61.0, 55.8]",,Ground Pass,,11.060289,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,104,Barcelona,217,['eada96c8-db9d-47be-88d4-d568f0256571'],31,,,,,,,,,,,,,,,,Barcelona,217,00:35:31.613,Pass,,52.2,49.1,61.0,55.8,5,4,5,5,0.014846,0.014291,-0.0005549999999999999,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.6217,,,,,,,,,,,08008afc-f798-4d90-9ff1-6fc1a3541dac,1535,,"[75.7, 58.6]",69260,35,,,,,-0.4048918,,Left Foot,,,,"[84.1, 55.0]",,Ground Pass,,9.138927,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,104,Barcelona,217,['e7213a54-4d9b-4300-9eb9-f35464c79899'],35,,,,,,,,,,,,,,,,Barcelona,217,00:35:35.119,Pass,,75.7,58.6,84.1,55.0,7,5,8,5,0.019351,0.024122,0.004771000000000001,0.004771000000000001,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.047666,,,,,,,,,,,913fabe1-0138-486c-a775-d299b285fe93,1538,,"[84.7, 55.0]",69260,35,,,,,-2.604682,,Right Foot,,,,"[80.5, 52.5]",,Ground Pass,,4.8877397,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,104,Barcelona,217,"['d1646003-807d-4fe4-a2aa-00e5fa661abb', 'd1fb0e26-6a9a-4f7e-9124-fe520f44e955']",35,,,,,,,,,,,,,,,,Barcelona,217,00:35:35.781,Pass,,84.7,55.0,80.5,52.5,8,5,7,5,0.024122,0.019351,-0.004771000000000001,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.138592,,,,,,,,,,,17b7978f-74b7-4c30-92dc-b588c5f9071b,1543,,"[49.5, 29.8]",69260,35,,,,,0.37404442,,Right Foot,,,,"[60.2, 34.0]",,Ground Pass,,11.4947815,,,,Roberto Soldado Rillo,,,,,,,1,Regular Play,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,105,Valencia,207,"['74ab94cb-f161-4a1c-a55c-fffb06c7ab53', 'a2ba77fe-b749-4d38-8cda-8aedb3a7844e']",38,,,,,,,,,,,,,,,,Valencia,207,00:35:38.786,Pass,True,49.5,29.8,60.2,34.0,4,2,5,3,0.012692,0.014846,0.0021539999999999997,0.0021539999999999997,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.825241,,,,,,,,,,,88c866b3-db87-475b-9f6d-763b76c6a8a7,1546,,"[59.4, 34.0]",69260,35,,,,,2.5127964,,Right Foot,,,,"[53.9, 38.0]",,Ground Pass,,6.8007355,,,,Manuel Henrique Tavares Fernandes,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Center Forward,105,Valencia,207,['d6f0b821-386b-49df-ae38-0a9ba167ed2d'],40,,,,,,,,,,,,,,,,Valencia,207,00:35:40.119,Pass,,59.4,34.0,53.9,38.0,5,3,5,3,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,5.12,,,,,,,,,,,a97df0b6-f677-4166-9866-88feac238e81,1549,,"[53.9, 38.0]",69260,35,,,,,0.6036551,,Right Foot,,,,"[103.5, 72.2]",,Ground Pass,,60.24782,,Incomplete,,,,,,,,,1,Regular Play,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,105,Valencia,207,['4cf8b0a0-92ab-4cd2-b0f2-96fe410fea9d'],41,,,,,,,,,,,,,,,,Valencia,207,00:35:41.021,Pass,,53.9,38.0,103.5,72.2,5,3,10,7,0.014846,0.034851,0.020005000000000002,0.020005000000000002,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.867236,,,,,,,,,,,4cf8b0a0-92ab-4cd2-b0f2-96fe410fea9d,1551,,"[17.5, 8.8]",69260,35,,,,,2.1956825,,Right Foot,,,,"[4.3, 27.1]",,Low Pass,,22.56391,,,,Víctor Valdés Arribas,,,,,,Recovery,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,106,Barcelona,217,"['63841b7e-c2f9-4d45-933f-2f197e7c37ed', 'a97df0b6-f677-4166-9866-88feac238e81', 'c1d6e6aa-d52e-4caf-a6bb-ed0416313204']",46,,,,,,,,,,,,,,,,Barcelona,217,00:35:46.141,Pass,True,17.5,8.8,4.3,27.1,1,0,0,2,0.007796,0.00888,0.0010840000000000008,0.0010840000000000008,,,0.012740623,0.012740623,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.128201,,,,,,,,,,,d3657e2d-b1b7-4a7e-9be1-c35e24c8c83c,1555,,"[5.9, 27.1]",69260,35,,,,,0.04647813,,Right Foot,,,,"[18.8, 27.7]",,Ground Pass,,12.913946,,,,Carles Puyol i Saforcada,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,106,Barcelona,217,"['0823ea8a-56b2-48f2-a6f2-5c46a767d005', '41a791dc-8eec-4e30-8ea4-fe05bac2ca84']",48,,,,,,,,,,,,,,,,Barcelona,217,00:35:48.479,Pass,True,5.9,27.1,18.8,27.7,0,2,1,2,0.00888,0.009777,0.0008969999999999985,0.0008969999999999985,,,0.012740623,0.012740623,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.829234,,,,,,,,,,,fd66b759-ebae-4bd7-9c17-5b791591e05e,1558,,"[19.8, 26.4]",69260,35,,,,,-0.9729687,,Right Foot,,,,"[34.1, 5.4]",,Ground Pass,,25.406496,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,106,Barcelona,217,['5b5d2e4e-65ff-429b-b905-1d3093684d28'],50,,,,,,,,,,,,,,,,Barcelona,217,00:35:50.412,Pass,,19.8,26.4,34.1,5.4,1,2,3,0,0.009777,0.009777,0.0,0.0,,,0.012740623,0.012740623,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,2.053297,,,,,,,,,,,fe17afc7-bd21-4677-8c0e-da0698e59a56,1561,,"[34.1, 5.4]",69260,35,,,,,1.1681417,,Left Foot,,,,"[41.0, 21.6]",,Ground Pass,,17.608236,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,106,Barcelona,217,['1aba6b7e-940c-4fd6-84ce-41fa3a9fc311'],52,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.384,Pass,,34.1,5.4,41.0,21.6,3,0,3,2,0.009777,0.011105,0.001328000000000001,0.001328000000000001,,,0.012740623,0.012740623,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
