50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,2.878155,,,,,,,,,,,,,,5babeb0b-239e-488b-b21d-2cf8934747db,116,,,"[31.3, 49.3]",69275,1,,,,-2.9646025,,Right Foot,,,,"[6.7, 44.9]",,Ground Pass,,24.990398,,,Idriss Carlos Kameni,,,,,,,1,From Free Kick,Juan Daniel Forlín,24744.0,Right Center Back,8,Espanyol,214,['272788d3-2e9d-428a-9020-b0afdd91c423'],53,,,,,,,,,,,,,,,,Espanyol,214,00:01:53.912,Pass,,31.3,49.3,6.7,44.9,2,4,0,4,0.010165,0.009411,-0.0007540000000000012,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,3.8258,,,,,,,,,,,,,,bb82fe19-5354-4142-84d1-31fb2a106889,119,,,"[6.7, 44.9]",69275,1,,,,0.22799188,,Right Foot,,,,"[67.9, 59.1]",,High Pass,,62.82579,,,Joan Verdú Fernández,,,,,,,1,From Free Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,8,Espanyol,214,['875ec753-aa53-486e-82ea-49b2e8bd9244'],56,,,,,,,,,,,,,,,,Espanyol,214,00:01:56.830,Pass,,6.7,44.9,67.9,59.1,0,4,6,5,0.009411,0.016856,0.007445,0.007445,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.6349,,,,,,,,,,,,,,30b40baa-5e55-42ea-aab2-a2394c7db9ad,122,,,"[67.9, 59.1]",69275,2,,,True,-0.3103874,,,,,,"[89.1, 52.3]",,Low Pass,,22.263872,Incomplete,,Pablo Daniel Osvaldo,,,,,,,1,From Free Kick,Joan Verdú Fernández,26211.0,Left Wing,8,Espanyol,214,"['5e573b71-4794-424a-9aa5-8b7816fbf52b', '6daf980d-7047-4a8c-b004-e50a806ea212', 'cd348536-975c-4c22-b1ff-e7ea3d030157']",0,,,,,,,,,,,,,,,,Espanyol,214,00:02:00.696,Pass,True,67.9,59.1,89.1,52.3,6,5,8,5,0.016856,0.024122,0.007266000000000002,0.007266000000000002,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.6172,,,,,,,,,,,,,,1dcd32e5-5d68-46d0-bb75-3d933d585a15,135,,,"[50.7, 24.2]",69275,2,,,,2.4227626,,Right Foot,,,,"[40.3, 33.3]",,Ground Pass,,13.81919,,,Carles Puyol i Saforcada,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,9,Barcelona,217,['16907777-8810-442e-bc80-e72a58b871e5'],8,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.137,Pass,,50.7,24.2,40.3,33.3,4,2,3,3,0.012692,0.011324,-0.0013679999999999994,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.2064,,,,,,,,,,,,,,a17f1116-d6f7-448c-8e32-37bd0d64167c,138,,,"[39.9, 42.7]",69275,2,,,,1.5223495,,Right Foot,,,,"[40.7, 59.2]",,Ground Pass,,16.519382,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,9,Barcelona,217,['10888148-c815-494f-b1d5-9ab5742f326b'],13,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.464,Pass,,39.9,42.7,40.7,59.2,3,4,3,5,0.011324,0.011105,-0.00021900000000000044,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.8962,,,,,,,,,,,,,,32220a54-3480-4106-9a66-3f9ca9747823,142,,,"[46.0, 60.5]",69275,2,,,,1.0052303,,Right Foot,,,,"[56.6, 77.2]",,Low Pass,,19.78004,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,"['75e1ccc3-f924-4a19-ae69-17db2e6eb8ba', 'f0dd883d-9948-4487-b2b2-85c6b299ecaa']",15,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.668,Pass,True,46.0,60.5,56.6,77.2,4,6,5,7,0.012147,0.012483,0.0003359999999999995,0.0003359999999999995,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.7012,,,,,,,,,,,,,,dd29e047-3d46-4a66-9b8c-56ef9eaba2bd,146,,,"[51.7, 75.7]",69275,2,,,,0.018865686,,Right Foot,,,,"[67.6, 76.0]",,Ground Pass,,15.90283,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,9,Barcelona,217,['0c3563e2-ff17-418a-84cb-7bfaa6e67503'],19,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.987,Pass,,51.7,75.7,67.6,76.0,5,7,6,7,0.012483,0.014736,0.0022530000000000015,0.0022530000000000015,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.2618,,,,,,,,,,,,,,cddd88e6-676f-452d-89f3-2e5999d892f7,153,,,"[7.1, 18.8]",69275,2,,,,-0.515549,,Left Foot,,,,"[10.1, 17.1]",,High Pass,,3.4481878,Incomplete,,,,,,,,,1,Regular Play,Dídac Vilá Rosselló,6886.0,Left Back,9,Barcelona,217,['933d78f4-fb1a-4669-853a-9ade1f1d3393'],30,,,,,,,,,,,,,,,,Espanyol,214,00:02:30.248,Pass,,7.1,18.8,10.1,17.1,0,1,0,1,0.007501,0.007501,0.0,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.6331,,,,,,,,,,,,,,daff3db7-6ca8-460f-8a1e-37e7fae30c46,155,,,"[12.0, 0.1]",69275,2,,,,0.20805614,,,,,,"[30.0, 3.9]",,High Pass,,18.396738,,,Joan Verdú Fernández,,,,,,Throw-in,1,From Throw In,Dídac Vilá Rosselló,6886.0,Left Back,10,Espanyol,214,['840b0e95-61e0-46aa-abae-6566f86d06b5'],48,,,,,,,,,,,,,,,,Espanyol,214,00:02:48.032,Pass,,12.0,0.1,30.0,3.9,1,0,2,0,0.007796,0.008449,0.0006529999999999999,0.0006529999999999999,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.262514,,,,,,,,,,,,,,694ba3fe-fc4a-4409-8aa8-c36254284ebc,158,,,"[30.0, 3.9]",69275,2,,,True,-0.36254424,,,,,,"[38.7, 0.6]",,High Pass,,9.304837,Out,,,,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Left Wing,10,Espanyol,214,['e61a535c-74cb-434d-9530-8a0ed6500998'],49,,,,,,,,,,,,,,,,Espanyol,214,00:02:49.665,Pass,True,30.0,3.9,38.7,0.6,2,0,3,0,0.008449,0.009777,0.0013279999999999993,0.0013279999999999993,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.9904,,,,,,,,,,,,,,6bf0932c-d765-46fc-b811-d91671f1fe9f,159,,,"[82.0, 80.0]",69275,2,,,,-0.7975927,,,,,,"[90.1, 71.7]",,Low Pass,,11.597413,,,Lionel Andrés Messi Cuccittini,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,['4e32b30b-5f61-485b-ab9b-cbb35e0e732e'],57,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.164,Pass,,82.0,80.0,90.1,71.7,8,7,8,7,0.021221,0.021221,0.0,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.1796,,,,,,,,,,,,,,da05356d-01da-4692-919b-11a4ce11999a,167,,,"[117.0, 56.7]",69275,3,,,,-1.5707964,,Left Foot,,,,"[117.0, 54.1]",,Ground Pass,,2.6,Incomplete,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,"['b76294f5-a1f2-484c-b64d-8b6aec750b40', 'f69ecac3-a660-47ec-8a16-34a20a13c332']",3,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.164,Pass,,117.0,56.7,117.0,54.1,11,5,11,5,0.064426,0.064426,0.0,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.386399,,,,,,,,,,,,,,552b25d8-128a-4e21-a9cc-c77378d53b28,170,,,"[120.0, 80.0]",69275,3,,,,-2.0319717,4c451dd9-3c49-4ebf-96ba-afa5cbc09830,Right Foot,,,,"[103.9, 47.6]",,Low Pass,,36.17969,,True,David Villa Sánchez,True,,,Outswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,12,Barcelona,217,['a2c3b458-5673-4535-998c-797ed1ffa762'],32,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.195,Pass,,120.0,80.0,103.9,47.6,11,7,10,4,0.037926,0.108051,0.07012499999999999,0.07012499999999999,0.046810713,,0.210367363,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.276,,,,,,,,,,,,,,4c451dd9-3c49-4ebf-96ba-afa5cbc09830,172,,,"[102.9, 48.3]",69275,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Villa Sánchez,12737.0,Left Wing,12,Barcelona,217,"['9a966a43-0c71-4a82-9926-128b57d5ad1b', 'd2153cb1-e440-4ef4-8190-bb6e9d3cfdf9']",33,,Right Foot,"[111.6, 42.3]",True,"[{'location': [114.5, 45.5], 'player': {'id': 23916, 'name': 'Luis García Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.7, 66.0], 'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.5, 63.5], 'player': {'id': 6886, 'name': 'Dídac Vilá Rosselló'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.1, 44.7], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.6, 31.5], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.6, 35.9], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.1, 77.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.7, 44.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [118.8, 79.7], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.6, 46.9], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.3, 41.5], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.5, 36.8], 'player': {'id': 26170, 'name': 'Francisco Javier Chica Torres'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.5, 44.5], 'player': {'id': 24744, 'name': 'Juan Daniel Forlín'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.8, 37.1], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 47.4], 'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",552b25d8-128a-4e21-a9cc-c77378d53b28,,Blocked,,0.046810713,Half Volley,Open Play,,,,Barcelona,217,00:03:33.621,Shot,,102.9,48.3,,,10,4,0,0,0.108051,0.006383,-0.101668,0.0,,0.046810713,0.210367363,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.614229,,,,,,,,,,,,,,9bf27673-870d-4dcf-9624-9a75941cd8d1,175,,,"[111.9, 41.2]",69275,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['0ce4e3c9-b795-44f7-b1a3-a668bfbf37fe'],34,,Right Foot,"[120.0, 45.8, 0.8]",,"[{'location': [109.8, 42.9], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.4, 78.2], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.8, 43.9], 'player': {'id': 24744, 'name': 'Juan Daniel Forlín'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 63.6], 'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.0, 47.4], 'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.3, 45.9], 'player': {'id': 23916, 'name': 'Luis García Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.6, 42.2], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 37.4], 'player': {'id': 26170, 'name': 'Francisco Javier Chica Torres'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.5, 39.7], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.2, 40.1], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 50.3], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.5, 30.1], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.3, 37.3], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,,Off T,True,0.16355665,Overhead Kick,Open Play,,,,Barcelona,217,00:03:34.937,Shot,,111.9,41.2,,,11,4,0,0,0.257454,0.006383,-0.25107100000000004,0.0,,0.210367363,0.210367363,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,3.1013,,,,,,,,,,,,,,33652fb3-db34-449a-ae6a-56afbeee35b9,177,,,"[6.0, 36.0]",69275,4,,,,-0.28686336,,Right Foot,,,,"[66.0, 18.3]",,High Pass,,62.556293,,,Javier Márquez Moreno,,,,,,Goal Kick,1,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,13,Espanyol,214,['94e7a063-a41b-46bd-ac00-6544d30440be'],10,,,,,,,,,,,,,,,,Espanyol,214,00:04:10.925,Pass,,6.0,36.0,66.0,18.3,0,3,6,1,0.009411,0.016118,0.006707000000000001,0.006707000000000001,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.9706,,,,,,,,,,,,,,457c0a9c-9479-4110-90f7-46788c98e7eb,179,,,"[66.0, 18.3]",69275,4,,,True,0.16666383,,,,,,"[76.7, 20.1]",,High Pass,,10.850346,Incomplete,,,,,,,,,1,From Goal Kick,Javier Márquez Moreno,24783.0,Right Center Midfield,13,Espanyol,214,"['14a30979-080b-4fd5-98fe-1d4762633671', '70046ded-ec4b-4179-a6f7-65408534254f']",14,,,,,,,,,,,,,,,,Espanyol,214,00:04:14.027,Pass,True,66.0,18.3,76.7,20.1,6,1,7,2,0.016118,0.019351,0.0032329999999999998,0.0032329999999999998,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.2894,,,,,,,,,,,,,,1aa3a6a4-7973-4a85-b1dc-8f0085ce1654,182,,,"[71.0, 56.7]",69275,4,,,,2.4313216,,Head,,,,"[61.0, 65.3]",,High Pass,,13.189389,,,Pedro Eliezer Rodríguez Ledesma,,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,14,Barcelona,217,['acf10022-c4a7-4d01-9174-84b5a0fb5426'],16,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.563,Pass,,71.0,56.7,61.0,65.3,7,5,5,6,0.019351,0.013845,-0.0055060000000000005,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.1713,,,,,,,,,,,,,,93bd8518-debc-4c41-a950-f24058b7534d,186,,,"[61.9, 65.4]",69275,4,,,,-2.1390831,,Right Foot,,,,"[56.6, 57.1]",,High Pass,,9.847842,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,14,Barcelona,217,['8a8d6f17-6eb5-4c03-b4c0-40afb12f990c'],18,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.647,Pass,,61.9,65.4,56.6,57.1,6,6,5,5,0.016118,0.014291,-0.0018270000000000005,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.8755,,,,,,,,,,,,,,308d0913-db7b-45b9-86a0-fb43de527c94,190,,,"[58.1, 54.1]",69275,4,,,,-0.24098668,,Right Foot,,,,"[69.9, 51.2]",,Ground Pass,,12.151132,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,14,Barcelona,217,['66fc2195-6843-4ebf-af5f-8022db7bc5df'],21,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.813,Pass,,58.1,54.1,69.9,51.2,5,5,6,5,0.014291,0.016856,0.0025649999999999996,0.0025649999999999996,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.915,,,,,,,,,,,,,,dc55525f-a768-4707-8748-ea3d88454c79,194,,,"[63.4, 33.8]",69275,4,,,,-1.1815808,,Left Foot,,,,"[72.3, 12.1]",,Ground Pass,,23.45421,,,Eric-Sylvain Bilal Abidal,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,14,Barcelona,217,['1b5f0f24-8b3b-412d-aea5-0133a5388636'],25,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.612,Pass,,63.4,33.8,72.3,12.1,6,3,7,1,0.016895,0.018703,0.0018080000000000006,0.0018080000000000006,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.0039,,,,,,,,,,,,,,a63ac7e9-6230-431c-a138-12a52a288410,196,,,"[72.3, 12.1]",69275,4,,,,2.444202,,Left Foot,,,,"[64.9, 18.3]",,Ground Pass,,9.654015,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,14,Barcelona,217,['0fadf395-e5ea-41cd-906b-594905ce6cc3'],27,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.527,Pass,,72.3,12.1,64.9,18.3,7,1,6,1,0.018703,0.016118,-0.0025850000000000005,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.1441,,,,,,,,,,,,,,e90e99a8-16d8-4dfb-9b9d-4d50d53d9509,199,,,"[61.0, 19.8]",69275,4,,,,1.302169,,Right Foot,,,,"[65.9, 37.6]",,Ground Pass,,18.462124,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,14,Barcelona,217,['c7bb2fd9-a3f0-4ad7-8fe3-fca506f6ef97'],29,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.704,Pass,,61.0,19.8,65.9,37.6,5,1,6,3,0.013845,0.016895,0.0030500000000000006,0.0030500000000000006,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,4.2648,,,,,,,,,,,,,,1113ecb5-9db8-4194-b8fd-9ff91edda004,202,,,"[66.3, 45.9]",69275,4,,,,0.6121525,,Right Foot,,,,"[103.9, 72.3]",,Ground Pass,,45.942574,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,14,Barcelona,217,['40f82d43-6f2d-4102-ac3d-d2ce76223bcc'],32,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.498,Pass,,66.3,45.9,103.9,72.3,6,4,10,7,0.016895,0.034851,0.017956,0.017956,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.3673,,,,,,,,,,,,,,23b143ac-d67d-496c-a138-6bc78f511b88,205,,,"[110.0, 70.9]",69275,4,,,,3.1415927,,Left Foot,,,,"[93.1, 70.9]",,Ground Pass,,16.9,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,14,Barcelona,217,['0b9558eb-083c-43b6-b2dc-5b304ed7d2b4'],38,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.391,Pass,,110.0,70.9,93.1,70.9,10,7,9,7,0.034851,0.027563,-0.007287999999999999,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.9588,,,,,,,,,,,,,,2335f124-93ad-481a-b066-f588eea196e7,209,,,"[96.9, 68.7]",69275,4,,,,-1.2957407,,Right Foot,,,,"[101.5, 52.4]",,Low Pass,,16.936647,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,14,Barcelona,217,"['62dfa2c1-f654-4ce4-ac85-2e1158e99f16', '9f66f74d-758d-4968-aec9-4263670bee35']",42,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.140,Pass,True,96.9,68.7,101.5,52.4,9,6,10,5,0.029533,0.054911,0.025378,0.025378,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.6129,,,,,,,,,,,,,,bf80e927-1d3f-4517-ba49-4c7a8f9eaa67,216,,,"[106.4, 53.3]",69275,4,,,,-1.4257547,,Right Foot,,,,"[107.7, 44.4]",,Low Pass,,8.994443,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,14,Barcelona,217,"['276ab015-6d4b-4ec9-bd48-a97457a0dc10', '60c55cff-08dd-4c40-b5b2-15ffe21d9729', '86cccd97-a323-49f0-ac28-25cc9e6635fe']",44,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.622,Pass,True,106.4,53.3,107.7,44.4,10,5,10,4,0.054911,0.108051,0.05313999999999999,0.05313999999999999,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.3624,,,,,,,,,,,,,,421b95c6-6ee5-45e0-af26-f9fddbab302c,222,,,"[32.4, 12.4]",69275,4,,,,0.21866895,,Right Foot,,,,"[35.1, 13.0]",,Low Pass,,2.7658634,Incomplete,,Luis García Fernández,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,15,Espanyol,214,"['763b71d8-2542-4c74-b5a7-afe72051f9b4', '83fb19d1-15b5-44e3-a000-4a48cab3df77', 'd89807ad-94f9-426d-8468-8a0b503b5f17']",48,,,,,,,,,,,,,,,,Espanyol,214,00:04:48.078,Pass,True,32.4,12.4,35.1,13.0,3,1,3,1,0.010595,0.010595,0.0,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
