bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,0.899396,,,,,,,,,,,,,a479f86c-055b-4f42-9df0-0aa8c4e62c30,956,,"[73.3, 65.6]",69303,23,,,,,2.3239477,,Right Foot,,,,"[64.3, 75.2]",,Ground Pass,,13.159027,,,,Daniel Alves da Silva,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Left Wing,42,Barcelona,217,['27b2c099-1ee1-4ecc-9563-6df5424f0798'],32,,,,,,,,,,,,,,,,Barcelona,217,00:23:32.552,Pass,,73.3,65.6,64.3,75.2,7,6,6,7,0.018703,0.014736,-0.003967,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.232686,,,,,,,,,,,,,b313c74d-3c01-49e6-8248-8b856f9b2d99,959,,"[65.6, 70.9]",69303,23,,,,,-2.1759846,,Right Foot,,,,"[55.5, 56.3]",,Ground Pass,,17.753027,,,,Xavier Hernández Creus,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,42,Barcelona,217,['0fcc57b3-062e-476f-a43b-e37560c56f91'],34,,,,,,,,,,,,,,,,Barcelona,217,00:23:34.117,Pass,,65.6,70.9,55.5,56.3,6,7,5,5,0.014736,0.014291,-0.00044500000000000095,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.888559,,,,,,,,,,,,,8b2379a3-86a0-4736-827e-e1bf4cc49e4f,962,,"[56.4, 53.1]",69303,23,,,,,-1.6350853,,Right Foot,,,,"[54.9, 29.8]",,Ground Pass,,23.348234,,,,Gabriel Alejandro Milito,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,42,Barcelona,217,['eee37580-9bdb-4e2e-865a-e83bfa02ad50'],36,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.550,Pass,,56.4,53.1,54.9,29.8,5,5,5,2,0.014291,0.014291,0.0,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.6694,,,,,,,,,,,,,af9035cd-1cfd-4367-84d9-25044e0b1852,965,,"[54.9, 29.8]",69303,23,,,,,0.014183446,,Left Foot,,,,"[69.0, 30.0]",,Ground Pass,,14.1014185,,Incomplete,,Andrés Iniesta Luján,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,42,Barcelona,217,"['aacfb6e7-ab46-4579-bf05-baad62363c20', 'bbf1f625-5f9b-4528-aa68-559713fed5d4']",38,,,,,,,,,,,,,,,,Barcelona,217,00:23:38.479,Pass,,54.9,29.8,69.0,30.0,5,2,6,2,0.014291,0.016856,0.0025649999999999996,0.0025649999999999996,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.785443,,,,,,,,,,,,,4088307f-9dcb-4830-94c9-86bf1605709e,969,,"[53.3, 52.1]",69303,23,,,,,-2.7069225,,Right Foot,,,,"[42.1, 46.9]",,Ground Pass,,12.348279,,,,Daniel Alberto Díaz,,,,,,1,Regular Play,Francisco Javier Casquero Paredes,26144.0,Left Defensive Midfield,43,Getafe,216,['25ce7a93-c8b6-4068-82db-213458f8ca26'],41,,,,,,,,,,,,,,,,Getafe,216,00:23:41.117,Pass,,53.3,52.1,42.1,46.9,5,5,4,4,0.014291,0.012626,-0.0016649999999999998,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.6855,,,,,,,,,,,,,0a91fbfe-d8df-4714-a65e-8da4136aac93,972,,"[42.8, 46.3]",69303,23,,,,,-0.80829495,,Right Foot,,,,"[49.2, 39.6]",,Ground Pass,,9.265528,,,,Borja Fernández Fernández,,,,,,1,Regular Play,Daniel Alberto Díaz,26496.0,Right Center Back,43,Getafe,216,['728ff987-5ea2-48e5-8f60-36b5f968c57b'],42,,,,,,,,,,,,,,,,Getafe,216,00:23:42.702,Pass,,42.8,46.3,49.2,39.6,4,4,4,3,0.012626,0.012626,0.0,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.1892,,,,,,,,,,,,,5f6c4e75-9a10-4fdb-9615-2fb39ebf11bd,974,,"[49.2, 39.6]",69303,23,,,,,1.5092304,,Right Foot,,,,"[50.1, 54.2]",,Ground Pass,,14.627713,,,,Francisco Javier Casquero Paredes,,,,,,1,Regular Play,Borja Fernández Fernández,11294.0,Right Defensive Midfield,43,Getafe,216,['18129285-2442-44d0-a4f9-f47c7f42e38a'],43,,,,,,,,,,,,,,,,Getafe,216,00:23:43.387,Pass,,49.2,39.6,50.1,54.2,4,3,4,5,0.012626,0.012692,6.600000000000009e-05,6.600000000000009e-05,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.485694,,,,,,,,,,,,,f610f0fd-634e-4eb2-a428-6268c78517c1,977,,"[44.1, 39.9]",69303,23,,,,,-0.4985172,,Left Foot,,,,"[61.0, 30.7]",,Ground Pass,,19.241882,,Incomplete,,,,,,,,1,Regular Play,Francisco Javier Casquero Paredes,26144.0,Left Defensive Midfield,43,Getafe,216,['8fa2ca43-d9e7-41a4-a8db-52398cb82e8f'],47,,,,,,,,,,,,,,,,Getafe,216,00:23:47.531,Pass,,44.1,39.9,61.0,30.7,4,3,5,3,0.012626,0.014846,0.0022199999999999998,0.0022199999999999998,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.4378,,,,,,,,,,,,,662122ce-d4cb-49ee-a7f0-a742eb330d9f,980,,"[61.3, 49.9]",69303,23,,,,,-0.47145995,,Right Foot,,,,"[66.4, 47.3]",,Ground Pass,,5.724509,,Incomplete,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,44,Barcelona,217,['4c900231-168b-437f-bb59-c2d8c3012f06'],49,,,,,,,,,,,,,,,,Barcelona,217,00:23:49.931,Pass,,61.3,49.9,66.4,47.3,6,4,6,4,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.683619,,,,,,,,,,,,,5a0c3a35-4cab-4fcf-81c3-3928681c7559,983,,"[74.1, 34.9]",69303,23,,,,,0.9928944,,Right Foot,,,,"[80.1, 44.1]",,Ground Pass,,10.983624,,,,Lionel Andrés Messi Cuccittini,,,,,Recovery,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,44,Barcelona,217,['8bfc5b7b-97e3-474c-8f39-aa756e2172b8'],53,,,,,,,,,,,,,,,,Barcelona,217,00:23:53.541,Pass,,74.1,34.9,80.1,44.1,7,3,7,4,0.019971,0.019971,0.0,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,2.537355,,,,,,,,,,,,,868a3e75-2908-4f17-85b5-e537a8caa261,987,,"[82.3, 43.1]",69303,23,,,,,0.5151779,,Right Foot,,,,"[109.5, 58.5]",,Ground Pass,,31.257,,,,David Villa Sánchez,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,44,Barcelona,217,"['019d546e-cb03-492b-a74b-4f340cdc8f70', '4681bcc6-7c3b-4b14-b948-6c063b10a4f8']",56,,,,,,,,,,,,,,,,Barcelona,217,00:23:56.293,Pass,True,82.3,43.1,109.5,58.5,8,4,10,5,0.023851,0.054911,0.03106,0.03106,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.1591,,,,,,,,,,,,,ad928bc0-eab2-47db-809e-a0ac5aef9c86,990,,"[108.2, 58.9]",69303,23,,,,,-0.844154,,Right Foot,,,,"[111.4, 55.3]",,Ground Pass,,4.816638,,Incomplete,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,44,Barcelona,217,['5e82d109-bab3-4187-9bdd-bb35c09165a6'],58,,,,,,,,,,,,,,,,Barcelona,217,00:23:58.910,Pass,,108.2,58.9,111.4,55.3,10,5,11,5,0.054911,0.064426,0.009514999999999996,0.009514999999999996,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.777464,,,,,,,,,,,,,f29279ac-2f34-4716-836a-a10a36319188,994,,"[22.2, 26.8]",69303,24,,,,,0.9563515,,Right Foot,,,,"[34.9, 44.8]",,Ground Pass,,22.029299,,,,Ángel Javier Arizmendi de Lucas,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,44,Barcelona,217,['d9660997-5790-4033-8cb0-19bd1353d412'],2,,,,,,,,,,,,,,,,Getafe,216,00:24:02.601,Pass,,22.2,26.8,34.9,44.8,2,2,3,4,0.010013,0.011324,0.0013110000000000014,0.0013110000000000014,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.530271,,,,,,,,,,,,,5f4a3ab5-9bc0-40d6-b65d-4a6b6715818d,997,,"[40.2, 53.4]",69303,24,,,,,0.20805614,,Right Foot,,,,"[67.2, 59.1]",,Ground Pass,,27.595108,,Incomplete,,,,,,,,1,Regular Play,Ángel Javier Arizmendi de Lucas,26217.0,Center Forward,44,Barcelona,217,['92e389bd-f9b5-40c1-80ca-8de60dd3e939'],5,,,,,,,,,,,,,,,,Getafe,216,00:24:05.878,Pass,,40.2,53.4,67.2,59.1,3,5,6,5,0.011105,0.016856,0.005750999999999999,0.005750999999999999,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.312796,,,,,,,,,,,,,27809b29-f7d3-4f02-8c18-7467d86cf465,1000,,"[55.5, 29.4]",69303,24,,,,,1.0516502,,Right Foot,,,,"[64.3, 44.8]",,Ground Pass,,17.736967,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,44,Barcelona,217,['582a808a-f73f-4edc-86ca-abdc95b53e83'],8,,,,,,,,,,,,,,,,Barcelona,217,00:24:08.839,Pass,,55.5,29.4,64.3,44.8,5,2,6,4,0.014291,0.016895,0.0026040000000000004,0.0026040000000000004,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.498658,,,,,,,,,,,,,50eade54-24f2-45c2-b9f6-f1dcbe302030,1003,,"[64.1, 46.1]",69303,24,,,,,-1.2939981,,Right Foot,,,,"[66.6, 37.3]",,Ground Pass,,9.148224,,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,44,Barcelona,217,['799f37a7-aadb-4235-af26-ef6f426c8bd3'],12,,,,,,,,,,,,,,,,Barcelona,217,00:24:12.452,Pass,,64.1,46.1,66.6,37.3,6,4,6,3,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.664893,,,,,,,,,,,,,c7965d89-d8bb-4fe6-89b9-5c1326448bdb,1006,,"[65.8, 38.8]",69303,24,,,,,1.9813538,,Right Foot,,,,"[62.1, 47.3]",,Ground Pass,,9.270383,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,44,Barcelona,217,['bed0abfc-de63-427f-a709-cf33ac0d631f'],13,,,,,,,,,,,,,,,,Barcelona,217,00:24:13.360,Pass,,65.8,38.8,62.1,47.3,6,3,6,4,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.714336,,,,,,,,,,,,,26c357ed-d796-4d61-ba1b-c73157625447,1009,,"[59.4, 39.0]",69303,24,,,,,-0.6301939,,Right Foot,,,,"[67.9, 32.8]",,Ground Pass,,10.520931,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,44,Barcelona,217,['f03928d4-8bf9-443e-ae7e-1d90f1ce2678'],16,,,,,,,,,,,,,,,,Barcelona,217,00:24:16.352,Pass,,59.4,39.0,67.9,32.8,5,3,6,3,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.874655,,,,,,,,,,,,,5cd4e306-327e-42e4-80ec-1b07e520f98a,1012,,"[67.9, 32.8]",69303,24,,,,,3.028865,,Right Foot,,,,"[62.6, 33.4]",,Ground Pass,,5.333854,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,44,Barcelona,217,['190c8341-f54c-4fb3-8f5f-fa70f0b2f0e8'],17,,,,,,,,,,,,,,,,Barcelona,217,00:24:17.106,Pass,,67.9,32.8,62.6,33.4,6,3,6,3,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.581334,,,,,,,,,,,,,73d5f409-8df0-4f60-a09e-bf1f11e02803,1015,,"[62.8, 32.6]",69303,24,,,,,-1.3629336,,Right Foot,,,,"[68.6, 5.1]",,Ground Pass,,28.104982,,,,Adriano Correia Claro,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,44,Barcelona,217,['e634e15a-cb6a-4beb-9dbe-0d4e4b010b85'],18,,,,,,,,,,,,,,,,Barcelona,217,00:24:18.021,Pass,,62.8,32.6,68.6,5.1,6,3,6,0,0.016895,0.014736,-0.0021589999999999995,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.278088,,,,,,,,,,,,,105390a0-a4f7-49e2-8f4c-169c71582876,1018,,"[69.0, 7.1]",69303,24,,,,,1.8106534,,Left Foot,,,,"[64.5, 25.5]",,Ground Pass,,18.94228,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,44,Barcelona,217,['9bea4faa-beb3-4dc8-8551-13482fe6f9bd'],19,,,,,,,,,,,,,,,,Barcelona,217,00:24:19.682,Pass,,69.0,7.1,64.5,25.5,6,0,6,2,0.014736,0.016856,0.0021199999999999986,0.0021199999999999986,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.789593,,,,,,,,,,,,,8cb0c8fb-d044-4be5-b2ff-7b967ffc6bfb,1021,,"[65.1, 26.1]",69303,24,,,,,1.7439095,,Right Foot,,,,"[61.9, 44.4]",,Ground Pass,,18.577675,,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,44,Barcelona,217,['07edda94-0b55-4b90-b68b-b62df32e7cab'],22,,,,,,,,,,,,,,,,Barcelona,217,00:24:22.554,Pass,,65.1,26.1,61.9,44.4,6,2,6,4,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.009519,,,,,,,,,,,,,d6ca134b-3cba-49aa-8db8-f013b6a03c99,1024,,"[60.9, 40.3]",69303,24,,,,,-0.86941046,,Right Foot,,,,"[69.6, 30.0]",,Ground Pass,,13.482581,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,44,Barcelona,217,['46842bc6-ebfd-44d3-98b4-62da35332ad3'],25,,,,,,,,,,,,,,,,Barcelona,217,00:24:25.553,Pass,,60.9,40.3,69.6,30.0,5,3,6,2,0.014846,0.016856,0.0020099999999999996,0.0020099999999999996,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.700061,,,,,,,,,,,,,8ccce158-8c9c-47fb-a965-619757af8611,1027,,"[72.2, 25.1]",69303,24,,,,,0.18998829,,Right Foot,,,,"[77.4, 26.1]",,Ground Pass,,5.295281,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,44,Barcelona,217,['e1057ad4-641a-49f5-abd4-6355900e57e8'],27,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.725,Pass,,72.2,25.1,77.4,26.1,7,2,7,2,0.019351,0.019351,0.0,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.892023,,,,,,,,,,,,,a5d8cc2a-d1af-41d3-9081-f72c2228f8b0,1030,,"[77.4, 26.1]",69303,24,,,,,-2.5278225,,Left Foot,,,,"[68.6, 19.9]",,Ground Pass,,10.764757,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,44,Barcelona,217,['e44b7726-61b9-4b4c-b1d7-4871041d76aa'],28,,,,,,,,,,,,,,,,Barcelona,217,00:24:28.465,Pass,,77.4,26.1,68.6,19.9,7,2,6,1,0.019351,0.016118,-0.0032329999999999998,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.002198,,,,,,,,,,,,,31207dbc-370f-4571-91ab-0130b811569b,1033,,"[68.1, 22.3]",69303,24,,,,,1.232002,,Right Foot,,,,"[71.8, 32.8]",,Ground Pass,,11.132834,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,44,Barcelona,217,['c05f3828-c2e7-4f96-bf09-281d4a3efdca'],30,,,,,,,,,,,,,,,,Barcelona,217,00:24:30.277,Pass,,68.1,22.3,71.8,32.8,6,2,7,3,0.016856,0.019971,0.0031149999999999997,0.0031149999999999997,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.132282,,,,,,,,,,,,,3ccbcf6d-188d-4b8f-8064-c6d7b8dfe952,1036,,"[71.8, 32.8]",69303,24,,,,,0.18055183,,Right Foot,,,,"[84.4, 35.1]",,Ground Pass,,12.808201,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,44,Barcelona,217,['6112fb47-3635-474c-b9cf-b0115280e89d'],31,,,,,,,,,,,,,,,,Barcelona,217,00:24:31.319,Pass,,71.8,32.8,84.4,35.1,7,3,8,3,0.019971,0.023851,0.0038800000000000015,0.0038800000000000015,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.383808,,,,,,,,,,,,,f64f99af-2b20-43e8-964c-493413e9ad5c,1039,,"[84.0, 36.0]",69303,24,,,,,0.95054686,,Left Foot,,,,"[91.5, 46.5]",,Ground Pass,,12.903488,,Unknown,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,44,Barcelona,217,,32,,,,,,,,,,,,,,,,Barcelona,217,00:24:32.781,Pass,,84.0,36.0,91.5,46.5,8,3,9,4,0.023851,0.035113,0.011261999999999998,0.011261999999999998,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.3138,,,,,,,,,,,,,bf2798c6-633e-482e-ac1e-a418f31c177d,1042,,"[88.0, 37.7]",69303,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,45,Barcelona,217,"['47fc1c4c-8e12-4daf-93d2-502e7927ac71', 'de5f3bf2-b0fb-4e0f-a8ec-dbefdd6120b9']",30,,Left Foot,,"[100.6, 37.3]",,"[{'location': [84.5, 36.6], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [85.9, 35.2], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.2, 45.5], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.0, 37.3], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [77.7, 53.1], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [101.9, 18.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [74.5, 32.7], 'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.0, 39.2], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.8, 37.0], 'player': {'id': 26217, 'name': 'Ángel Javier Arizmendi de Lucas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.9, 37.9], 'player': {'id': 11294, 'name': 'Borja Fernández Fernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 46.8], 'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.1, 45.2], 'player': {'id': 13157, 'name': 'Ivan Marcano Sierra'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 35.2], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.2, 24.9], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.7, 41.7], 'player': {'id': 26686, 'name': 'Jordi Codina Rodríguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 40.1], 'player': {'id': 26144, 'name': 'Francisco Javier Casquero Paredes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.9, 36.1], 'player': {'id': 24507, 'name': 'Manuel del Moral Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [78.8, 53.8], 'player': {'id': 26425, 'name': 'Juan Ángel Albín Leites'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,,Blocked,0.02924813,Normal,Free Kick,,,,Barcelona,217,00:25:30.745,Shot,,88.0,37.7,,,8,3,0,0,0.023851,0.006383,-0.017468,0.0,,0.02924813,0.02924813,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,2.311025,,,,,,,,,,,,,a499d538-f601-4c41-926b-8d38cd65999e,1045,,"[120.0, 80.0]",69303,25,,,,,-1.8993495,9ac09b4f-5d35-444f-ad55-012a80473af2,Right Foot,,,,"[105.0, 36.0]",,High Pass,,46.486557,,,True,Gerard Piqué Bernabéu,True,True,Outswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,46,Barcelona,217,['f66ac742-7058-4b5b-8ca4-d3d2bb7051b9'],55,,,,,,,,,,,,,,,,Barcelona,217,00:25:55.165,Pass,,120.0,80.0,105.0,36.0,11,7,10,3,0.037926,0.108051,0.07012499999999999,0.07012499999999999,0.055506337,,0.055506337,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
