bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,,,1.6346,,,,,,,,,,,,,7aea2385-a35f-4f56-bae2-a40ef9b96c2c,2402,,"[85.9, 32.9]",69289,58,,,,,0.6494008,,Right Foot,,,,"[107.5, 49.3]",,High Pass,,27.120472,,,,Daniel Alves da Silva,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,113,Barcelona,217,['730d2b82-d134-4a2b-b2ea-6201b0fc51cb'],50,,,,,,,,,,,,,,Barcelona,217,00:13:50.374,Pass,,85.9,32.9,107.5,49.3,8,3,10,4,0.023851,0.108051,0.0842,0.0842,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,3.2754,,,,,,,,,,,,,24d74211-e39e-4f26-ad4a-2cd3a2d6d5ab,2408,,"[12.6, 34.1]",69289,59,,,,,0.44159237,,Right Foot,,,,"[67.6, 60.1]",,High Pass,,60.835846,,,,Frédéric Oumar Kanouté,,,,,,2,From Counter,Javier Varas Herrera,26753.0,Goalkeeper,114,Sevilla,213,['21afca4f-f4f1-447b-a616-b9e53b6d7305'],12,,,,,,,,,,,,,,Sevilla,213,00:14:12.046,Pass,,12.6,34.1,67.6,60.1,1,3,6,6,0.010827,0.016118,0.0052910000000000006,0.0052910000000000006,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.533929,,,,,,,,,,,,,78eaf8e8-9892-450f-86fd-ac3c13e439fa,2416,,"[68.8, 60.7]",69289,60,,,,,-2.709185,,Right Foot,,,,"[58.4, 55.9]",,Ground Pass,,11.454257,,,,José Martín Cáceres Silva,,,,,Free Kick,2,From Free Kick,Alain Didier Zokora-Déguy,26682.0,Right Midfield,115,Sevilla,213,['62086f6e-9757-4dd4-b566-ebc20a4e8f40'],9,,,,,,,,,,,,,,Sevilla,213,00:15:09.120,Pass,,68.8,60.7,58.4,55.9,6,6,5,5,0.016118,0.014291,-0.0018270000000000005,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.768831,,,,,,,,,,,,,cb0cdae5-c121-4616-80fe-6a78d063630f,2418,,"[58.4, 55.9]",69289,60,,True,,,-2.0509713,,Right Foot,,,,"[43.4, 27.1]",,Ground Pass,,32.47214,,,,Alexis Ruano Delgado,,,,,,2,From Free Kick,José Martín Cáceres Silva,5248.0,Right Center Back,115,Sevilla,213,['80d81ba0-0031-4585-be2a-1be904c3d6f0'],11,,,,,,,,,,,,,,Sevilla,213,00:15:11.487,Pass,,58.4,55.9,43.4,27.1,5,5,4,2,0.014291,0.012692,-0.0015989999999999997,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,3.007198,,,,,,,,,,,,,404bedf4-a0fc-4a2c-850d-23fc5cd3fd2e,2420,,"[43.4, 27.1]",69289,60,,True,,,1.3950908,,Right Foot,,,,"[48.3, 54.7]",,Ground Pass,,28.03159,,,,José Martín Cáceres Silva,,,,,,2,From Free Kick,Alexis Ruano Delgado,6614.0,Left Center Back,115,Sevilla,213,['50418f6c-3219-4744-9e40-9f87d1ff8253'],13,,,,,,,,,,,,,,Sevilla,213,00:15:13.589,Pass,,43.4,27.1,48.3,54.7,4,2,4,5,0.012692,0.012692,0.0,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.4591,,,,,,,,,,,,,b712f1cc-a3aa-4a6f-85d4-389d1b11a2b6,2422,,"[55.2, 59.8]",69289,60,,,,,-0.18971951,,Right Foot,,,,"[82.8, 54.5]",,High Pass,,28.10427,,Incomplete,,,,,,,,2,From Free Kick,José Martín Cáceres Silva,5248.0,Right Center Back,115,Sevilla,213,['62a0a339-6013-4149-b0de-240f1b88f8c9'],18,,,,,,,,,,,,,,Sevilla,213,00:15:18.572,Pass,,55.2,59.8,82.8,54.5,5,5,8,5,0.014291,0.024122,0.009831000000000001,0.009831000000000001,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.5776,,,,,,,,,,,,,62a0a339-6013-4149-b0de-240f1b88f8c9,2423,,"[37.3, 25.6]",69289,60,,,,,-0.36717382,,Right Foot,,,,"[47.7, 21.6]",,Low Pass,,11.142711,,,,Bojan Krkíc Pérez,,,,,Recovery,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,116,Barcelona,217,"['3c41823e-94ff-4599-9778-099d70a69904', 'b712f1cc-a3aa-4a6f-85d4-389d1b11a2b6']",20,,,,,,,,,,,,,,Barcelona,217,00:15:20.031,Pass,,37.3,25.6,47.7,21.6,3,2,4,2,0.011105,0.012692,0.0015869999999999999,0.0015869999999999999,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.1148,,,,,,,,,,,,,bd96a43f-91d2-40d9-bb76-b91c093d545b,2426,,"[50.6, 21.0]",69289,60,,,,,1.4204249,,Right Foot,,,,"[51.6, 27.6]",,Ground Pass,,6.675328,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Left Wing,116,Barcelona,217,['c580e808-33e0-4166-bf0d-0f90c9dc8f6c'],22,,,,,,,,,,,,,,Barcelona,217,00:15:22.006,Pass,,50.6,21.0,51.6,27.6,4,2,4,2,0.012692,0.012692,0.0,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,3.1864,,,,,,,,,,,,,7f0baff7-6bb5-4ac0-a18e-135fe013b40c,2429,,"[51.6, 27.6]",69289,60,,,,,0.8068866,,Right Foot,,,,"[90.3, 68.0]",,High Pass,,55.94506,,,,Daniel Alves da Silva,,True,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,116,Barcelona,217,['bc4afa2f-bd0f-4bc4-999c-697ede486c70'],24,,,,,,,,,,,,,,Barcelona,217,00:15:24.943,Pass,,51.6,27.6,90.3,68.0,5,2,8,6,0.014291,0.024015,0.009724000000000002,0.009724000000000002,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.7768,,,,,,,,,,,,,2a2e7f6a-8569-4d2e-9690-4ee8c4c4fbfa,2432,,"[90.3, 68.0]",69289,60,,,,,-0.99967396,,Right Foot,True,,,"[105.4, 44.5]",,Low Pass,,27.933134,,Pass Offside,,David Villa Sánchez,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,116,Barcelona,217,['3186faa8-825d-4838-9287-0c1d30bf01c5'],28,,,,,,,,,,,,,,Barcelona,217,00:15:28.130,Pass,,90.3,68.0,105.4,44.5,8,6,10,4,0.024015,0.108051,0.084036,0.084036,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,2.3276,,,,,,,,,,,,,7112b8c0-9e1d-4663-b50b-faebdd0e3482,2434,,"[21.3, 33.3]",69289,60,,True,,,-0.13883175,,Right Foot,,,,"[80.7, 25.0]",,High Pass,,59.977077,,,,Frédéric Oumar Kanouté,,,,,Free Kick,2,From Free Kick,Javier Varas Herrera,26753.0,Goalkeeper,117,Sevilla,213,['3775b753-2cac-4983-a468-e7325642e11b'],58,,,,,,,,,,,,,,Sevilla,213,00:15:58.318,Pass,,21.3,33.3,80.7,25.0,2,3,7,2,0.010165,0.019351,0.009186,0.009186,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,2.4938,,,,,,,,,,,,,6ca23928-b113-47c3-9fb7-df41f383767b,2442,,"[40.7, 48.2]",69289,61,,,,,-2.415906,,Right Foot,,,,"[21.2, 30.9]",,Ground Pass,,26.067987,,,,Gerard Piqué Bernabéu,,,,,Recovery,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Midfield,118,Barcelona,217,['026ff54d-2574-4966-96f8-e8a7e98f1bb0'],5,,,,,,,,,,,,,,Barcelona,217,00:16:05.777,Pass,,40.7,48.2,21.2,30.9,3,4,1,3,0.011324,0.010827,-0.0004970000000000009,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.4309,,,,,,,,,,,,,7e2085e4-dccc-412a-a81d-cb26ec810f80,2446,,"[13.1, 11.7]",69289,61,,,,,2.0872793,,Right Foot,,,,"[3.9, 27.9]",,Ground Pass,,18.630083,,,,Víctor Valdés Arribas,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,118,Barcelona,217,"['a2712c31-d6d0-4f09-9539-8089d35d3504', 'e78fd77c-9b1e-41fa-829c-718a574b9f98']",11,,,,,,,,,,,,,,Barcelona,217,00:16:11.229,Pass,True,13.1,11.7,3.9,27.9,1,1,0,2,0.008786,0.00888,9.400000000000033e-05,9.400000000000033e-05,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,3.3745,,,,,,,,,,,,,9d658bdb-54ac-488b-8e81-d8257d8102fc,2449,,"[5.8, 33.8]",69289,61,,,,,0.7903898,,Right Foot,,,,"[35.7, 64.0]",,Ground Pass,,42.497646,,,,Daniel Alves da Silva,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,118,Barcelona,217,['8e89125d-b98e-4345-b657-4a5bbc0ac3f0'],13,,,,,,,,,,,,,,Barcelona,217,00:16:13.947,Pass,,5.8,33.8,35.7,64.0,0,3,3,6,0.009411,0.010595,0.001184000000000001,0.001184000000000001,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.2123,,,,,,,,,,,,,af4f98c9-d230-44ef-95ae-c5bd9c86ffaf,2452,,"[42.4, 64.0]",69289,61,,,,,-1.1955255,,Right Foot,,,,"[46.3, 54.1]",,Ground Pass,,10.640489,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,['ceb62ebd-ffe1-4c3a-9a8a-42cd84ace8a8'],17,,,,,,,,,,,,,,Barcelona,217,00:16:17.834,Pass,,42.4,64.0,46.3,54.1,4,6,4,5,0.012147,0.012692,0.0005450000000000003,0.0005450000000000003,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.020647,,,,,,,,,,,,,0effdebd-c0f2-4886-93ca-699d21ef1c2c,2454,,"[46.3, 54.1]",69289,61,,,,,1.3775848,,Right Foot,,,,"[49.0, 67.9]",,Ground Pass,,14.06165,,,,Daniel Alves da Silva,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,['c66f5c10-b64d-42d7-9b34-ea72b8ba469f'],19,,,,,,,,,,,,,,Barcelona,217,00:16:19.047,Pass,,46.3,54.1,49.0,67.9,4,5,4,6,0.012692,0.012147,-0.0005450000000000003,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.985655,,,,,,,,,,,,,356ac3ca-ae56-4fb0-a2f1-fe09496cbd14,2457,,"[61.9, 65.9]",69289,61,,,,,-1.5475447,,Right Foot,,,,"[62.2, 53.0]",,Ground Pass,,12.903488,,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,['d4c97975-d285-4faa-87b3-28ae5618ffe7'],23,,,,,,,,,,,,,,Barcelona,217,00:16:23.242,Pass,,61.9,65.9,62.2,53.0,6,6,6,5,0.016118,0.016856,0.0007379999999999991,0.0007379999999999991,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.573408,,,,,,,,,,,,,4ff29db9-261e-4f7e-acc5-264e89c03394,2460,,"[62.2, 53.0]",69289,61,,,,,1.8391626,,Left Foot,,,,"[58.9, 65.0]",,Ground Pass,,12.445481,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,118,Barcelona,217,['0c773935-8c2d-4d7e-8887-ae7ace03925c'],24,,,,,,,,,,,,,,Barcelona,217,00:16:24.268,Pass,,62.2,53.0,58.9,65.0,6,5,5,6,0.016856,0.013845,-0.003011,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.131996,,,,,,,,,,,,,c375ccf7-56cc-4781-97a4-d473ecafaff6,2463,,"[58.9, 65.0]",69289,61,,,,,0.6857295,,Right Foot,,,,"[73.2, 76.7]",,Ground Pass,,18.47647,,,,Daniel Alves da Silva,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,['cb1c0354-25cc-4978-9fde-08b491994169'],26,,,,,,,,,,,,,,Barcelona,217,00:16:26.090,Pass,,58.9,65.0,73.2,76.7,5,6,7,7,0.013845,0.017451,0.0036060000000000016,0.0036060000000000016,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.123056,,,,,,,,,,,,,8d0f30ce-3a46-48f0-8903-2fb1a2f548e2,2466,,"[73.2, 65.9]",69289,61,,,,,-3.0433187,,Right Foot,,,,"[66.1, 65.2]",,Ground Pass,,7.1344237,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,['f4ff9029-36ae-4edd-8b05-ad03543b4865'],30,,,,,,,,,,,,,,Barcelona,217,00:16:30.319,Pass,,73.2,65.9,66.1,65.2,7,6,6,6,0.018703,0.016118,-0.0025850000000000005,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.973233,,,,,,,,,,,,,ca31a284-c150-4ea8-b7f9-c622ae09247f,2469,,"[76.7, 63.8]",69289,61,,,,,1.6355206,,Right Foot,,,,"[76.0, 74.6]",,Ground Pass,,10.822661,,,,Daniel Alves da Silva,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,['961f8a3e-3ba8-4d96-b344-a51ac78db99c'],33,,,,,,,,,,,,,,Barcelona,217,00:16:33.886,Pass,,76.7,63.8,76.0,74.6,7,6,7,7,0.018703,0.017451,-0.0012519999999999996,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.598228,,,,,,,,,,,,,11184208-1516-4bcd-9ff1-c806bf220be5,2472,,"[76.0, 74.6]",69289,61,,,,,-1.8506135,,Right Foot,,,,"[73.5, 65.9]",,Ground Pass,,9.052072,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,['92d790ed-26f0-4a3e-b072-155ef8a3f84d'],35,,,,,,,,,,,,,,Barcelona,217,00:16:35.213,Pass,,76.0,74.6,73.5,65.9,7,7,7,6,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.646114,,,,,,,,,,,,,acf7a474-4aab-4559-bc89-cae05727b4d8,2475,,"[73.5, 65.9]",69289,61,,,,,2.0446477,,Left Foot,,,,"[69.5, 73.7]",,Ground Pass,,8.765842,,,,Daniel Alves da Silva,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,['61fe374e-9b1f-4bb7-95cf-4344df348292'],36,,,,,,,,,,,,,,Barcelona,217,00:16:36.047,Pass,,73.5,65.9,69.5,73.7,7,6,6,7,0.018703,0.014736,-0.003967,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.2534,,,,,,,,,,,,,121e6282-4d8c-434b-9f4f-b95469af6270,2478,,"[71.8, 68.8]",69289,61,,,,,-0.25168997,,Right Foot,,,,"[75.3, 67.9]",,Low Pass,,3.6138623,,Incomplete,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,"['89654c6f-32b2-4eb9-904e-75ca95ad16af', '9461120f-ede4-4509-b222-ab62bdd697d9']",39,,,,,,,,,,,,,,Barcelona,217,00:16:39.007,Pass,,71.8,68.8,75.3,67.9,7,6,7,6,0.018703,0.018703,0.0,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.199,,,,,,,,,,,,,70ae14ad-9a6a-4b22-8b3c-254561b59330,2481,,"[46.2, 11.7]",69289,61,,,,,1.1698042,,Left Foot,,,,"[55.4, 33.4]",,Ground Pass,,23.569683,,,,Frédéric Oumar Kanouté,,,,,Recovery,2,Regular Play,Christian Koffi Romaric N''Dri,26480.0,Left Center Midfield,119,Sevilla,213,['c94ce40b-6348-435c-ae3d-f7b94ede93b3'],40,,,,,,,,,,,,,,Sevilla,213,00:16:40.609,Pass,,46.2,11.7,55.4,33.4,4,1,5,3,0.012147,0.014846,0.002699,0.002699,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,f63ba828-7f66-4692-8be8-721fc85375f1,2484,,"[57.9, 36.1]",69289,61,,,,,2.7291822,,Left Foot,,,,"[51.5, 38.9]",,Ground Pass,,6.9856997,,,,Alain Didier Zokora-Déguy,,,,,,2,Regular Play,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,119,Sevilla,213,['8a13910a-ff05-435f-b45f-9f14ef816f97'],44,,,,,,,,,,,,,,Sevilla,213,00:16:44.486,Pass,,57.9,36.1,51.5,38.9,5,3,4,3,0.014846,0.012626,-0.0022199999999999998,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,dda4dff5-2e86-464e-b0af-bc512d21d8a3,2488,,"[50.6, 38.4]",69289,61,,,,,-2.155674,,Right Foot,,,,"[45.7, 31.0]",,Ground Pass,,8.875246,,,,Renato Dirnei Florencio,,,,,,2,Regular Play,Alain Didier Zokora-Déguy,26682.0,Right Midfield,119,Sevilla,213,['f8c387a6-c48b-4bba-9227-09e63227d595'],45,,,,,,,,,,,,,,Sevilla,213,00:16:45.637,Pass,,50.6,38.4,45.7,31.0,4,3,4,3,0.012626,0.012626,0.0,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,fe047892-55dd-4207-b60b-43eb2b312143,2491,,"[45.7, 31.0]",69289,61,,,,,3.0911305,,Left Foot,,,,"[35.8, 31.5]",,Ground Pass,,9.912619,,,,Alexis Ruano Delgado,,,,,,2,Regular Play,Renato Dirnei Florencio,26015.0,Right Center Midfield,119,Sevilla,213,['32a8ee6c-ef34-4b3a-919a-17b64365b6f8'],46,,,,,,,,,,,,,,Sevilla,213,00:16:46.757,Pass,,45.7,31.0,35.8,31.5,4,3,3,3,0.012626,0.011324,-0.0013019999999999993,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.9087,,,,,,,,,,,,,55de4396-83b3-4c66-8c03-5540e9e442f2,2494,,"[35.8, 31.5]",69289,61,,,,,1.3821571,,Right Foot,,,,"[37.9, 42.5]",,Ground Pass,,11.198661,,,,José Martín Cáceres Silva,,,,,,2,Regular Play,Alexis Ruano Delgado,6614.0,Left Center Back,119,Sevilla,213,['102334c1-805d-4cfa-b44d-07771bb06226'],48,,,,,,,,,,,,,,Sevilla,213,00:16:48.597,Pass,,35.8,31.5,37.9,42.5,3,3,3,4,0.011324,0.011324,0.0,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,2.3327,,,,,,,,,,,,,01cf3e68-e37d-41e8-9867-a80c1a60c78e,2497,,"[37.9, 42.5]",69289,61,,,,,3.0399702,,Right Foot,,,,"[7.5, 45.6]",,Ground Pass,,30.55765,,,,Javier Varas Herrera,,,,,,2,Regular Play,José Martín Cáceres Silva,5248.0,Right Center Back,119,Sevilla,213,['aad81572-f0e4-4462-8d28-802ec3b78228'],49,,,,,,,,,,,,,,Sevilla,213,00:16:49.585,Pass,,37.9,42.5,7.5,45.6,3,4,0,4,0.011324,0.009411,-0.0019130000000000015,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,3.7394,,,,,,,,,,,,,e53dfe3c-2467-4ab5-9b20-df31763b5502,2500,,"[7.5, 45.6]",69289,61,,,,,0.28412005,,Right Foot,,,,"[66.4, 62.8]",,High Pass,,61.360004,,Unknown,,Frédéric Oumar Kanouté,,,,,,2,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,119,Sevilla,213,['21c8c533-48e6-4d1f-829f-d26ae9cd604a'],52,,,,,,,,,,,,,,Sevilla,213,00:16:52.038,Pass,,7.5,45.6,66.4,62.8,0,4,6,6,0.009411,0.016118,0.006707000000000001,0.006707000000000001,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,4.054542,,,,,,,,,,,,,bcb9ddfa-9804-4b55-987a-e55a16e655b9,2504,,"[67.6, 62.3]",69289,62,,True,,,-1.7147745,,Right Foot,,,,"[63.7, 35.4]",,Ground Pass,,27.181244,,,,Christian Koffi Romaric N''Dri,,,,,Free Kick,2,From Free Kick,Alain Didier Zokora-Déguy,26682.0,Right Midfield,120,Sevilla,213,['23019de2-003b-4857-a97d-68e14bc240ef'],4,,,,,,,,,,,,,,Sevilla,213,00:17:04.405,Pass,,67.6,62.3,63.7,35.4,6,6,6,3,0.016118,0.016895,0.0007769999999999999,0.0007769999999999999,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.279999,,,,,,,,,,,,,ef14b18f-f4e4-455f-9b52-471b169a554c,2506,,"[63.7, 35.4]",69289,62,,,,,-1.5017573,,Left Foot,,,,"[65.0, 16.6]",,Ground Pass,,18.844893,,,,Antonio Manuel Luna Rodríguez,,,,,,2,From Free Kick,Christian Koffi Romaric N''Dri,26480.0,Left Center Midfield,120,Sevilla,213,['79a9945d-c3d0-435a-85dc-a16bc2c98004'],11,,,,,,,,,,,,,,Sevilla,213,00:17:11.431,Pass,,63.7,35.4,65.0,16.6,6,3,6,1,0.016895,0.016118,-0.0007769999999999999,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,85e03d04-91ed-4d1a-a3c3-a96bb9478baf,2509,,"[65.0, 16.6]",69289,62,,,,,-0.8473343,,Left Foot,,,,"[77.1, 2.9]",,Ground Pass,,18.278402,,,,Diego Ángel Capel Trinidad,,,,,,2,From Free Kick,Antonio Manuel Luna Rodríguez,6675.0,Left Back,120,Sevilla,213,['419fa1ec-b773-4ccd-9f9b-a4217e760251'],13,,,,,,,,,,,,,,Sevilla,213,00:17:13.351,Pass,,65.0,16.6,77.1,2.9,6,1,7,0,0.016118,0.017451,0.0013330000000000009,0.0013330000000000009,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.879999,,,,,,,,,,,,,d8220dc5-ea62-43e1-b08c-b08b0c55600d,2512,,"[77.1, 2.9]",69289,62,,,,,2.640925,,Left Foot,,,,"[66.5, 8.7]",,Ground Pass,,12.083046,,,,Antonio Manuel Luna Rodríguez,,,,,,2,From Free Kick,Diego Ángel Capel Trinidad,24683.0,Left Midfield,120,Sevilla,213,['b666ef65-b349-4f33-bd95-95de5eed7263'],15,,,,,,,,,,,,,,Sevilla,213,00:17:15.071,Pass,,77.1,2.9,66.5,8.7,7,0,6,0,0.017451,0.014736,-0.0027150000000000004,0.0,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
