bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,0.203512,,,,,,,,,,,,,28ba8b49-68de-4325-8a72-a09d4af28d88,903,,,"[84.4, 24.7]",69274,18,,,,,2.0840485,,Right Foot,,,,"[81.3, 30.2]",,Ground Pass,,6.3134775,Incomplete,,Xavier Hernández Creus,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Wing Back,50,Barcelona,217,"['3fb41d03-d3b2-4fd2-8345-f45216354b05', '958edfad-a2e2-4cdd-8636-341d7573ae0d']",35,,,,,,,,,,,,,,,,Barcelona,217,00:18:35.153,Pass,,84.4,24.7,81.3,30.2,8,2,8,2,0.024122,0.024122,0.0,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.834113,,,,,,,,,,,,,3c1b167a-4656-4418-9756-c1033da210bf,910,,,"[39.3, 45.0]",69274,18,,,,,-0.33473682,,Right Foot,,,,"[46.2, 42.6]",,Ground Pass,,7.3054776,Incomplete,,,,,,,,1,From Throw In,Alberto Facundo Costa,26728.0,Right Center Midfield,50,Barcelona,217,"['5df3bffa-76bf-4f95-a317-3a07feaff91f', '99d33e1b-f54d-4228-a6a0-1048e4d5d178', 'f6a3127c-2459-417e-9a9c-a81fc7ba25f6']",37,,,,,,,,,,,,,,,,Valencia,207,00:18:37.532,Pass,True,39.3,45.0,46.2,42.6,3,4,4,4,0.011324,0.012626,0.0013019999999999993,0.0013019999999999993,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.060103,,,,,,,,,,,,,99d33e1b-f54d-4228-a6a0-1048e4d5d178,911,,,"[74.8, 38.4]",69274,18,,,,,-1.4738787,,Right Foot,,,,"[76.2, 24.0]",,Low Pass,,14.4678955,,,Andrés Iniesta Luján,,,,,Recovery,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,50,Barcelona,217,"['3c1b167a-4656-4418-9756-c1033da210bf', 'd9a10165-0b3f-4015-bb29-fd682af3ee54']",39,,,,,,,,,,,,,,,,Barcelona,217,00:18:39.366,Pass,,74.8,38.4,76.2,24.0,7,3,7,2,0.019971,0.019351,-0.000619999999999999,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.810463,,,,,,,,,,,,,517c3abc-1890-4d17-b884-29147e5e3bae,915,,,"[74.2, 24.3]",69274,18,,,,,0.7675429,,Right Foot,,,,"[79.9, 29.8]",,High Pass,,7.9208584,,,Adriano Correia Claro,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,50,Barcelona,217,"['12dd57c6-4074-475b-b6a1-fe35f77b6925', '43bcf28d-91cc-4455-b34a-56e4ef2f8a81']",41,,,,,,,,,,,,,,,,Barcelona,217,00:18:41.029,Pass,True,74.2,24.3,79.9,29.8,7,2,7,2,0.019351,0.019351,0.0,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.943558,,,,,,,,,,,,,ccfb64bb-3ebd-4147-9eb5-e8c157ded774,917,,,"[79.9, 29.8]",69274,18,,,,,-1.5068835,,Head,,,,"[80.7, 17.3]",,Low Pass,,12.525574,,,Andrés Iniesta Luján,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Wing Back,50,Barcelona,217,['5953ffda-9178-4ff7-a6b4-5aadfc8e257a'],41,,,,,,,,,,,,,,,,Barcelona,217,00:18:41.840,Pass,,79.9,29.8,80.7,17.3,7,2,8,1,0.019351,0.024015,0.0046640000000000015,0.0046640000000000015,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.924133,,,,,,,,,,,,,bfb1988b-35bc-4aa6-a20f-853017552f81,920,,,"[80.9, 17.3]",69274,18,,,,,0.50327444,,Right Foot,,,,"[89.8, 22.2]",,Ground Pass,,10.159724,Incomplete,,Adriano Correia Claro,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,50,Barcelona,217,"['90285c47-1bc6-46f0-9b9b-d4ac94a884fa', 'b9540757-7f9f-4460-9c98-fa0286b13bef']",43,,,,,,,,,,,,,,,,Barcelona,217,00:18:43.175,Pass,,80.9,17.3,89.8,22.2,7,1,8,2,0.018703,0.024122,0.005419,0.005419,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,True,,,,,,1.035534,,,,,,,,,,,,,b9540757-7f9f-4460-9c98-fa0286b13bef,922,,,"[31.2, 58.8]",69274,18,,,,,-2.5689263,,Right Foot,,,,"[23.6, 53.9]",,Ground Pass,,9.042677,,,Ricardo Miguel Moreira da Costa,,,,,Interception,1,Regular Play,Marius Stankevičius,26681.0,Right Back,51,Valencia,207,"['bfb1988b-35bc-4aa6-a20f-853017552f81', 'c618f960-cc74-470d-936d-b3eeed71f379']",44,,,,,,,,,,,,,,,,Valencia,207,00:18:44.099,Pass,,31.2,58.8,23.6,53.9,2,5,2,5,0.010013,0.010013,0.0,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,3.562139,,,,,,,,,,,,,b93561eb-c1fe-4cd9-847f-a75c0b32e3b1,926,,,"[21.8, 54.9]",69274,18,,,,,0.64987046,,Right Foot,,,,"[54.3, 79.6]",,High Pass,,40.820827,Out,,Pablo Hernández Domínguez,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Right Center Back,51,Valencia,207,['4733059e-03a8-4cf0-9ca9-9ab7b07c517e'],46,,,,,,,,,,,,,,,,Valencia,207,00:18:46.164,Pass,,21.8,54.9,54.3,79.6,1,5,5,7,0.009777,0.012483,0.002706,0.002706,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.670962,,,,,,,,,,,,,45608747-e8dc-4d19-b7cd-639e8751bfe0,928,,,"[74.2, 1.0]",69274,19,,True,,,0.19355926,,,,,,"[104.3, 6.9]",,High Pass,,30.672789,Incomplete,,David Villa Sánchez,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Left Wing Back,52,Barcelona,217,"['674b1c86-2b0c-456c-b45e-8a7266704fe7', '721e4a15-63f1-4463-9fd0-6d4561f9325e']",6,,,,,,,,,,,,,,,,Barcelona,217,00:19:06.249,Pass,,74.2,1.0,104.3,6.9,7,0,10,0,0.017451,0.034851,0.0174,0.0174,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.19468,,,,,,,,,,,,,674b1c86-2b0c-456c-b45e-8a7266704fe7,930,,,"[16.7, 74.1]",69274,19,,,,,-0.035279475,,Head,,,,"[25.2, 73.8]",,High Pass,,8.505293,,,Marius Stankevičius,,,,,Recovery,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Right Center Back,53,Valencia,207,"['45608747-e8dc-4d19-b7cd-639e8751bfe0', 'fedead1a-73c7-44e2-8b27-0fe581060dad']",8,,,,,,,,,,,,,,,,Valencia,207,00:19:08.920,Pass,,16.7,74.1,25.2,73.8,1,7,2,7,0.007796,0.008449,0.0006529999999999999,0.0006529999999999999,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
